Renewables 03/27/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,86,154,235,316,411,522,619,727,902,1055,1056,1192,1423,1638,1929,2239,2475,2793,2974,2988,3034,3272,3487,3505,3582,3519,3680,3883,4035,4250,4430,4611,4619,4657,4888,5015,5160,5239,5335,5642,5486,5545,5722,5694,5814,5953,6185,6434,6430,6501,6656,6622,6746,6917,7101,7249,7263,7296,7113,6940,6936,7012,7022,6875,7094,7293,7448,7292,7410,7457,7296,7185,7300,7250,7187,7153,7100,7203,7235,7092,7097,6974,7101,7360,7511,7526,7551,7768,7830,7887,7849,7456,7108,6943,6884,6826,6627,6441,6147,6162,6154,5940,5674,5487,5684,5668,5710,5796,5694,5778,5648,5730,6003,5602,5849,5712,5716,5489,5286,5445,5327,5191,5430,5345,5265,4961,4790,4573,4406,4089,3743,3384,3017,2820,2511,2060,1646,1348,1076,810,565,409,301,219,147,66,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0
Wind,1283,1291,1277,1261,1285,1309,1296,1260,1233,1209,1202,1215,1203,1202,1192,1204,1248,1263,1299,1329,1345,1373,1427,1478,1504,1539,1542,1527,1524,1517,1499,1479,1476,1489,1495,1515,1529,1561,1570,1575,1585,1592,1618,1650,1707,1761,1833,1928,1997,2034,2037,2080,2119,2147,2199,2268,2318,2303,2295,2279,2242,2189,2115,2042,1964,1887,1811,1778,1765,1775,1768,1762,1754,1743,1716,1669,1679,1699,1699,1698,1698,1738,1747,1732,1738,1742,1771,1766,1775,1766,1742,1726,1737,1723,1724,1701,1717,1717,1689,1675,1667,1642,1630,1628,1652,1674,1681,1693,1708,1710,1759,1759,1740,1733,1720,1688,1676,1667,1670,1653,1649,1664,1692,1711,1688,1661,1662,1653,1688,1690,1736,1815,1869,1889,1901,1890,1916,1954,1975,1958,1929,1921,1958,1930,1912,1913,1880,1850,1854,1842,1835,1842,1817,1808,1798,1832,1929,1980,2030,2079,2128,2140,2185,2213,2280,2360,2367,2379,2325,2313,2268,2253,2265,2285,2273,2268,2280,2379,2435,2523,2589,2629,2610,2641,2662,2657,2658,2739,2729,2698,2673,2756,2762,2786,2814,2845,2832,2788,2791,2805,2866,2919,2925,2932,2888,2841,2796,2741,2709,2698,2625,2540,2507,2485,2466,2454,2438,2438,2432,2411,2387,2325,2298,2283,2293,2315,2359,2422,2445,2418,2375,2322,2222,2131,2052,2010,1953,1913,1907,1905,1896,1939,2017,2071,2145,2192,2235,2195,2172,2144,2153,2129,2138,2157,2193,2229,2210,2182,2182,2154,2176,2208,2248,2257,2207,2179,2174,2165,2192,2226,2249,2258,2256,2265,2289,2275,2263,2277,2266,2216,2200,2181,2168,2162,2180,2189,2194,2175
Geothermal,942,942,942,942,942,942,941,941,941,941,941,940,939,939,939,939,938,938,939,938,939,938,938,939,937,938,939,939,938,938,938,938,938,939,939,939,937,938,938,939,938,938,938,937,938,938,938,938,938,937,937,938,938,939,938,939,938,939,938,939,939,939,939,939,936,938,939,940,939,937,938,941,941,941,941,939,939,939,942,941,942,943,942,941,944,939,940,939,939,901,903,938,944,944,941,942,942,942,942,942,942,941,942,941,941,940,940,940,939,940,940,938,938,939,940,941,940,941,942,941,938,941,941,941,942,942,942,942,943,943,942,942,943,942,942,941,941,941,941,941,942,941,941,941,940,940,939,938,935,935,940,940,939,939,939,938,939,938,938,938,939,938,939,939,940,939,939,938,939,938,938,939,938,938,939,939,939,939,938,939,938,939,939,938,938,939,939,939,939,939,938,939,940,940,940,941,941,942,942,942,943,942,943,943,942,943,943,943,943,943,943,943,945,944,945,944,944,944,944,944,944,943,944,943,945,944,945,944,945,943,945,945,944,944,944,944,945,944,944,945,943,946,946,945,945,946,946,946,947,948,947,948,949,948,949,950,950,949,949,949,949,950,950,950,950,950,950,950,949,950,949,949,949,949,949,948,948,949,949,948,949,949,948,949,949,947,949,948
Biomass,348,347,346,345,345,346,341,343,344,345,345,346,347,345,345,345,346,345,346,344,342,344,341,342,342,346,345,344,344,342,340,337,333,333,334,334,334,337,337,339,340,340,340,341,339,337,339,342,341,343,343,342,345,345,344,345,344,345,343,340,322,318,327,329,328,327,317,312,312,310,312,314,319,320,321,323,324,323,320,314,312,314,316,314,308,308,309,308,312,307,307,311,311,312,309,304,309,312,312,308,308,309,305,304,308,309,313,314,309,310,305,307,306,308,306,305,299,300,299,298,295,294,296,296,298,301,302,307,306,307,310,306,305,307,307,303,302,301,298,298,303,304,302,306,308,305,302,304,305,308,306,309,307,304,300,302,299,299,302,302,302,305,304,303,299,300,302,304,301,300,301,300,295,295,297,300,302,300,299,299,297,299,300,300,298,302,306,310,311,311,312,310,312,317,318,321,322,323,323,321,323,324,322,321,321,315,312,314,318,319,318,318,320,319,322,320,316,317,323,319,319,313,309,309,305,305,302,308,307,309,309,312,308,307,311,312,310,311,312,306,306,309,310,309,309,306,303,300,296,296,299,299,298,300,299,297,295,295,296,296,295,298,302,301,300,300,298,299,299,298,298,298,296,295,294,292,295,297,295,293,293,291,291,290,293,296,296,296
Biogas,234,235,235,237,235,235,235,235,235,235,235,235,235,235,236,236,235,235,236,235,236,236,235,235,235,235,236,235,236,236,236,236,236,235,235,235,235,236,236,236,235,236,236,235,236,236,236,236,235,235,236,235,235,235,235,235,235,235,235,234,234,234,235,235,235,236,236,236,236,236,236,236,236,236,237,236,236,235,235,236,236,235,234,234,233,233,233,232,234,233,233,232,232,233,232,231,230,228,226,227,226,226,226,227,227,227,227,226,227,228,231,231,230,231,232,228,230,231,230,230,230,230,231,230,230,231,230,230,230,231,230,231,231,232,231,231,231,232,232,232,233,232,233,233,233,233,234,234,234,234,234,234,234,234,233,234,232,231,231,232,232,232,232,232,232,232,233,233,232,233,234,234,231,232,232,232,232,232,234,236,236,237,237,236,237,236,236,236,236,236,236,237,238,238,238,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,238,237,237,238,237,237,237,240,241,243,243,243,244,244,244,244,244,243,243,243,244,243,243,245,243,243,243,243,243,243,243,243,237,233,233,232,233,233,233,233,233,233,233,233,232,232,232,233,233,233,232,232,232,233,230,231,231,231,231,231,231,231,231,231,231,230,230,231
Small hydro,483,478,478,476,455,439,440,440,440,440,440,424,400,400,399,399,398,399,399,399,400,401,401,401,401,401,403,402,402,402,402,402,402,403,404,404,403,403,403,404,404,404,403,403,404,403,403,403,403,416,433,444,443,445,446,445,445,446,446,447,448,446,447,447,448,448,449,449,449,450,450,449,449,449,448,449,449,450,449,450,450,450,450,451,451,450,450,449,449,449,449,448,448,447,447,446,446,446,445,444,443,443,433,429,429,429,430,428,427,426,426,427,426,427,427,428,430,429,429,430,430,430,430,430,429,429,429,429,430,430,427,429,418,400,390,390,390,390,390,389,389,386,387,386,386,386,385,384,384,384,384,383,383,383,384,383,384,383,383,382,383,382,383,383,382,383,381,381,382,382,381,382,382,383,383,384,386,387,387,387,388,389,391,392,393,393,393,393,391,391,391,390,389,390,389,388,388,387,386,386,386,385,386,387,387,401,427,427,426,426,427,429,429,429,430,430,430,430,430,430,430,431,431,431,431,430,430,430,430,436,464,470,471,470,471,471,470,470,469,469,469,481,487,487,487,486,484,484,484,485,486,485,486,486,485,456,446,446,445,445,445,445,444,445,445,446,446,436,437,437,436,437,437,436,435,435,434,436,436,436,436,436,436,434,434,434,433,433
