Renewables 01/19/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,72,129,211,336,475,649,881,1163,1484,1778,2091,2392,2687,2924,3238,3615,4026,4438,4835,5209,5434,5638,5764,6044,6398,6646,6812,6892,6975,7218,7295,7471,7584,7698,7760,7867,7802,7703,7828,7962,8007,7974,7950,8103,8175,8104,8121,8185,8157,8174,8183,8203,8168,8352,8368,8347,8320,8187,8168,8370,8356,8145,8133,8079,8201,8263,8182,8166,8178,8250,8170,8181,8305,8193,8126,8211,8188,8315,8262,8357,8301,8124,8196,8145,8157,8216,8172,8142,8129,7960,7897,7954,7814,7683,7472,7333,7079,7062,6903,6415,6347,6035,5732,5557,5290,4897,4407,3991,3585,3199,2834,2383,2023,1753,1459,1174,947,769,583,452,346,269,218,190,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,577,574,566,570,587,582,577,584,590,588,586,589,584,581,577,570,570,578,579,586,586,593,591,579,579,590,601,604,587,576,568,565,568,570,583,576,574,576,575,571,571,577,583,579,580,576,580,591,604,625,627,624,613,599,593,601,612,616,610,597,588,580,558,540,529,511,498,484,470,465,464,471,467,449,438,434,439,444,440,437,438,449,448,439,423,419,413,413,412,410,406,404,395,382,377,372,366,372,373,374,373,373,369,369,365,350,337,360,390,387,384,379,388,391,386,391,399,391,394,387,378,376,375,377,382,382,384,386,385,378,377,373,368,370,378,386,394,392,394,401,412,419,426,425,423,415,415,415,416,423,423,423,421,415,407,404,397,386,380,378,378,385,385,388,388,380,384,381,380,379,376,377,376,372,371,369,367,364,364,360,364,358,354,350,344,335,330,326,325,329,336,342,344,341,347,354,357,365,376,378,382,393,419,432,433,435,425,413,425,429,415,415,418,421,428,438,426,431,440,446,459,476,489,509,503,504,512,521,513,502,506,522,526,523,539,554,567,583,590,583,578,579,580,589,578,562,560,569,575,574,574,579,575,569,561,550,553,554,545,538,539,536,535,531,531,534,538,528,529,536,538,536,536,529,514,498,481,472,468,470,487,495,490,478,473,465,459,447
S+W,577,574,566,570,587,582,577,584,590,588,586,589,584,581,577,570,570,578,579,586,586,593,591,579,579,590,601,604,587,576,568,565,568,570,583,576,574,576,575,571,571,577,583,579,580,576,580,591,604,625,627,624,613,599,593,601,612,616,610,597,588,580,558,540,529,511,498,484,470,465,464,471,467,449,438,434,439,444,440,437,438,449,448,463,495,548,624,749,887,1059,1287,1567,1879,2160,2468,2764,3053,3296,3611,3989,4399,4811,5204,5578,5799,5988,6101,6404,6788,7033,7196,7271,7363,7609,7681,7862,7983,8089,8154,8254,8180,8079,8203,8339,8389,8356,8334,8489,8560,8482,8498,8558,8525,8544,8561,8589,8562,8744,8762,8748,8732,8606,8594,8795,8779,8560,8548,8494,8617,8686,8605,8589,8599,8665,8577,8585,8702,8579,8506,8589,8566,8700,8647,8745,8689,8504,8580,8526,8537,8595,8548,8519,8505,8332,8268,8323,8181,8047,7836,7693,7443,7420,7257,6765,6691,6370,6062,5883,5615,5226,4743,4333,3929,3540,3181,2737,2380,2118,1835,1552,1329,1162,1002,884,779,704,643,603,582,429,415,415,418,421,428,438,426,431,440,446,459,476,489,509,503,504,512,521,513,502,506,522,526,523,539,554,567,583,590,583,578,579,580,589,578,562,560,569,575,574,574,579,575,569,561,550,553,554,545,538,539,536,535,531,531,534,538,528,529,536,538,536,536,529,514,498,481,472,468,470,487,495,490,478,473,465,459,447
