county,0
Alameda County,0.024881643997313536
Alpine County,0.00040968153093256935
Amador County,0.0004096754113537073
Butte County,0.08230213987681241
Calaveras County,0.0005007962517450167
Colusa County,0.12472909101587315
Contra Costa County,0.06332030516082335
El Dorado County,0.06536629590378389
Fresno County,0.034739174043751715
Glenn County,0.12434188174201752
Humboldt County,0.1376363681104189
Imperial County,0.01603579473604576
Inyo County,0.010860165424782596
Kern County,0.038929445720153895
Kings County,0.00033105834646172223
Lake County,0.0198348579339402
Lassen County,0.037688533298104586
Los Angeles County,0.05037751926075686
Madera County,0.013603867956348832
Marin County,0.01651600768472387
Mariposa County,0.03278333782151209
Mendocino County,0.012449769558711937
Merced County,0.028605881779316153
Modoc County,0.12142338081758074
Mono County,0.010860331979730197
Monterey County,0.05884496021597692
Napa County,0.035596203191776546
Nevada County,0.046348139287882145
Orange County,0.03894176381791166
Placer County,0.0651517825589855
Plumas County,0.048031515203487384
Riverside County,0.08361974000490235
Sacramento County,0.1132177754054275
San Benito County,0.08347438716915474
San Bernardino County,0.07554960444039117
San Diego County,0.05887834585805549
San Francisco County,0.007097231726318556
San Joaquin County,0.032084698636607116
San Luis Obispo County,7.976426939845746e-05
San Mateo County,0.0032067537745963195
Santa Barbara County,0.02291561048510836
Santa Clara County,0.061207045167954534
Santa Cruz County,0.005503597519101801
Shasta County,0.13110519413762167
Sierra County,0.056569495868821686
Siskiyou County,0.12393326072910925
Solano County,0.0763630076990288
Sonoma County,0.012282869600584369
Stanislaus County,0.10544496759905138
Sutter County,0.0664832693457301
Tehama County,0.12516855656481168
Trinity County,0.11650264598941644
Tulare County,0.020002552237151975
Tuolumne County,0.026739504229034594
Ventura County,0.0684347531922925
Yolo County,0.06405850762740962
Yuba County,0.07254439599275157
