Renewables 06/17/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,134,241,356,494,709,911,1149,1436,1695,2009,2256,2530,2781,3095,3445,3802,4186,4575,4965,5303,5599,5885,6096,6372,6629,6942,7252,7482,7613,7832,8053,8319,8561,8751,8906,8999,9091,9169,9227,9297,9354,9406,9454,9542,9594,9653,9736,9813,9861,9931,10014,10104,10180,10251,10323,10410,10459,10478,10511,10579,10654,10704,10750,10793,10806,10799,10843,10851,10884,10911,10933,10950,10962,10992,11004,11007,11030,11041,11051,11058,11056,11051,11043,11044,11049,11048,11043,11048,11033,11035,11021,11002,11021,11017,11000,10982,10941,10914,10875,10874,10887,10929,10932,10890,10853,10827,10789,10702,10737,10724,10662,10564,10496,10459,10394,10330,10317,10319,10171,9992,9793,9699,9796,9831,9708,9604,9516,9486,9457,9374,9197,9020,8882,8692,8380,8177,7944,7776,7551,7355,7060,6694,6474,6203,5856,5423,5068,4781,4473,4188,3874,3514,3108,2784,2461,2162,1929,1662,1443,1253,1043,848,742,599,445,315,204,115,63,26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
Wind,4479,4445,4412,4375,4355,4349,4289,4255,4230,4213,4225,4210,4197,4166,4130,4051,3980,3949,3939,3926,3894,3859,3809,3715,3616,3507,3362,3254,3190,3079,3003,2955,2919,2916,2890,2838,2789,2751,2731,2721,2735,2755,2765,2769,2758,2740,2712,2694,2694,2689,2704,2754,2744,2724,2744,2724,2686,2681,2679,2628,2629,2660,2710,2784,2873,2874,2823,2727,2736,2717,2659,2583,2484,2369,2297,2235,2179,2100,2014,2014,2071,2091,2023,1964,1916,1848,1784,1730,1677,1601,1539,1487,1456,1424,1409,1380,1328,1282,1235,1183,1120,1073,1055,1022,985,972,949,886,862,833,829,811,792,784,768,764,759,763,770,782,807,837,843,856,864,870,881,879,877,869,870,880,910,920,918,913,891,880,850,827,815,797,783,755,758,749,753,747,755,771,764,773,759,778,806,826,861,885,906,904,940,984,1018,1028,1065,1107,1132,1130,1117,1104,1109,1166,1222,1272,1312,1329,1325,1367,1437,1454,1452,1460,1496,1526,1556,1560,1588,1646,1721,1802,1866,1930,1988,2076,2136,2200,2261,2347,2443,2574,2620,2666,2681,2713,2741,2758,2824,2902,3004,3074,3196,3297,3356,3384,3364,3371,3329,3363,3337,3262,3297,3279,3309,3316,3269,3233,3193,3204,3281,3376,3439,3488,3498,3509,3506,3480,3474,3462,3459,3500,3536,3566,3599,3611,3617,3672,3722,3687,3691,3682,3669,3726,3825,3846,3859,3811,3817,3788,3734,3639,3585,3501,3444,3419,3396,3358,3294,3275,3277,3326,3326,3307,3313,3264,3213,3153,3145,3137,3151,3206,3220,3241,3235,3221,3209,3191,3187,3141
Geothermal,886,886,885,887,885,886,886,886,886,886,887,886,887,887,887,887,888,887,888,887,887,888,887,887,887,887,887,887,886,887,888,887,885,885,885,884,884,883,882,882,883,882,882,882,882,882,883,881,881,882,882,881,880,882,882,881,881,882,882,882,882,882,882,882,882,883,884,882,880,882,882,882,881,882,882,883,883,883,882,881,883,883,884,884,881,884,884,884,885,884,885,885,884,885,886,886,885,885,886,886,885,885,885,886,885,885,885,884,885,885,884,884,885,884,884,883,883,883,883,882,881,882,881,881,881,870,867,867,867,867,867,867,867,879,879,880,879,879,879,878,879,878,878,877,878,879,880,880,877,874,872,869,868,868,868,868,867,871,871,876,878,875,875,876,877,876,875,874,875,875,874,874,874,873,872,872,873,872,871,872,872,872,873,872,872,872,872,872,873,874,874,874,874,875,874,874,873,873,873,874,873,873,873,873,872,873,872,872,871,871,871,870,871,871,871,870,871,870,867,870,868,868,870,869,869,869,869,869,870,870,870,871,870,870,871,871,870,870,871,870,869,870,870,868,870,869,870,869,870,870,871,871,872,872,871,872,872,873,872,873,872,872,872,874,873,873,873,873,874,873,874,874,875,875,877,875,876,876,876,876,876,877,877,877,878,877,877,878
Biomass,420,420,420,421,423,421,418,421,418,417,416,416,416,418,418,418,419,415,415,413,410,407,408,409,411,411,412,413,415,418,419,416,418,415,414,409,406,410,408,409,408,408,408,408,407,409,408,408,406,406,407,407,407,406,406,408,407,407,408,410,408,406,400,401,401,401,402,404,404,406,405,406,405,400,399,400,401,401,399,398,401,401,401,403,404,403,404,405,405,403,403,405,404,404,404,403,402,404,405,402,400,401,402,405,404,403,404,402,401,400,396,392,392,392,391,392,388,387,388,389,389,392,392,390,389,390,391,394,395,395,394,392,391,391,392,393,392,391,393,392,391,390,391,390,389,389,385,387,388,387,386,388,387,387,386,386,386,386,388,386,388,385,387,386,384,383,383,382,380,379,377,377,378,380,379,379,378,380,378,380,377,377,378,378,378,379,380,378,379,379,379,382,383,385,386,387,386,388,386,387,388,388,386,388,388,388,390,390,390,387,388,388,389,390,386,385,386,388,389,386,386,383,383,387,386,383,384,382,381,381,380,381,382,382,383,384,383,385,388,390,390,391,389,388,387,390,387,386,387,388,388,387,388,388,387,387,386,389,385,388,388,389,390,389,386,389,388,390,389,389,387,386,387,387,390,390,392,395,394,395,394,391,396,395,390,392,395,400
Biogas,196,198,198,198,197,197,198,197,198,198,197,198,197,197,197,198,198,199,199,199,199,199,199,199,199,200,200,200,200,200,200,200,200,200,200,200,203,203,204,203,203,202,201,201,201,201,202,202,202,202,201,201,201,201,201,201,201,201,201,201,201,201,200,201,201,200,200,201,200,200,200,201,201,201,200,201,201,201,201,201,200,202,201,200,198,197,197,197,196,196,196,198,196,196,195,195,195,195,195,194,195,195,196,195,194,196,197,198,200,201,201,201,201,200,202,200,201,201,202,202,201,202,201,202,201,201,201,201,201,202,202,200,199,199,202,202,202,202,202,204,204,204,205,204,203,203,203,203,203,203,203,203,204,202,203,203,203,203,203,204,203,203,203,203,204,204,203,204,204,206,205,205,205,205,205,206,206,205,205,205,205,205,206,205,205,205,204,205,205,205,205,205,205,205,202,200,200,200,200,200,199,198,198,198,199,198,198,199,200,199,198,199,199,200,200,202,203,205,209,207,208,207,207,207,207,207,208,207,208,207,208,208,208,207,207,208,207,207,207,207,207,206,205,206,206,206,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,204,205,205,205,205,205,205,205,205,205,204,205,204,204,205,204,205,205,205,205,205,204,204,203,204,203
Small hydro,482,483,486,486,486,487,487,487,486,486,485,485,485,489,487,484,482,482,482,482,480,479,480,481,480,483,483,484,484,483,485,484,483,482,481,468,449,444,445,445,446,445,445,446,443,443,443,442,442,454,481,481,480,480,481,480,481,482,482,483,485,486,575,638,639,641,640,641,642,640,638,638,637,636,643,649,646,647,646,648,648,648,649,650,650,652,547,550,550,549,548,547,545,545,543,544,544,545,523,501,501,501,497,497,497,496,496,482,467,457,457,458,458,458,458,458,459,459,456,457,456,455,453,453,453,454,454,453,453,454,454,455,455,453,453,452,452,452,451,452,453,454,453,453,452,452,453,455,455,456,457,457,458,457,458,458,458,457,457,456,457,456,456,456,455,454,453,453,453,468,513,526,528,527,527,527,527,526,525,524,527,527,541,539,539,540,538,538,550,552,553,554,587,631,652,663,661,661,663,663,661,660,659,660,660,660,660,660,661,661,662,661,662,661,662,663,701,702,701,702,702,702,701,701,702,701,702,702,702,701,699,699,700,700,700,701,699,701,703,703,706,704,704,705,706,705,705,704,701,700,700,700,700,702,701,701,702,702,701,701,704,701,701,698,697,675,650,608,600,599,599,599,597,599,597,599,601,551,498,498,496,496,496,496,496,499,500,500
