 06/28/2019 Effective Dec. 13, 2023, the methodology for tracking natural gas data was updated. Data posted prior to that is not comparable.,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Imports,3814,3764,3740,3723,3763,3787,3768,3745,3667,3640,3613,3543,3468,3444,3416,3385,3359,3384,3394,3361,3338,3313,3287,3250,3241,3256,3254,3259,3224,3216,3229,3228,3219,3203,3179,3149,3151,3165,3204,3232,3215,3224,3199,3194,3190,3187,3199,3196,3189,3248,3205,3244,3227,3243,3261,3284,3347,3400,3456,3534,3600,3638,3665,3726,3778,3811,3842,3840,3899,3929,3956,3906,3915,3958,3968,3936,3851,3779,3712,3653,3621,3597,3506,3373,3252,3153,3068,2927,2807,2695,2613,2546,2502,2481,2446,2306,2260,2257,2285,2228,2146,2073,2002,1967,1911,1914,1892,1861,1806,1793,1829,1855,1861,1796,1743,1705,1687,1628,1613,1567,1547,1538,1574,1574,1569,1535,1520,1535,1546,1504,1505,1474,1477,1482,1532,1557,1547,1528,1524,1537,1549,1579,1595,1601,1605,1564,1629,1670,1665,1699,1708,1710,1709,1737,1777,1795,1781,1823,1861,1931,1934,1935,1891,1852,1884,1872,1913,1964,1957,1990,2026,2057,2045,2085,2127,2155,2231,2208,2163,2148,2223,2176,2189,2180,2174,2131,2217,2260,2189,2201,2131,2073,2008,2044,2071,2172,2190,2254,2306,2374,2493,2551,2611,2561,2557,2633,2675,2747,2758,2789,2778,2868,2869,2930,2922,2907,2991,3023,3117,3254,3285,3408,3546,3581,3612,3612,3696,3707,3723,3810,4008,4179,4230,4227,4216,4199,4185,4250,4249,4293,4314,4337,4350,4376,4394,4409,4419,4438,4463,4481,4532,4618,4611,4593,4754,4698,4716,4740,4702,4717,4681,4641,4582,4538,4433,4375,4291,4217,4116,4064,4020,4001,3984,3912,3881,3911,3924,3857,3934,3854,3811,3826,3835,3841,3805,3774,3743,3741
Natural gas,1653,1653,1678,1611,1527,1462,1421,1376,1374,1342,1337,1341,1331,1312,1300,1290,1289,1247,1214,1213,1220,1220,1232,1230,1224,1236,1246,1260,1274,1282,1282,1290,1284,1285,1298,1317,1328,1338,1349,1336,1351,1349,1369,1383,1391,1400,1406,1417,1431,1466,1486,1461,1478,1477,1484,1490,1499,1516,1524,1515,1516,1522,1538,1506,1493,1453,1435,1445,1453,1451,1422,1428,1446,1495,1531,1495,1491,1501,1512,1516,1561,1560,1554,1533,1558,1533,1547,1531,1533,1494,1395,1315,1204,1127,1104,1117,1073,1046,1080,1113,1116,1133,1174,1237,1263,1333,1367,1374,1378,1368,1394,1397,1448,1431,1434,1455,1455,1429,1446,1462,1462,1469,1473,1476,1481,1482,1492,1513,1534,1566,1582,1594,1595,1598,1557,1538,1558,1575,1574,1594,1589,1590,1575,1588,1598,1604,1628,1604,1598,1614,1637,1642,1654,1658,1666,1647,1662,1728,1700,1702,1685,1721,1725,1736,1760,1772,1816,1840,1856,1909,1903,1900,1879,1924,1918,1967,1957,2006,2060,2126,2143,2178,2250,2300,2317,2179,2162,2150,2222,2286,2331,2333,2358,2333,2269,2218,2200,2195,2171,2211,2212,2224,2271,2298,2345,2319,2253,2229,2229,2326,2374,2392,2542,2638,2652,2715,2683,2702,2604,2505,2507,2524,2539,2588,2680,2737,2865,2910,2887,2926,2971,2943,2980,3091,3146,3146,3311,3322,3301,3281,3294,3287,3280,3307,3320,3309,3319,3323,3341,3356,3356,3293,3276,3283,3072,3082,3089,3057,3017,2990,2977,2967,2944,2955,2961,2957,2979,2985,2965,2928,2890,2857,2751,2651,2637,2576,2439,2384,2308,2323,2304,2219,2150,2117,2093,2066,2046,2034
Biogas,114,113,111,111,110,110,110,110,110,110,110,110,111,111,111,112,112,112,112,112,112,112,112,112,112,112,112,112,113,113,113,113,113,113,113,113,112,112,112,113,113,112,112,112,111,111,111,111,110,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,114,113,113,113,113,113,111,111,113,113,112,111,110,110,110,111,112,112,113,114,113,112,112,113,113,113,114,115,116,118,117,117,117,117,117,117,117,117,117,117,117,117,118,117,118,117,118,119,119,120,120,120,119,119,118,119,118,118,119,119,119,119,119,119,118,119,118,118,118,118,118,118,118,117,117,117,117,117,117,118,117,118,119,118,119,119,119,119,118,119,119,119,119,120,120,121,122,122,121,121,122,121,122,122,121,121,121,120,120,120,120,119,119,119,119,118,117,117,117,117,117,118,118,117,117,116,116,116,116,117,118,119,119,119,119,119,119,118,119,118,118,119,118,118,118,117,116,117,119,118,116,116,116,119,119,119,121,122,121,121,120,120,119,118,117,119,121,121,122,121,119,120,120,120,119,119,119,119,120,120,119,119,119,120,120,119,119,119,119,119,118,119,119,118,118,118,118,117,118,118,118,118,118,117,117,117,117,117,116,116,116,117,117,118,118,118,118,119,120,120,120,120,121
Biomass,169,171,170,171,170,170,169,169,170,169,170,170,170,171,172,172,172,171,172,171,171,172,173,172,172,173,173,172,171,171,169,168,169,169,169,169,168,167,168,167,167,167,167,166,166,166,166,166,166,169,168,167,168,168,168,169,168,168,168,168,167,167,167,167,168,167,167,167,168,168,168,165,165,167,168,165,165,165,164,165,166,168,168,169,170,170,169,168,170,170,170,171,172,172,173,173,172,172,170,170,168,166,166,166,165,163,163,161,164,165,163,163,164,165,167,167,165,161,163,164,165,166,166,167,168,168,169,168,168,167,165,165,166,166,166,166,166,166,167,165,165,164,163,163,164,163,164,167,165,166,166,166,167,166,165,165,167,168,169,169,171,172,173,171,172,172,173,172,173,173,173,172,173,172,171,172,171,171,170,169,169,169,169,169,169,170,169,168,170,170,169,168,167,167,169,170,169,172,172,172,173,173,173,173,173,173,173,172,171,171,170,169,171,173,172,170,169,169,169,168,170,172,174,173,173,172,170,169,168,167,169,171,170,170,170,168,167,169,167,167,167,167,167,166,166,164,163,163,163,163,162,161,162,162,162,160,161,162,161,161,161,162,161,161,161,161,161,161,161,158,159,160,159,157,157,158,159,160,161,161,161,161,162,163,163,163,163,164
Geothermal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9
Coal,12,13,13,12,12,12,12,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,10,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,11,12,12,12,12,13,12,11,11,11,12,12,12,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,12,12,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,12,13,12,12,12,13,13,13,13,13,12,13,13,13,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,12,13,13,12,13,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,12,13,12,12,12,12,12,12,12,12,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,12,12,12,12,12,12,13,13,13,13,13,13,13,12,13,13,12,13,13,13,13,13,13,12,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,12,12,12,12,13,12,12,13,12,12,12,12,13,13,13,13,13,13,12,12,13,13,13,14,13,13,13,13,13,13,13,13,13,13
