Net Demand 12/09/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Hour-ahead forecast,20986,20655,20655,20655,20430,20430,20430,20217,20217,20217,19967,19967,19967,19823,19823,19823,19659,19659,19659,19565,19565,19565,19429,19429,19429,19449,19449,19449,19320,19320,19320,19260,19260,19260,19245,19245,19245,19292,19292,19292,19316,19316,19316,19358,19358,19358,19422,19422,19422,19623,19623,19623,19845,19845,19845,20111,20111,20111,20381,20381,20381,20997,20997,20997,21477,21477,21477,21964,21964,21964,22455,22455,22455,23508,23508,23508,24166,24166,24166,24673,24673,24673,25071,25071,25071,25527,25527,25527,25695,25695,25695,25748,25748,25748,25559,25559,25559,25622,25622,25622,25541,25541,25541,25552,25552,25552,25173,25173,25173,25031,25031,25031,24857,24857,24857,24678,24678,24678,24466,24466,24466,24316,24316,24316,24125,24125,24125,23965,23965,23965,23833,23833,23833,23975,23975,23975,23840,23840,23840,23525,23525,23525,23501,23501,23501,23442,23442,23442,23365,23365,23365,23387,23387,23387,23504,23504,23504,23345,23345,23345,23342,23342,23342,23368,23368,23368,23380,23380,23380,23678,23678,23678,23619,23619,23619,23932,23932,23932,24149,24149,24149,24074,24074,24074,24357,24357,24357,24680,24680,24680,25050,25050,25050,25431,25431,25431,25917,25917,25917,26700,26700,26700,27744,27744,27744,28247,28247,28247,28906,28906,28906,29280,29280,29280,29473,29473,29473,29220,29220,29220,29168,29168,29168,29119,29119,29119,29032,29032,29032,28895,28895,28895,28805,28805,28805,28655,28655,28655,28501,28501,28501,28305,28305,28305,28111,28111,28111,27884,27884,27884,27655,27655,27655,27274,27274,27274,26979,26979,26979,26531,26531,26531,26095,26095,26095,25482,25482,25482,25000,25000,25000,24461,24461,24461,23900,23900,23900,23419,23419,23419,23004,23004,23004,22632,22632,22632,22238,22238
Demand,20767,20732,20701,20600,20524,20416,20308,20264,20218,20126,20043,19976,19926,19855,19804,19771,19750,19716,19684,19630,19594,19569,19535,19461,19410,19372,19367,19358,19321,19284,19284,19275,19258,19239,19234,19184,19167,19213,19245,19248,19229,19256,19250,19285,19270,19288,19313,19330,19394,19490,19615,19696,19765,19864,19922,19982,20104,20151,20253,20364,20478,20745,21016,21144,21331,21450,21598,21767,21984,22160,22336,22517,22727,23116,23448,23742,23946,24135,24286,24507,24695,24840,24929,25034,25144,25342,25493,25576,25599,25634,25603,25621,25654,25604,25568,25536,25472,25510,25549,25532,25908,25442,25423,25423,25423,25423,25423,25075,25079,25022,24985,24927,24895,24776,24702,24647,24608,24515,24465,24390,24349,24245,24205,24174,24112,24091,23988,23954,23914,23876,23828,23795,23696,23704,23660,23626,23590,23591,23538,23563,23559,23542,23542,23491,23486,23438,23429,23378,23390,23374,23345,23325,23315,23318,23273,23306,23287,23295,23318,23328,23357,23345,23322,23361,23405,23424,23436,23490,23523,23567,23562,23616,23612,23659,23703,23743,23724,23806,23887,23960,23996,24074,24171,24274,24370,24509,24586,24682,24812,24948,25075,25228,25362,25523,25668,25821,25943,26130,26298,26512,26698,26977,27290,27642,27956,28268,28533,28711,28810,28948,29063,29160,29240,29260,29292,29361,29347,29269,29206,29206,29178,29213,29197,29178,29130,29139,29118,29107,29056,28980,28952,28926,28873,28828,28764,28737,28679,28646,28590,28544,28475,28383,28336,28246,28212,28154,28069,28003,27930,27833,27729,27663,27569,27444,27303,27192,27067,26947,26782,26693,26549,26403,26249,26108,25894,25714,25492,25328,25165,24990,24807,24600,24438,24266,24115,23953,23767,23582,23428,23267,23132,22962,22859,22733,22582,22455,22360,22206
Day-ahead net forecast,18370,18354,18312,18162,18013,17853,17707,17635,17529,17362,17242,17142,17015,16874,16811,16776,16782,16773,16776,16732,16719,16732,16709,16634,16627,16596,16522,16450,16349,16301,16294,16295,16239,16168,16129,16039,15985,16062,16154,16186,16253,16328,16331,16336,16341,16380,16420,16425,16503,16646,16822,16956,17128,17353,17537,17757,18055,18226,18384,18504,18663,19012,19309,19476,19706,19907,20172,20413,20667,20900,21121,21283,21434,21803,22167,22497,22751,22968,23150,23425,23659,23814,23858,23838,23722,23635,23547,23411,23184,22982,22697,22466,22294,21893,21617,21289,21001,20909,20762,20534,20798,20223,20114,19996,19917,19791,19753,19408,19182,19070,19055,18989,18817,18719,18723,18712,18637,18422,18259,18227,18093,17720,17648,17643,17593,17514,17350,17223,17089,16993,16912,16892,16637,16453,16411,16408,16390,16410,16400,16435,16431,16445,16412,16308,16412,16451,16434,16330,16342,16359,16223,16047,15871,15865,15721,15618,15641,15741,15700,15747,15711,15560,15615,15852,15984,15904,15881,15701,15534,15566,15834,16273,16558,16581,16562,16630,16729,16825,17013,17289,17634,18091,18454,18797,19113,19413,19762,20122,20491,21004,21526,22063,22585,23072,23530,23968,24297,24629,24945,25239,25474,25795,26163,26593,26953,27268,27549,27751,27856,28013,28153,28320,28451,28503,28554,28641,28652,28588,28561,28604,28614,28663,28672,28684,28670,28677,28644,28618,28562,28498,28480,28461,28426,28409,28369,28357,28319,28296,28246,28206,28138,28052,28006,27943,27922,27863,27788,27729,27668,27591,27508,27451,27364,27241,27099,26993,26875,26758,26592,26499,26353,26200,26047,25901,25693,25515,25298,25129,24965,24793,24623,24416,24241,24057,23901,23742,23554,23363,23200,23054,22933,22771,22676,22545,22387,22257,22162,22022
Large hydro,1463,1358,1370,1391,1382,1373,1373,1351,1332,1317,1313,1319,1251,1212,1262,1263,1267,1264,1260,1264,1258,1255,1267,1228,1190,1046,973,965,966,965,962,961,963,955,950,955,965,1047,1089,1103,1110,1111,1115,1108,1117,1117,1126,1123,1118,1274,1400,1435,1448,1478,1474,1432,1461,1456,1422,1448,1524,1852,2039,2051,2055,2069,2088,2089,2102,2111,2183,2174,2151,2230,2284,2339,2375,2383,2400,2401,2417,2442,2453,2460,2456,2404,2274,2252,2215,2195,2191,2194,2181,2150,2046,2021,1968,1858,1843,1790,1804,1772,1767,1775,1784,1776,1776,1771,1725,1535,1477,1479,1479,1466,1463,1459,1460,1442,1436,1434,1362,1161,1105,1099,1094,1088,1084,1086,1091,1079,1062,1058,1024,995,985,987,992,979,979,982,975,986,993,991,980,1030,1039,1041,1037,1044,1043,1040,1043,1050,1052,1042,1045,1108,1148,1135,1139,1146,1151,1163,1167,1147,1108,1098,1109,1226,1340,1367,1374,1363,1340,1335,1363,1369,1366,1380,1427,1549,1681,1752,1775,1797,1807,1815,1803,1799,1811,1898,2180,2622,2807,2926,2968,2964,2923,2784,2718,2907,3003,3039,3073,3261,3352,3354,3394,3447,3476,3438,3431,3410,3383,3362,3355,3276,3276,3332,3385,3388,3377,3374,3375,3356,3315,3315,3283,3280,3292,3291,3282,3273,3261,3262,3246,3203,3180,3133,3081,3151,3163,3151,3143,3156,3041,2939,2913,2868,2812,2793,2827,2719,2675,2646,2607,2583,2453,2431,2422,2384,2293,2332,2329,2311,2292,2285,2285,2283,2279,2208,2194,2187,2190,2173,2143,2033,2025,2080,2060,1993,1971,1982,1982,1977,1974,1947
Imports,6847,6946,6985,6857,6850,6775,6719,6765,6749,6627,6536,6503,6558,6554,6553,6576,6626,6647,6674,6643,6564,6548,6527,6471,6480,6560,6527,6566,6488,6475,6467,6513,6475,6449,6410,6386,6350,6352,6377,6299,6310,6339,6349,6399,6411,6369,6377,6412,6448,6460,6540,6574,6629,6723,6773,6791,6836,6862,6914,7080,7169,7166,7164,7226,7278,7398,7496,7663,7754,7774,7796,7957,8117,8356,8614,8864,8856,8975,9002,9203,9427,9412,9355,9324,9250,8886,8735,8674,8576,8368,8173,8147,8175,8059,8077,7843,7477,7232,6972,6724,6966,6552,6610,6610,6610,6610,6610,6504,6500,6423,6522,6500,6357,6207,6228,6297,6322,6218,6037,5934,5901,5754,5730,5704,5747,5709,5674,5618,5571,5515,5366,5245,5134,4785,4661,4659,4675,4617,4807,4905,4963,4975,4976,4927,4869,5015,4938,4878,4944,4900,4812,4665,4593,4462,4279,4310,4341,4191,4156,3993,3932,3849,3849,4106,4358,4290,4283,4064,3972,3962,4123,4241,4242,4114,4181,4501,4429,4246,4285,4497,4726,4976,5195,5581,5760,5935,6000,6152,6169,6288,6577,6919,7244,7526,8051,8281,8328,8448,8311,8107,8265,8251,8270,8541,8852,8787,8972,9209,9203,9265,9157,9193,9203,9230,9278,9406,9435,9535,9618,9558,9510,9554,9539,9631,9626,9647,9716,9705,9708,9676,9673,9708,9702,9676,9679,9711,9717,9709,9726,9685,9610,9529,9527,9494,9503,9461,9456,9520,9511,9517,9479,9446,9380,9281,9161,9034,8978,9006,9141,9303,9277,9269,9372,9237,9040,8861,8654,8498,8434,8282,8140,8410,8503,8397,8357,8293,8157,8164,8019,7882,7833,7813,7793,7784,7748,7707,7692,7620
netd,10060,10050,9957,9914,9781,9705,9615,9519,9448,9418,9393,9320,9206,9108,8996,8937,8889,8862,8842,8825,8897,8929,8915,8935,8957,8990,9022,8919,8895,8861,8865,8821,8801,8764,8769,8698,8670,8663,8688,8784,8833,8878,8867,8829,8813,8894,8917,8890,8937,8912,8882,8947,9051,9152,9290,9534,9758,9908,10048,9976,9970,9994,10106,10199,10373,10440,10588,10661,10811,11015,11142,11152,11166,11217,11269,11294,11520,11610,11748,11821,11815,11960,12050,12054,12016,12345,12538,12485,12393,12419,12333,12125,11938,11684,11494,11425,11556,11819,11947,12020,12028,11899,11737,11611,11523,11405,11367,11133,10957,11112,11056,11010,10981,11046,11032,10956,10855,10762,10786,10859,10830,10805,10813,10840,10752,10717,10592,10519,10427,10399,10484,10589,10479,10673,10765,10762,10723,10814,10614,10548,10493,10484,10443,10390,10563,10406,10457,10411,10361,10415,10368,10342,10235,10353,10390,10266,10255,10442,10396,10619,10640,10565,10615,10583,10459,10467,10490,10539,10453,10378,10371,10665,10942,11104,11041,10794,10937,11210,11362,11412,11481,11566,11578,11464,11578,11681,11955,12155,12519,12917,13138,13246,13161,12924,12672,12761,13001,13217,13711,14348,14491,14637,14890,15013,15028,15220,15225,15188,15259,15301,15520,15689,15817,15863,15893,15873,15862,15777,15667,15714,15719,15721,15756,15679,15669,15674,15613,15598,15571,15542,15515,15462,15442,15460,15429,15384,15356,15384,15340,15388,15447,15372,15316,15298,15276,15246,15291,15270,15244,15206,15217,15212,15157,15241,15263,15313,15290,15169,14998,14765,14654,14547,14382,14332,14324,14343,14352,14346,14246,14228,14204,13798,13544,13473,13354,13276,13254,13166,13156,13092,13040,12965,12912,12779,12657,12573,12496,12455
td-im,13920,13786,13716,13743,13674,13641,13589,13499,13469,13499,13507,13473,13368,13301,13251,13195,13124,13069,13010,12987,13030,13021,13008,12990,12930,12812,12840,12792,12833,12809,12817,12762,12783,12790,12824,12798,12817,12861,12868,12949,12919,12917,12901,12886,12859,12919,12936,12918,12946,13030,13075,13122,13136,13141,13149,13191,13268,13289,13339,13284,13309,13579,13852,13918,14053,14052,14102,14104,14230,14386,14540,14560,14610,14760,14834,14878,15090,15160,15284,15304,15268,15428,15574,15710,15894,16456,16758,16902,17023,17266,17430,17474,17479,17545,17491,17693,17995,18278,18577,18808,18942,18890,18813,18813,18813,18813,18813,18571,18579,18599,18463,18427,18538,18569,18474,18350,18286,18297,18428,18456,18448,18491,18475,18470,18365,18382,18314,18336,18343,18361,18462,18550,18562,18919,18999,18967,18915,18974,18731,18658,18596,18567,18566,18564,18617,18423,18491,18500,18446,18474,18533,18660,18722,18856,18994,18996,18946,19104,19162,19335,19425,19496,19473,19255,19047,19134,19153,19426,19551,19605,19439,19375,19370,19545,19522,19242,19295,19560,19602,19463,19270,19098,18976,18693,18610,18574,18586,18530,18643,18660,18498,18309,18118,17997,17617,17540,17615,17682,17987,18405,18433,18726,19020,19101,19104,19481,19561,19502,19607,19683,19906,19967,20037,20030,20014,19955,19912,19734,19588,19648,19668,19659,19658,19547,19504,19492,19402,19402,19348,19304,19279,19218,19171,19152,19085,19026,18962,18937,18864,18859,18865,18854,18809,18752,18709,18693,18613,18483,18419,18316,18250,18217,18189,18163,18142,18158,18089,17941,17641,17390,17272,17134,16877,16871,16854,16853,16838,16830,16731,16708,16667,16190,15935,15869,15758,15660,15610,15418,15409,15385,15299,15149,15066,14949,14834,14748,14668,14586
netd+im,16907,16996,16942,16771,16631,16480,16334,16284,16197,16045,15929,15823,15764,15662,15549,15513,15515,15509,15516,15468,15461,15477,15442,15406,15437,15550,15549,15485,15383,15336,15332,15334,15276,15213,15179,15084,15020,15015,15065,15083,15143,15217,15216,15228,15224,15263,15294,15302,15385,15372,15422,15521,15680,15875,16063,16325,16594,16770,16962,17056,17139,17160,17270,17425,17651,17838,18084,18324,18565,18789,18938,19109,19283,19573,19883,20158,20376,20585,20750,21024,21242,21372,21405,21378,21266,21231,21273,21159,20969,20787,20506,20272,20113,19743,19571,19268,19033,19051,18919,18744,18994,18451,18347,18221,18133,18015,17977,17637,17457,17535,17578,17510,17338,17253,17260,17253,17177,16980,16823,16793,16731,16559,16543,16544,16499,16426,16266,16137,15998,15914,15850,15834,15613,15458,15426,15421,15398,15431,15421,15453,15456,15459,15419,15317,15432,15421,15395,15289,15305,15315,15180,15007,14828,14815,14669,14576,14596,14633,14552,14612,14572,14414,14464,14689,14817,14757,14773,14603,14425,14340,14494,14906,15184,15218,15222,15295,15366,15456,15647,15909,16207,16542,16773,17045,17338,17616,17955,18307,18688,19205,19715,20165,20405,20450,20723,21042,21329,21665,22022,22455,22756,22888,23160,23554,23880,24007,24197,24397,24462,24566,24677,24882,25020,25093,25171,25279,25297,25312,25285,25272,25229,25275,25295,25310,25295,25321,25329,25303,25279,25218,25188,25170,25144,25136,25108,25095,25073,25093,25066,25073,25057,24901,24843,24792,24779,24707,24747,24790,24755,24723,24696,24658,24537,24522,24424,24347,24268,24175,24139,24068,23931,23816,23754,23569,23364,23204,23006,22844,22680,22510,22344,22208,22047,21870,21711,21569,21411,21330,21175,20974,20873,20778,20705,20563,20405,20280,20188,20075
