Net Demand 12/01/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,0:00
Hour-ahead forecast,21934,21634,21634,21634,21460,21460,21460,21201,21201,21201,20971,20971,20971,20748,20748,20748,20530,20530,20530,20302,20302,20302,20102,20102,20102,20066,20066,20066,19895,19895,19895,19787,19787,19787,19665,19665,19665,19626,19626,19626,19595,19595,19595,19540,19540,19540,19548,19548,19548,19539,19539,19539,19590,19590,19590,19590,19590,19590,19588,19588,19588,19690,19690,19690,19801,19801,19801,19854,19854,19854,19996,19996,19996,20273,20273,20273,20450,20450,20450,20685,20685,20685,20522,20522,20522,20748,20748,20748,20832,20832,20832,20851,20851,20851,20921,20921,20921,21295,21295,21295,21303,21303,21303,21423,21423,21423,21466,21466,21466,21808,21808,21808,21891,21891,21891,21796,21796,21796,21759,21759,21759,21964,21964,21964,21975,21975,21975,21949,21949,21949,21892,21892,21892,22177,22177,22177,21899,21899,21899,21912,21912,21912,21907,21907,21907,22017,22017,22017,22072,22072,22072,22014,22014,22014,22122,22122,22122,22210,22210,22210,22238,22238,22238,22282,22282,22282,22332,22332,22332,22400,22400,22400,22896,22896,22896,22537,22537,22537,22895,22895,22895,22996,22996,22996,23181,23181,23181,23654,23654,23654,24038,24038,24038,24338,24338,24338,24923,24923,24923,25376,25376,25376,26479,26479,26479,26984,26984,26984,27539,27539,27539,27379,27379,27379,27231,27231,27231,27121,27121,27121,26970,26970,26970,26843,26843,26843,26991,26991,26991,27126,27126,27126,26773,26773,26773,26644,26644,26644,26619,26619,26619,26479,26479,26479,26187,26187,26187,26163,26163,26163,25831,25831,25831,25495,25495,25495,25133,25133,25133,24776,24776,24776,24420,24420,24420,23945,23945,23945,23476,23476,23476,23031,23031,23031,22567,22567,22567,22134,22134,22134,21754,21754,21754,21421,21421,21421,21125,21125,21125
Demand,21706,21677,21641,21568,21489,21397,21282,21208,21093,21041,20953,20864,20768,20731,20691,20619,20487,20454,20390,20339,20279,20219,20176,20123,20084,20029,20006,19963,19921,19839,19817,19788,19757,19710,19701,19666,19647,19633,19613,19583,19538,19556,19536,19520,19493,19484,19465,19448,19441,19422,19424,19425,19424,19425,19418,19388,19404,19417,19420,19438,19456,19536,19625,19651,19663,19658,19691,19747,19905,19937,19955,20023,20075,20209,20348,20422,20462,20457,20483,20505,20515,20557,20604,20612,20627,20735,20831,20841,20854,20860,20861,20931,20965,21045,21073,21107,21133,21201,21246,21301,21421,21483,21501,21540,21577,21672,21655,21703,21721,21771,21882,21911,21916,21878,21938,21921,21915,21896,21911,21922,21936,21977,22020,22059,22012,22032,22036,22030,22052,22062,22054,22038,22051,22014,22020,21991,22014,21945,21972,21948,22024,22030,22037,21970,21999,22013,22040,22023,22070,21974,21856,22046,22064,22077,22092,22076,22078,22039,22057,22085,22110,22127,22175,22168,22219,22246,22229,22271,22301,22351,22337,22377,22406,22446,22488,22558,22607,22633,22711,22840,22930,23081,23149,23229,23332,23420,23535,23649,23726,23840,23898,24028,24144,24246,24378,24513,24619,24648,24784,24962,25218,25400,25594,26001,26202,26456,26642,26785,26959,27056,27102,27048,27065,27069,27112,27115,27163,27220,27220,27213,27190,27262,27231,27217,27273,27217,27234,27198,27092,26950,26886,26843,26821,26783,26738,26704,26654,26632,26637,26661,26582,26440,26334,26322,26377,26350,26194,26122,26040,25971,25886,25786,25684,25547,25344,25277,25252,25146,25041,24904,24771,24648,24519,24384,24251,24086,24064,23801,23557,23396,23236,23111,22949,22835,22690,22514,22376,22210,22051,21938,21807,21680,21542,21440,21350,21247,21146,21017,20952
Day-ahead net forecast,20275,20257,20233,20167,20118,20044,19951,19872,19757,19690,19604,19519,19415,19365,19337,19276,19134,19089,19031,18990,18937,18895,18852,18792,18741,18664,18646,18616,18576,18489,18485,18465,18433,18390,18376,18342,18318,18311,18283,18258,18219,18243,18222,18207,18182,18164,18134,18113,18107,18085,18076,18078,18075,18065,18047,18018,18040,18074,18084,18093,18109,18190,18278,18314,18330,18314,18346,18401,18558,18592,18601,18666,18710,18823,18940,19005,19042,19044,19067,19046,19009,18967,18916,18824,18722,18713,18665,18474,18286,18105,17960,17887,17713,17629,17581,17506,17405,17406,17357,17288,17349,17305,17294,17257,17180,17110,17020,16968,16883,16911,16844,16709,16759,16622,16535,16508,16521,16374,16189,16234,16363,16383,16436,16589,16605,16675,16779,16790,16879,16958,16985,16851,16785,16706,16774,16780,16755,16539,16413,16349,16444,16314,16206,16287,16432,16336,16296,16173,16111,15955,15893,16038,16046,15997,15977,15895,15926,16048,16217,16334,16394,16520,16749,16751,16909,16921,16965,17033,17061,17157,17265,17239,17265,17294,17283,17391,17583,17805,17943,18151,18484,18766,18993,19268,19593,19897,20229,20578,20820,21083,21332,21706,22031,22277,22553,22852,23082,23221,23426,23643,23924,24123,24336,24739,24945,25181,25357,25487,25662,25772,25826,25781,25788,25809,25866,25864,25893,25956,25959,25937,25905,25983,25955,25948,25991,25942,25937,25891,25788,25689,25666,25626,25609,25588,25551,25511,25473,25474,25496,25524,25462,25327,25205,25157,25181,25155,24990,24908,24811,24727,24609,24508,24399,24238,23992,23885,23886,23792,23686,23555,23439,23321,23231,23118,22988,22826,22786,22526,22278,22115,21952,21828,21665,21547,21391,21221,21092,20963,20834,20752,20618,20495,20348,20234,20161,20047,19916,19769,
Large hydro,1552,1524,1493,1500,1504,1495,1489,1483,1479,1474,1482,1464,1433,1465,1478,1467,1461,1248,1162,1163,1164,1160,1167,1136,1089,1053,1052,1045,1047,1046,1046,1046,1047,1049,1048,1047,1009,930,857,852,850,851,849,840,836,830,840,860,875,871,887,911,932,939,937,936,941,938,938,928,933,960,1000,1026,1024,1031,1032,1029,1034,1033,1039,1044,974,1197,1349,1411,1417,1413,1418,1434,1435,1447,1448,1425,1390,1352,1302,1293,1268,1265,1231,1193,1217,1210,1216,1195,1144,1013,955,926,886,807,787,769,757,756,760,759,779,1016,1196,1198,1188,1190,1183,1197,1214,1201,1176,1155,1182,1127,1113,1104,1125,1101,1143,1161,1187,1184,1213,1128,1107,1121,1061,1051,1061,1048,1028,1015,1026,1021,1017,1042,1091,1036,959,949,949,939,939,944,942,939,946,934,932,989,1015,1039,1039,1034,1043,1045,1089,1111,1093,1092,1079,1128,1148,1178,1169,1167,1176,1166,1180,1180,1230,1270,1370,1593,1725,1759,1782,1815,1862,1800,1804,1844,1930,1968,1944,2149,2209,2240,2249,2282,2313,2414,2496,2584,2509,2573,2701,3113,3266,3313,3181,3431,3497,3529,3506,3531,3610,3563,3548,3382,3357,3378,3391,3379,3375,3339,3326,3276,3266,3262,3200,3035,2950,2919,2919,2909,2847,2717,2701,2702,2624,2616,2612,2556,2588,2543,2523,2550,2539,2493,2451,2506,2545,2542,2411,2184,2098,2084,2095,2130,2140,2142,2149,2147,2159,2136,2052,1852,1703,1655,1637,1631,1626,1631,1621,1617,1565,1498,1490,1436,1390,1379,1360,1347,1344,1353,1348,1348,1329,1303,
Imports,7342,7498,7592,7671,7816,7838,7770,7707,7628,7576,7444,7434,7410,7294,7266,7237,7176,7278,7274,7266,7283,7304,7376,7409,7422,7444,7390,7353,7387,7363,7320,7271,7285,7251,7246,7252,7291,7333,7399,7379,7371,7363,7333,7325,7305,7306,7269,7232,7230,7214,7279,7247,7233,7257,7226,7178,7179,7176,7209,7274,7262,7244,7223,7186,7208,7202,7200,7232,7277,7312,7323,7382,7638,7794,7860,7813,7821,7843,7824,7770,7745,7637,7591,7571,7479,7526,7553,7417,7323,7145,7091,7073,7053,7030,7032,6954,6846,6883,6987,6880,6976,6993,6952,6878,6819,6773,6686,6666,6517,6306,6118,6053,6081,6004,5975,5923,5777,5777,5547,5645,5656,5607,5570,5683,5725,5808,5835,5826,5804,5870,5809,5911,5914,5808,5840,5862,5890,5704,5626,5459,5387,5177,5017,5193,5330,5307,5241,5281,5366,5271,5226,5280,5265,5248,5248,5236,5233,5174,5215,5209,5191,5184,5272,5287,5297,5281,5260,5250,5248,5108,5206,5073,5138,5198,5141,5153,5172,5202,5271,5308,5734,5819,5935,6196,6449,6642,6645,6749,6618,6704,6773,7000,7289,7475,7710,7841,7905,7983,7945,8009,8048,8010,8174,8448,8469,8342,8272,8257,8338,8318,8275,8171,8209,8233,8282,8344,8330,8485,8513,8553,8594,8593,8586,8662,8703,8602,8619,8586,8561,8560,8544,8546,8555,8614,8610,8650,8665,8699,8818,8857,8805,8763,8623,8687,8752,8775,8770,8764,8739,8675,8624,8521,8440,8448,8278,8186,8181,8168,8154,8183,8254,8214,8258,8231,8100,8019,8075,8019,7922,7925,7889,7794,7676,7641,7608,7618,7656,7458,7493,7469,7442,7455,7449,7401,7320,7245,7224,7181,
netd,11381,11235,11148,10996,10798,10711,10692,10682,10650,10640,10678,10621,10572,10606,10593,10572,10497,10563,10595,10561,10490,10431,10309,10247,10230,10167,10204,10218,10142,10080,10119,10148,10101,10090,10082,10043,10018,10048,10027,10027,9998,10029,10040,10042,10041,10028,10025,10021,10002,10000,9910,9920,9910,9869,9884,9904,9920,9960,9937,9891,9914,9986,10055,10102,10098,10081,10114,10140,10247,10247,10239,10240,10098,9832,9731,9781,9804,9788,9825,9842,9829,9883,9877,9828,9853,9835,9810,9764,9695,9695,9638,9621,9443,9389,9333,9357,9415,9510,9415,9482,9487,9505,9555,9610,9604,9581,9574,9543,9587,9589,9530,9458,9490,9428,9377,9388,9530,9396,9466,9434,9525,9649,9753,9802,9755,9766,9801,9803,9888,9904,9963,9812,9764,9777,9873,9867,9804,9787,9759,9875,10031,10116,10172,10052,10011,9993,10096,9943,9796,9745,9728,9814,9839,9810,9783,9725,9761,9885,9987,10086,10164,10302,10434,10419,10523,10529,10612,10691,10734,10921,10911,10988,10958,10929,10966,11072,11231,11423,11442,11573,11380,11354,11333,11313,11362,11440,11722,12029,12398,12535,12629,12738,12798,12653,12634,12771,12928,12956,13168,13220,13380,13529,13653,13718,13775,13726,13819,13917,14143,14023,14054,14081,14073,14045,13974,13957,14015,14089,14089,14006,13920,14011,13994,13947,13962,14064,14052,14043,14027,14094,14172,14161,14135,14065,14094,14144,14107,14073,14054,14051,14045,14008,13994,13927,13906,13830,13681,13651,13621,13546,13440,13445,13548,13606,13616,13615,13610,13494,13392,13230,13036,12960,12814,12751,12836,12955,13008,12852,12719,12559,12437,12403,12368,12289,12218,12105,11946,12069,11951,11904,11816,11693,11555,11480,11493,11454,11363,11285,
td-im,14364,14179,14049,13897,13673,13559,13512,13501,13465,13465,13509,13430,13358,13437,13425,13382,13311,13176,13116,13073,12996,12915,12800,12714,12662,12585,12616,12610,12534,12476,12497,12517,12472,12459,12455,12414,12356,12300,12214,12204,12167,12193,12203,12195,12188,12178,12196,12216,12211,12208,12145,12178,12191,12168,12192,12210,12225,12241,12211,12164,12194,12292,12402,12465,12455,12456,12491,12515,12628,12625,12632,12641,12437,12415,12488,12609,12641,12614,12659,12735,12770,12920,13013,13041,13148,13209,13278,13424,13531,13715,13770,13858,13912,14015,14041,14153,14287,14318,14259,14421,14445,14490,14549,14662,14758,14899,14969,15037,15204,15465,15764,15858,15835,15874,15963,15998,16138,16119,16364,16277,16280,16370,16450,16376,16287,16224,16201,16204,16248,16192,16245,16127,16137,16206,16180,16129,16124,16241,16346,16489,16637,16853,17020,16777,16669,16706,16799,16742,16704,16703,16630,16766,16799,16829,16844,16840,16845,16865,16842,16876,16919,16943,16903,16881,16922,16965,16969,17021,17053,17243,17131,17304,17268,17248,17347,17405,17435,17431,17440,17532,17196,17262,17214,17033,16883,16778,16890,16900,17108,17136,17125,17028,16855,16771,16668,16672,16714,16665,16839,16953,17170,17390,17420,17553,17733,18114,18370,18528,18621,18738,18827,18877,18856,18836,18830,18771,18833,18735,18707,18660,18596,18669,18645,18555,18570,18615,18615,18612,18531,18390,18342,18297,18266,18169,18128,18054,17989,17933,17819,17804,17777,17677,17711,17635,17625,17575,17424,17358,17301,17296,17262,17265,17244,17099,17066,17091,17071,16978,16887,16721,16517,16434,16261,16153,16151,16067,15989,15782,15635,15471,15347,15317,15273,15194,15082,14896,14720,14752,14558,14469,14365,14225,14093,14039,14030,14002,13922,13836,
netd+im,18723,18733,18740,18667,18614,18549,18462,18389,18278,18216,18122,18055,17982,17900,17859,17809,17673,17841,17869,17827,17773,17735,17685,17656,17652,17611,17594,17571,17529,17443,17439,17419,17386,17341,17328,17295,17309,17381,17426,17406,17369,17392,17373,17367,17346,17334,17294,17253,17232,17214,17189,17167,17143,17126,17110,17082,17099,17136,17146,17165,17176,17230,17278,17288,17306,17283,17314,17372,17524,17559,17562,17622,17736,17626,17591,17594,17625,17631,17649,17612,17574,17520,17468,17399,17332,17361,17363,17181,17018,16840,16729,16694,16496,16419,16365,16311,16261,16393,16402,16362,16463,16498,16507,16488,16423,16354,16260,16209,16104,15895,15648,15511,15571,15432,15352,15311,15307,15173,15013,15079,15181,15256,15323,15485,15480,15574,15636,15629,15692,15774,15772,15723,15678,15585,15713,15729,15694,15491,15385,15334,15418,15293,15189,15245,15341,15300,15337,15224,15162,15016,14954,15094,15104,15058,15031,14961,14994,15059,15202,15295,15355,15486,15706,15706,15820,15810,15872,15941,15982,16029,16117,16061,16096,16127,16107,16225,16403,16625,16713,16881,17114,17173,17268,17509,17811,18082,18367,18778,19016,19239,19402,19738,20087,20128,20344,20612,20833,20939,21113,21229,21428,21539,21827,22166,22244,22068,22091,22174,22481,22341,22329,22252,22282,22278,22256,22301,22345,22574,22602,22559,22514,22604,22580,22609,22665,22666,22671,22629,22588,22654,22716,22707,22690,22679,22704,22794,22772,22772,22872,22908,22850,22771,22617,22614,22658,22605,22451,22415,22360,22221,22064,21966,21988,22054,21894,21801,21791,21662,21546,21413,21290,21174,21072,20982,20936,20974,21083,20871,20641,20484,20326,20197,20044,19930,19826,19723,19602,19527,19444,19373,19258,19148,19004,18881,18813,18699,18587,18466,
