Renewables 12/21/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-38,-38,-38,-38,-39,-39,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-40,-41,-40,-40,-40,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-41,-41,-42,-42,-39,-35,-25,-6,29,78,144,272,443,592,732,911,1084,1269,1431,1581,1791,2022,2313,2599,2715,2817,2965,3126,3183,3313,3459,3466,3464,3492,3376,3559,3651,3644,3842,3932,3873,3899,3892,3914,4029,4068,4248,4321,4462,4515,4578,4690,4862,4948,4796,4847,4995,5198,5159,5163,5321,5532,5650,5532,5502,5612,5642,5645,5497,5505,5598,5463,5251,4951,5016,5224,5391,5472,5505,5616,5517,5662,5500,5325,5061,4809,4917,5019,5151,5304,5389,5451,5232,4965,4845,4531,4278,4166,3813,3458,3405,3248,3174,3121,2985,2704,2491,2305,2065,1805,1619,1465,1328,1191,1020,846,700,580,472,374,277,193,119,60,15,-13,-26,-33,-33,-30,-30,-30,-30,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-28,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-28,-28,-28,-28,-28,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-34,-34,-34,-34,-34,-34
Wind,545,553,564,575,588,597,604,606,608,605,604,602,598,595,587,583,578,574,576,578,594,603,603,601,600,597,598,597,593,596,587,580,569,559,560,571,573,575,581,585,582,588,598,604,607,615,621,633,644,645,649,654,654,665,668,656,626,616,617,620,621,614,599,590,584,573,569,574,575,571,600,608,619,627,624,620,612,608,601,598,600,602,607,603,597,587,583,598,606,606,605,607,605,590,581,578,571,563,550,532,511,493,488,491,485,484,496,498,506,510,517,531,538,544,553,549,548,543,555,556,564,576,580,581,575,565,559,556,573,578,573,570,559,563,569,550,535,518,518,522,520,514,497,491,487,485,482,472,467,480,484,491,496,503,495,482,467,457,446,447,440,427,422,415,419,419,428,433,423,401,382,368,360,353,340,334,328,313,309,304,302,300,298,299,296,301,306,321,333,348,371,381,390,397,403,425,447,475,510,530,547,543,545,554,565,576,575,577,584,597,598,607,608,601,600,605,616,629,646,671,697,709,704,707,723,726,734,756,762,771,803,834,847,888,920,942,929,896,886,904,913,921,904,876,882,915,963,1047,1111,1128,1158,1168,1178,1178,1162,1193,1230,1267,1276,1286,1255,1269,1280,1268,1266,1263,1264,1281,1295,1318,1329,1315,1288,1257,1239,1237,1216,1187,1186,1183,1161,1144,1109,1059,1038,1045,1046,1026
Geothermal,752,752,752,752,753,753,753,752,752,752,753,752,752,752,752,752,752,752,752,752,752,752,753,752,752,752,752,752,752,752,752,752,752,752,752,753,753,752,751,752,752,753,753,753,753,753,753,753,754,754,755,754,754,755,754,755,753,754,754,753,753,753,752,752,752,752,752,752,751,752,751,751,751,752,752,753,752,752,752,750,751,752,752,753,752,752,752,752,752,752,751,752,752,752,752,752,753,753,753,752,752,753,752,753,754,753,752,753,752,753,752,753,753,753,752,752,753,753,753,753,753,752,752,752,752,752,752,752,751,752,752,752,752,752,751,752,751,751,751,751,752,751,750,751,752,753,753,752,753,753,753,753,753,753,752,753,752,752,752,752,752,752,751,752,751,752,751,751,751,752,751,751,751,751,752,751,751,751,751,750,751,750,750,750,750,750,751,750,751,751,751,750,751,751,751,751,751,751,750,750,750,751,751,751,751,750,751,751,751,752,752,752,752,753,752,752,753,753,753,752,751,753,753,753,752,752,753,753,753,753,753,752,753,753,752,752,754,753,753,753,753,754,754,754,753,753,753,753,753,753,753,753,753,753,754,754,754,754,754,753,754,754,754,754,754,754,754,754,755,754,754,754,754,714,637,636,640,636,637,635,637,636,636,637,636,636,636,636
Biomass,303,288,302,303,302,287,302,302,301,301,302,302,279,301,303,303,303,303,302,302,302,301,300,302,300,300,302,286,302,303,303,288,302,302,302,300,300,301,301,301,301,300,278,299,299,301,278,301,302,301,301,302,301,301,304,305,305,304,282,305,308,308,309,309,308,309,287,310,311,309,287,310,311,314,314,315,312,312,314,316,316,317,320,323,324,322,323,321,321,306,323,326,326,311,325,324,323,324,304,327,327,326,305,325,328,325,324,326,328,310,326,325,303,319,320,319,291,313,314,314,293,328,331,316,331,334,335,320,334,336,314,337,342,340,316,339,339,342,322,345,346,340,340,340,338,339,339,324,337,336,338,340,341,338,316,339,339,340,320,339,339,326,340,340,340,339,337,338,340,325,338,336,337,324,339,336,322,323,323,324,323,324,324,323,303,326,327,326,321,317,318,318,317,318,319,303,317,314,314,301,317,316,299,322,324,312,329,334,335,320,335,336,335,333,334,334,333,317,332,333,332,320,336,334,330,328,330,330,331,330,329,331,309,331,330,330,328,313,328,331,330,317,332,318,332,316,332,332,332,316,332,330,331,315,329,330,330,332,333,334,311,332,334,332,331,325,320,317,314,313,315,315,315,315,292,299,310,310,309,294,307,307,306,305,302,287,277,299
Biogas,223,224,225,225,225,225,226,226,225,226,226,226,225,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,227,227,226,227,227,226,227,227,227,227,227,227,227,226,227,226,226,226,227,227,227,227,227,227,226,227,227,226,226,226,226,227,227,227,227,227,223,215,215,216,216,216,215,216,216,216,223,225,225,225,226,224,224,224,224,225,225,227,227,227,227,227,228,228,228,227,228,227,227,226,226,226,227,226,226,227,227,227,227,227,227,227,227,227,227,227,226,227,226,227,227,227,227,226,227,227,227,227,227,228,227,227,227,228,227,227,227,227,228,228,228,228,229,228,228,228,228,228,229,229,228,228,228,228,228,228,228,228,228,228,229,228,227,227,228,229,228,227,228,227,228,227,227,227,227,226,227,227,227,227,227,227,226,226,226,226,222,215,214,214,215,215,215,215,215,214,215,216,216,216,216,216,216,217,222,225,225,220,220,219,220,220,220,220,220,220,219,218,218,218,220,222,223,224,226,226,226,226,226,228,228,227,221,220,220,220,220,220,220,220,220,220,220,220,221,220,220,220,221,222,223,225,226,227,227,227,227,227,227,227,228,227,227,227,227,227,228,227,228,227,227,227,227,227,228,227,228
Small hydro,263,263,265,266,265,266,265,266,266,265,264,264,265,266,267,267,267,267,265,265,264,266,265,239,226,225,225,225,225,225,225,225,226,227,227,228,228,228,228,227,227,227,226,226,224,224,224,223,224,223,224,225,225,225,225,226,227,226,225,224,223,239,262,262,263,264,264,265,266,266,265,265,265,265,264,263,263,263,265,264,265,265,265,266,264,264,265,265,265,264,264,264,264,265,265,257,255,254,253,254,254,254,252,252,251,251,253,253,254,255,255,255,254,254,251,251,251,251,251,251,253,250,247,247,247,251,252,252,252,252,253,253,251,251,251,251,248,244,244,244,244,245,243,229,212,203,204,204,206,207,205,204,204,205,207,211,211,212,213,213,211,212,210,208,211,210,208,209,211,218,221,221,221,222,223,223,221,221,220,221,221,227,262,263,286,297,297,296,296,296,294,294,278,273,272,271,271,270,271,272,272,272,273,273,271,269,267,267,268,267,269,270,273,273,272,272,272,272,273,272,273,273,272,272,273,273,271,270,270,270,272,272,271,270,270,269,269,267,267,267,268,267,267,266,263,262,260,260,260,260,262,263,263,263,263,262,262,262,261,262,262,263,264,265,265,264,265,264,263,263,261,260,262,262,262,262,264,265,265,264,264,264,263,264,262,262,263,263
