Renewables 09/20/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,124,244,403,614,871,1165,1531,1911,2310,2735,3162,3596,4040,4482,4932,5372,5830,6267,6706,7125,7508,7839,8123,8359,8581,8776,8857,8682,8650,8829,9196,9404,9536,9793,9993,10094,10116,10177,10201,9968,9994,10117,10117,10273,10273,10273,10273,10273,10595,10801,10642,10357,10320,10312,10228,10191,10219,10399,10410,10430,10447,10440,10459,10618,10760,10676,9978,10307,10556,10610,10615,10587,10618,10613,10658,10797,10808,10776,10744,10771,10799,10804,10812,10840,10884,10878,10870,10867,10874,10872,10863,10850,10840,10823,10803,10765,10650,10700,10674,10630,10588,10548,10507,10464,10412,10351,10291,10225,10153,10089,10009,9914,9815,9707,9595,9475,9332,9149,8953,8742,8510,8261,7993,7700,7381,7020,6621,6193,5750,5292,4816,4334,3851,3368,2898,2449,2005,1593,1209,886,616,439,305,200,88,43,16,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,3886,3906,3916,3889,3881,3875,3854,3878,3885,3883,3865,3867,3881,3863,3825,3797,3753,3603,3481,3400,3357,3324,3290,3239,3210,3230,3225,3201,3193,3124,3069,3036,3010,2962,2957,2980,2991,3001,3004,2986,2983,2917,2847,2798,2741,2696,2650,2602,2541,2496,2401,2330,2304,2284,2270,2281,2168,2117,2073,2008,1968,1887,1864,1821,1777,1742,1691,1632,1609,1601,1637,1631,1572,1452,1401,1423,1371,1354,1348,1335,1331,1311,1283,1259,1231,1187,1129,1086,1059,1014,942,891,866,843,827,824,820,810,768,739,711,684,662,640,620,599,587,567,540,522,510,507,501,501,520,538,553,568,561,544,536,539,555,554,554,554,554,554,554,554,534,584,586,601,624,630,621,632,614,619,618,602,596,599,602,616,633,617,597,578,563,550,569,580,608,630,648,665,665,649,657,669,677,656,653,687,667,664,681,679,689,700,717,720,699,717,739,762,756,752,723,708,730,749,743,768,788,800,798,772,775,812,809,811,813,791,800,803,811,821,835,856,893,918,944,982,1025,1075,1110,1146,1201,1280,1335,1343,1333,1333,1334,1279,1220,1198,1188,1194,1213,1235,1243,1289,1336,1390,1458,1510,1564,1667,1688,1698,1699,1706,1740,1773,1803,1825,1870,1914,1933,1944,1911,1890,1879,1846,1844,1841,1811,1777,1741,1740,1785,1789,1787,1777,1767,1741,1700,1666,1710,1747,1790,1832,1860,1858,1813,1769,1714,1681,1697,1666,1605,1559,1567,1556,1542,1540,1564,1651,1757,1795,1754,1673,1617,1633
Geothermal,986,986,986,986,986,986,987,986,986,986,986,986,987,987,986,987,986,986,987,986,987,986,986,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,983,987,987,987,986,987,987,987,986,987,986,986,986,987,986,986,987,987,986,987,985,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,988,987,987,987,988,988,988,988,987,987,988,987,987,987,988,987,987,986,987,987,987,987,987,986,986,986,987,987,986,986,985,978,977,977,978,978,977,976,977,976,976,976,976,976,976,977,977,977,977,977,977,976,975,974,976,979,979,980,979,979,978,978,978,978,979,978,978,978,979,970,967,966,966,966,966,966,965,965,966,966,965,965,966,966,966,965,965,965,965,965,965,964,965,964,964,965,966,966,966,966,965,965,964,965,965,964,964,964,964,963,963,964,963,963,964,964,965,965,965,965,964,964,964,965,964,964,964,965,965,965,964,964,963,965,965,964,965,964,965,966,965,964,965,965,965,964,966,966,966,966,966,966,967,967,969,969,969,967,965,964,964,965,962,957,961,974,978,980,980,980,979,979,978,979,979,979,980,980,980,980,980,981,979,980,979,980,976,980,980,980,980,981,981,981,981,982,980,981,981,980,980,980,980,978,979,979,978,979,979
Biomass,326,324,323,322,322,318,317,318,321,323,322,322,322,321,320,322,320,322,323,321,322,323,323,322,323,324,323,322,324,324,324,324,325,325,326,325,326,327,328,327,326,326,326,327,328,329,331,330,332,333,337,337,336,334,336,336,335,337,338,339,338,341,343,346,348,352,354,355,356,361,361,366,369,373,375,379,381,384,382,383,381,380,377,378,378,379,384,388,392,393,391,392,390,389,389,386,386,389,390,390,389,387,386,389,391,390,390,393,394,390,390,390,392,392,391,391,394,392,390,384,390,397,398,396,395,395,395,395,395,395,394,389,384,387,391,390,389,393,393,389,385,383,381,379,376,377,377,378,380,378,379,378,379,382,382,380,382,381,380,381,379,379,379,379,381,382,380,379,376,375,377,376,376,376,376,375,374,374,373,373,373,373,372,372,373,374,375,377,377,378,378,378,381,383,382,383,384,383,383,382,380,382,381,379,376,377,378,376,376,376,377,375,373,375,376,375,376,375,374,370,370,370,371,371,369,370,369,368,362,361,361,360,356,354,353,352,351,353,352,351,351,352,349,349,349,347,348,348,348,348,350,351,349,347,348,350,347,347,345,348,346,342,344,345,343,338,335,330,329,330,330,330,330,330,329,328,328,325,323,321,320,320,319,319,318,317,318,318
Biogas,244,244,244,244,244,244,244,244,244,244,244,244,244,243,244,244,244,244,244,245,245,245,245,245,245,244,244,244,244,244,244,243,244,244,244,244,244,244,244,244,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,244,244,244,243,243,243,243,244,243,243,243,243,243,243,242,242,243,243,243,243,243,243,243,244,245,243,243,244,245,246,245,247,247,246,246,245,247,246,245,245,245,245,246,246,246,246,247,247,246,247,246,245,245,245,245,246,245,245,245,245,245,246,245,245,245,245,245,245,245,244,244,241,242,242,242,241,244,245,246,246,246,246,248,246,245,247,245,245,246,246,246,246,245,246,245,245,246,245,245,245,245,245,245,246,245,245,245,245,245,245,245,246,246,245,245,245,245,245,245,244,245,244,245,245,245,245,245,245,245,245,245,245,244,244,244,244,244,243,243,243,243,243,244,244,244,244,244,244,244,243,244,243,244,243,244,243,244,244,244,244,244,243,243,244,244,245,244,245,245,245,245,245,245,246,245,245,245,245,246,245,245,246,245,245,245,244,244,244,244,244,245,244,244,244,244,244,245,245,244,244,244,244,244,243,243,244,244,243,243,243,243,243,243,244,244,244,244,243,243,243,243,243,243,243,243,242,243
Small hydro,346,347,346,346,347,350,354,355,355,355,355,354,354,356,357,356,357,357,357,357,357,357,356,356,356,356,356,356,355,355,352,348,345,344,344,345,345,347,347,347,346,345,345,344,344,346,346,346,347,350,358,361,362,361,361,361,361,362,362,362,361,361,361,361,361,361,361,362,362,363,363,364,363,364,366,367,367,366,366,363,364,365,367,366,366,367,366,367,368,366,365,366,366,366,366,367,366,365,361,355,352,353,354,354,355,356,356,350,337,335,335,334,334,336,336,335,335,335,335,335,335,342,354,357,360,360,360,360,360,360,360,358,357,357,357,358,358,358,357,358,358,360,360,359,359,359,359,358,357,357,357,357,358,359,360,359,359,360,359,357,359,359,361,361,360,361,359,359,364,358,358,365,358,358,362,362,363,364,363,361,361,362,363,362,361,360,360,360,360,360,361,358,361,360,358,357,358,358,358,358,357,358,358,371,379,384,389,391,392,393,392,392,393,392,392,391,392,392,392,392,392,392,392,392,392,391,392,391,392,391,391,392,393,393,393,393,393,391,391,389,390,392,382,375,375,375,374,377,376,376,376,374,374,373,373,372,372,373,373,376,376,376,377,376,375,373,373,373,373,374,373,373,373,373,373,373,373,372,370,366,362,362,363,363,364,363,363,362
