Renewables 09/10/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,123,223,378,617,854,1128,1424,1786,2113,2467,2841,3154,3511,3862,4241,4672,5017,5460,5873,6290,6631,6869,6955,6975,7034,7181,7299,7387,7515,7678,7853,7860,7902,7980,8046,8151,8124,8109,8104,8158,8122,8082,7980,8011,8042,7999,8063,8220,8140,8101,8132,8142,8133,8045,7985,8088,8177,8159,8128,8106,8091,8187,8144,8094,8111,8032,7935,7760,7713,7781,7679,7754,7669,7589,7472,7498,7433,7292,7123,7289,7305,7272,7377,7239,6813,6799,6756,6959,6818,6548,6321,6313,6259,6263,6191,6137,6148,5958,5960,5746,5763,5770,5759,5701,5736,5841,5667,5431,5378,5389,5248,5026,4696,4323,4146,4035,3898,3775,3686,3527,3308,2976,2712,2500,2323,2138,1967,1571,1245,981,711,476,309,171,84,32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
Wind,1955,1940,1968,1999,2042,2110,2156,2125,2087,2067,2039,1990,1958,1965,1969,2003,2055,2062,2061,2062,2081,2072,2024,2007,2022,2028,2070,2108,2106,2145,2162,2189,2183,2172,2183,2211,2202,2204,2199,2212,2188,2197,2172,2159,2140,2136,2132,2161,2183,2138,2160,2181,2158,2127,2060,1982,1951,1910,1892,1930,1942,1940,1922,1931,1958,1964,1975,2003,1992,1979,1980,1999,1999,2002,1961,1937,1941,1912,1923,1919,1922,1960,1991,2026,2052,2025,2061,2070,2060,2056,2066,2066,2033,2003,2011,2004,2026,2042,2015,1997,1988,1989,1956,1972,1969,1995,1989,1976,1986,1955,1939,1914,1886,1864,1860,1877,1841,1817,1817,1811,1791,1813,1845,1875,1879,1834,1819,1832,1826,1799,1815,1821,1840,1853,1867,1900,1907,1926,1930,1931,1957,1999,2044,2096,2104,2084,2066,2067,2086,2109,2088,2123,2157,2146,2162,2153,2170,2189,2175,2208,2259,2254,2235,2183,2232,2239,2267,2285,2294,2281,2274,2302,2392,2358,2357,2380,2408,2401,2368,2342,2306,2229,2176,2117,2057,2065,2053,2023,2008,1988,1982,1997,2037,2057,2068,2114,2161,2191,2200,2158,2145,2128,2094,2066,2058,2072,2093,2130,2113,2094,2066,2046,1998,1937,1894,1870,1869,1850,1815,1769,1734,1726,1714,1700,1705,1708,1674,1635,1615,1611,1634,1650,1674,1708,1742,1768,1820,1875,1947,2027,2136,2230,2315,2350,2353,2346,2355,2362,2361,2357,2383,2405,2396,2368,2332,2300,2259,2209,2159,2147,2160,2153,2160,2154,2134,2123,2106,2078,2091,2130,2173,2224,2274,2297,2334,2349,2348,2415,2470,2520,2624,2667,2702,2692,2656,2626,2614,2588
Geothermal,980,980,980,980,980,980,980,980,981,980,981,980,980,980,980,980,980,981,980,981,980,980,980,980,980,980,980,979,980,980,980,980,980,980,980,980,980,980,980,980,980,981,980,981,982,982,982,982,982,980,980,978,978,978,978,978,978,978,978,978,977,978,978,978,976,977,978,977,977,977,978,978,977,976,978,978,978,978,977,980,979,979,980,979,980,980,980,980,980,980,979,979,983,983,983,983,984,983,983,982,981,982,982,981,981,982,981,981,982,981,981,981,980,982,981,980,981,980,980,980,980,980,979,980,979,980,980,980,980,980,978,979,980,980,979,980,979,979,978,978,979,979,979,979,979,979,978,978,977,978,977,977,978,978,979,976,978,978,979,978,978,978,978,977,976,977,976,977,976,977,978,977,976,977,978,977,979,978,977,977,977,977,977,975,977,977,976,976,976,976,976,977,976,975,975,975,975,975,976,975,976,978,979,983,984,984,984,985,984,985,985,986,986,986,985,986,986,987,987,987,987,987,987,987,986,987,986,986,987,986,985,986,987,986,985,986,986,986,986,987,987,987,987,986,986,986,985,986,986,985,986,985,986,985,986,985,986,986,984,984,983,983,983,983,983,984,983,983,983,983,983,984,984,984,983,983,982,978,981,983,984,984,984,985,985,984,981,984
Biomass,207,208,206,207,205,205,205,206,206,206,208,207,207,205,207,204,205,203,204,207,207,207,209,208,208,208,206,208,208,205,202,204,207,208,209,208,209,208,207,206,205,207,206,206,208,207,206,208,208,207,207,207,206,206,205,207,209,206,207,206,204,207,206,208,207,208,208,210,209,209,207,206,205,207,207,207,208,205,203,202,197,195,196,195,193,195,192,196,196,192,193,194,196,194,190,191,196,198,198,199,198,201,199,200,202,200,199,199,198,200,200,203,204,202,202,201,200,201,202,200,202,200,200,201,198,195,199,203,200,202,205,206,202,199,200,199,198,199,200,199,199,203,204,202,202,202,201,200,200,201,203,203,201,202,203,203,202,201,203,200,201,201,204,201,202,203,202,202,201,202,201,200,201,200,202,201,202,198,198,199,202,202,204,204,202,203,204,204,201,201,200,202,204,204,205,205,206,205,204,206,205,206,206,205,204,207,207,207,206,205,203,203,206,206,206,207,205,201,201,204,207,204,205,208,207,204,203,204,203,204,201,202,203,202,201,200,202,203,204,205,205,205,203,202,202,204,203,202,188,193,197,201,200,201,202,201,201,203,199,201,202,203,202,202,200,200,204,207,206,204,203,203,204,206,209,209,208,206,208,207,207,207,206,209,209,208,209,207
Biogas,233,233,233,233,233,233,233,233,233,233,234,233,233,234,234,233,234,233,234,233,233,233,233,233,232,232,229,228,229,228,229,228,228,228,229,229,229,229,229,229,228,228,228,228,228,228,228,228,228,228,228,229,229,229,229,228,228,228,228,228,228,227,228,228,229,228,228,228,228,227,228,229,231,232,234,233,233,234,233,233,233,235,236,235,235,236,236,234,235,235,235,235,235,235,236,234,233,233,233,234,233,233,233,233,233,234,234,234,233,234,233,233,234,233,233,234,234,234,234,233,233,233,233,233,234,233,234,232,230,230,231,232,233,233,233,234,235,235,235,236,236,236,236,237,239,239,239,239,239,239,240,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,237,235,234,231,234,234,234,237,238,240,241,241,241,241,241,240,240,240,240,241,241,240,240,240,241,240,241,242,241,241,242,241,241,244,241,241,241,241,242,242,242,242,242,242,242,242,242,242,242,242,241,241,241,240,240,240,240,241,241,241,241,242,241,241,241,241,242,241,242,241,241,242,241,241,242,242,241,241,241,242,240,240,240,240,240,240,240,240,240,241,241,241,241,241,242,242,241,241,241,242,242,241,241,241,241,241,241,241,241,243,241,240,240,241,241,241,241,241,241,242,241
Small hydro,487,459,431,430,425,427,427,430,431,431,432,432,432,432,433,433,428,429,429,432,432,434,434,435,434,434,434,432,427,427,427,429,431,430,431,416,399,381,376,376,371,372,372,375,375,375,375,376,376,387,418,417,414,414,414,418,419,420,420,419,419,419,419,419,414,413,412,414,415,416,416,417,417,449,512,513,508,523,523,523,523,524,523,524,523,524,526,527,524,524,525,527,531,530,529,529,531,532,531,531,527,526,527,530,532,532,530,515,489,493,474,438,434,435,431,435,437,437,436,439,442,433,425,431,427,425,421,423,424,423,420,422,416,406,408,409,408,407,407,409,412,410,405,408,407,405,405,404,400,401,403,406,408,411,421,423,428,426,424,422,416,416,418,421,421,421,420,421,426,426,424,427,422,423,424,427,428,426,426,423,420,435,463,464,457,455,458,460,449,418,415,426,466,472,505,507,505,504,506,510,514,514,512,514,515,517,518,526,559,561,563,564,566,566,569,567,566,566,565,565,562,561,560,564,564,564,564,564,563,559,559,559,554,555,551,554,556,558,560,561,560,550,547,549,546,545,546,546,546,543,543,542,540,540,543,543,541,541,538,534,525,524,523,522,523,524,523,524,524,524,524,526,526,527,527,527,521,518,515,502,464,467,466,466,465,465,468,468
