Renewables 09/26/2019undefined,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,106,219,369,549,787,1076,1387,1630,1880,2185,2492,2837,3182,3446,3775,3981,4176,4361,4685,5060,5358,5476,5583,5797,6100,6231,6537,6806,6952,6914,7038,7165,7178,7344,7474,7482,7295,7043,6781,6802,6870,6628,6571,6585,6824,6966,6902,7067,7107,7102,7518,7684,7432,7198,7157,7336,7446,7497,7637,7677,7729,7870,7644,7532,7372,7526,7790,7881,7916,8020,8111,8198,8229,8235,8296,8361,8476,8500,8396,8157,8013,7982,7933,7924,7893,8192,8336,8354,8333,8324,8088,8250,8325,8138,7957,7939,7934,7761,7488,7345,7334,7241,7359,7387,7374,7293,7156,6878,6731,6785,6626,6406,6080,5678,5452,5437,5431,5378,5099,4924,4773,4617,4373,4143,3880,3665,3382,3034,2736,2422,2128,1858,1598,1354,1060,738,527,361,250,173,116,79,58,39,11,12,12,13,13,13,14,14,14,14,14,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,943,931,929,927,917,921,908,912,894,876,848,840,819,792,758,725,703,677,669,655,642,633,618,597,585,582,581,575,566,541,510,492,481,465,448,437,426,396,394,409,438,456,476,477,484,507,514,516,519,549,579,609,624,635,661,686,707,726,750,774,805,828,863,920,966,999,1035,1067,1099,1132,1142,1139,1147,1176,1233,1274,1289,1312,1318,1319,1329,1317,1275,1212,1171,1156,1146,1131,1132,1148,1161,1165,1156,1092,1072,1065,1062,1063,1058,1068,1069,1074,1094,1101,1106,1109,1125,1144,1161,1179,1179,1188,1200,1210,1201,1172,1167,1165,1139,1127,1118,1137,1132,1108,1073,1049,1041,1052,1070,1086,1088,1107,1150,1169,1178,1190,1205,1206,1224,1231,1212,1204,1207,1211,1209,1204,1209,1223,1235,1264,1285,1287,1281,1280,1293,1332,1352,1358,1363,1374,1377,1381,1409,1411,1452,1492,1508,1526,1553,1558,1576,1599,1605,1611,1596,1582,1587,1601,1619,1648,1683,1688,1723,1757,1776,1810,1821,1842,1866,1887,1908,1902,1948,1953,1971,1983,1987,2000,2023,2053,2065,2070,2085,2104,2108,2117,2131,2127,2110,2110,2137,2159,2171,2183,2204,2235,2256,2297,2346,2356,2354,2360,2373,2393,2393,2388,2400,2438,2473,2492,2533,2559,2607,2653,2706,2766,2841,2902,2906,2925,2988,3136,3300,3357,3410,3432,3460,3473,3506,3520,3520,3512,3510,3487,3468,3476,3468,3464,3468,3464,3481,3495,3499,3508,3561,3578,3612,3646,3658,3660,3682,3676,3685,3701,3756,3799,3835,3886,3925,3947,3954,3949,3933,3937,3930,3926,3935,3937
Geothermal,959,960,960,960,960,960,962,960,961,961,960,959,960,959,959,959,959,959,959,958,959,958,958,958,958,959,959,959,960,959,960,960,960,960,960,961,961,962,962,962,962,961,962,962,962,963,962,963,962,964,964,964,963,965,964,965,965,965,965,966,966,966,966,966,966,966,966,966,965,966,966,965,966,966,966,967,967,966,966,968,967,967,967,966,967,966,967,966,967,966,967,966,963,965,965,964,964,964,964,963,963,963,963,962,961,960,961,959,959,960,959,959,959,958,958,958,957,959,962,963,963,961,960,960,959,960,959,958,957,958,957,956,957,956,956,956,956,955,954,953,955,955,955,953,955,955,955,954,955,954,954,954,953,951,950,950,951,950,950,950,950,952,952,952,951,950,944,950,949,945,950,950,950,950,950,950,951,951,951,951,950,951,950,950,952,951,951,951,952,952,952,951,951,952,952,953,953,953,953,953,952,953,953,953,954,953,953,953,953,953,953,954,954,954,954,954,955,954,955,950,955,955,954,955,954,955,954,954,953,954,955,954,954,955,955,954,954,954,955,954,954,954,954,954,954,955,954,954,954,955,955,951,955,955,955,955,955,955,954,954,954,954,955,955,955,955,955,955,954,955,955,955,954,955,955,955,955,955,954,955,949,955,954,954,954,954,954,954
Biomass,317,317,315,318,320,317,313,309,306,307,307,306,305,305,307,306,304,306,308,307,308,307,307,309,310,311,310,300,311,309,310,312,313,313,315,314,314,315,315,312,310,311,310,311,309,309,311,313,313,315,316,315,316,317,317,319,319,318,318,318,321,323,323,325,326,326,329,331,331,330,331,332,337,342,345,348,345,345,341,340,340,343,343,342,342,341,339,340,340,340,342,343,344,346,347,345,345,344,345,343,343,342,344,344,342,344,345,345,344,345,344,344,345,347,345,346,346,344,339,341,325,317,320,317,317,318,322,323,322,321,319,320,318,319,320,320,325,325,321,323,323,326,325,326,328,332,331,332,330,328,328,327,327,327,327,329,329,329,331,331,332,332,335,335,333,333,331,331,332,331,329,333,333,332,334,333,335,333,334,334,332,331,332,332,335,333,334,334,335,336,335,335,336,337,339,338,338,339,338,339,338,339,337,337,337,337,337,333,334,334,335,335,337,335,336,336,336,337,337,335,334,334,335,336,336,337,338,337,335,335,335,335,332,331,333,335,336,339,337,338,339,339,336,335,334,334,333,332,333,333,335,335,336,333,332,332,331,328,325,329,332,333,332,329,331,323,319,315,314,314,314,314,311,313,312,312,310,309,302,300,299,300,302,302,303,305,303,303
Biogas,229,232,233,234,234,235,235,235,234,235,235,235,235,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,235,234,234,234,234,234,233,234,234,234,234,234,234,234,234,234,234,234,234,233,234,233,233,233,233,233,232,233,232,232,231,232,232,232,232,231,232,231,232,232,232,232,232,232,232,232,232,231,231,232,231,231,232,232,233,234,233,232,233,233,233,231,233,233,232,233,234,234,234,232,232,232,231,232,232,232,231,230,230,230,230,230,230,230,230,230,230,230,231,230,230,230,229,227,227,227,227,229,229,229,229,228,229,230,229,229,226,224,224,224,224,225,225,231,226,225,226,227,228,229,229,230,230,230,230,225,226,226,225,224,225,225,225,225,225,228,228,227,228,231,230,229,229,230,229,229,229,230,230,229,230,233,236,236,236,236,237,236,237,237,236,235,235,235,235,237,236,236,236,236,236,236,236,236,237,237,237,237,235,234,235,237,236,237,236,234,233,233,234,233,233,233,233,233,233,234,233,234,236,237,238,238,238,237,238,238,238,238,237,236,236,236,236,237,236,236,236,237,236,236,236,236,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,236,237,237,237,237,237,237,237,237,237,237
Small hydro,335,336,336,337,336,336,337,336,336,335,335,334,334,334,335,335,335,335,334,334,333,334,333,319,312,312,312,312,313,312,312,312,311,311,311,311,311,312,312,312,311,311,311,311,311,311,311,311,312,311,311,312,311,311,311,311,312,311,311,311,312,321,331,332,332,332,331,331,331,331,331,331,331,331,334,334,335,335,335,335,336,335,335,335,335,336,335,336,337,337,334,334,333,334,334,331,331,327,326,324,324,324,325,326,330,334,336,337,337,337,337,336,335,336,336,337,337,336,336,336,336,333,331,328,325,325,326,327,331,336,337,338,336,337,338,339,339,342,342,342,342,341,341,342,342,342,342,342,343,345,344,344,345,345,346,345,346,346,346,346,346,347,351,354,354,354,353,353,354,353,353,353,353,353,351,350,348,347,344,342,342,342,340,340,339,340,344,350,352,351,352,352,352,352,351,350,351,353,353,353,353,353,354,354,354,356,357,358,357,357,357,357,357,357,357,358,359,358,357,357,357,357,357,357,358,357,357,357,357,357,357,357,358,357,357,357,356,356,357,356,356,356,357,357,356,357,357,356,356,356,355,355,354,355,355,355,356,355,355,355,355,355,355,355,355,351,351,350,351,351,352,351,352,351,350,350,350,350,351,352,352,352,352,353,353,352,352,353
