Renewables 02/23/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,93,193,346,542,782,1077,1423,1822,2229,2691,3146,3599,4062,4514,5029,5448,5888,6067,6510,7030,7481,7724,7987,7962,7644,7519,7582,7696,7933,8305,8869,9160,9297,9406,9500,9571,9652,9721,9667,9516,9462,9499,9808,9990,10038,9872,9935,9897,9740,9683,9771,9759,9721,9683,9503,9596,9727,9775,9758,9676,9510,9478,9369,9340,9489,9491,9550,9528,9567,9732,9597,9567,9446,9579,9502,9496,9491,9545,9462,9404,9234,9271,9153,9198,9117,9135,9223,9094,8941,8788,8440,8306,8213,8174,8046,7971,8037,8054,8102,7982,7854,7579,6926,6402,6571,6618,6615,6587,6468,6227,6096,5944,5740,5403,4913,4667,4366,4311,3896,3352,2958,2602,2247,1871,1519,1199,951,734,559,413,295,206,141,94,63,40,29,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
Wind,839,820,834,832,812,795,788,790,804,827,851,850,884,917,932,980,1012,1037,1060,1087,1089,1059,1047,1048,1055,1077,1121,1151,1158,1167,1186,1215,1230,1221,1207,1163,1116,1062,1047,1046,1047,1022,981,950,934,909,880,865,843,831,828,823,804,792,778,767,764,765,761,751,748,749,743,739,741,740,723,678,658,635,616,585,569,561,558,553,541,545,538,541,561,587,611,620,618,604,593,592,590,593,590,586,583,577,579,584,588,593,597,595,595,597,589,583,577,584,609,622,631,640,647,647,647,648,664,674,674,674,675,676,675,672,667,659,657,659,658,653,648,648,644,640,641,641,649,651,651,654,656,656,654,662,666,670,672,678,683,690,703,703,705,724,759,784,795,817,828,828,817,824,835,846,847,873,922,948,943,926,910,900,893,894,896,880,865,848,833,803,792,781,775,764,763,740,738,741,758,779,804,830,876,927,970,972,922,876,873,897,917,941,942,965,995,1016,1044,1082,1099,1098,1095,1089,1098,1077,1088,1100,1120,1137,1146,1146,1152,1153,1134,1108,1117,1127,1116,1125,1133,1169,1176,1209,1231,1258,1264,1261,1263,1262,1266,1279,1270,1228,1197,1202,1173,1167,1195,1213,1220,1228,1256,1287,1285,1291,1251,1202,1178,1187,1198,1197,1181,1137,1113,1077,1025,990,983,988,985,977,967,968,966,964,983,1004,994,990,972,942,901,858,836,830,827,834,831,830,852,893
S+W,839,820,834,832,812,795,788,790,804,827,851,850,884,917,932,980,1012,1037,1060,1087,1089,1059,1047,1048,1055,1077,1121,1151,1158,1167,1186,1215,1230,1221,1207,1163,1116,1062,1047,1046,1047,1022,981,950,934,909,880,865,843,831,828,823,804,792,778,767,764,765,761,751,748,749,743,739,741,740,723,678,658,635,616,585,569,561,558,553,541,545,564,634,754,933,1153,1402,1695,2027,2415,2821,3281,3739,4189,4648,5097,5606,6027,6472,6655,7103,7627,8076,8319,8584,8551,8227,8096,8166,8305,8555,8936,9509,9807,9944,10053,10148,10235,10326,10395,10341,10191,10138,10174,10480,10657,10697,10529,10594,10555,10393,10331,10419,10403,10361,10324,10144,10245,10378,10426,10412,10332,10166,10132,10031,10006,10159,10163,10228,10211,10257,10435,10300,10272,10170,10338,10286,10291,10308,10373,10290,10221,10058,10106,9999,10045,9990,10057,10171,10037,9867,9698,9340,9199,9107,9070,8926,8836,8885,8887,8905,8774,8635,8354,7690,7165,7311,7356,7356,7345,7247,7031,6926,6820,6667,6373,5885,5589,5242,5184,4793,4269,3899,3544,3212,2866,2535,2243,2033,1833,1657,1508,1384,1304,1218,1182,1163,1160,1166,1167,1156,1162,1163,1144,1118,1127,1137,1126,1135,1143,1179,1186,1219,1241,1268,1274,1271,1273,1272,1276,1289,1280,1238,1207,1212,1183,1177,1205,1223,1230,1238,1266,1297,1295,1301,1261,1212,1188,1197,1208,1207,1191,1147,1123,1087,1035,1000,993,998,995,987,977,978,976,974,993,1014,1004,1000,982,952,911,868,846,840,837,844,841,840,862,893
