Renewables 11/08/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-42,-43,-43,-42,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-45,-45,-45,-45,-46,-46,-46,-40,-28,9,75,158,279,498,711,974,1261,1546,1945,2333,2726,3126,3534,3944,4366,4790,5153,5296,5652,6199,6779,7137,7411,7638,7791,7959,8089,8167,8310,8469,8561,8620,8660,8726,8779,8770,8796,8834,8867,8888,8903,8916,8920,8904,8744,8668,8679,8745,8755,8758,8784,8799,8776,8694,8720,8790,8877,8870,8860,8849,8839,8831,8827,8826,8831,8844,8840,8819,8812,8821,8837,8875,8893,8900,8916,8935,8939,8943,8828,8803,8810,8817,8815,8818,8807,8786,8765,8748,8722,8694,8652,8599,8566,8521,8483,8443,8376,8291,8243,8108,7909,7695,7398,7143,6837,6567,6254,5915,5524,5162,4791,4361,3933,3482,3032,2589,2167,1760,1365,1034,772,552,386,255,155,52,22,1,-11,-38,-43,-43,-42,-40,-39,-39,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-38,-38,-38,-38
Wind,242,241,242,246,249,254,252,251,248,247,240,243,242,238,238,240,242,239,229,222,214,212,217,220,225,224,233,245,255,269,282,281,277,276,274,270,272,274,278,280,280,286,294,303,312,313,313,318,317,321,325,323,325,333,340,341,334,327,319,319,324,332,334,328,319,314,319,321,315,314,313,318,328,323,315,311,303,295,300,313,327,342,367,382,392,398,404,412,412,412,416,428,437,426,413,404,419,448,470,461,452,441,438,448,459,464,467,470,475,476,485,495,507,536,563,566,555,543,534,528,527,523,524,522,517,520,520,521,521,533,541,565,580,605,621,639,652,670,670,681,675,681,690,690,673,668,664,671,662,657,654,641,632,618,608,611,606,610,606,615,606,614,585,519,484,486,466,448,434,432,415,411,409,400,396,400,393,384,389,379,376,405,487,485,491,506,505,510,513,523,506,514,509,514,520,520,521,516,515,514,515,523,540,536,538,537,531,527,531,538,543,546,550,567,581,589,596,608,627,652,668,676,678,682,687,686,686,682,677,677,682,690,699,713,727,740,746,745,738,738,733,724,709,698,699,695,685,670,650,634,625,622,619,616,615,618,626,639,646,649,645,642,632,625,613,617,626,632,642,654,670,668,652,628,624,628,629,621,607,595,582,573,566,574,575,562,559,565
S+W,201,200,201,205,208,213,211,210,207,206,199,203,202,198,198,200,202,199,189,182,174,172,177,180,185,184,193,205,215,229,242,241,237,236,234,230,231,232,236,238,238,244,252,261,270,271,271,275,274,278,282,280,282,291,297,298,292,284,276,276,281,289,290,284,275,270,275,276,270,269,268,272,282,277,275,283,312,370,458,592,825,1053,1341,1643,1938,2343,2737,3138,3538,3946,4360,4794,5227,5579,5709,6056,6618,7227,7607,7872,8090,8232,8397,8537,8626,8774,8936,9031,9095,9136,9211,9274,9277,9332,9397,9433,9443,9446,9450,9448,9431,9267,9192,9201,9262,9275,9278,9305,9320,9309,9235,9285,9370,9482,9491,9499,9501,9509,9501,9508,9501,9512,9534,9530,9492,9480,9485,9508,9537,9550,9554,9557,9567,9557,9551,9439,9409,9420,9423,9430,9424,9421,9371,9284,9232,9208,9160,9100,9033,8998,8936,8894,8852,8776,8687,8643,8501,8293,8084,7777,7519,7242,7054,6739,6406,6030,5667,5301,4874,4456,3988,3546,3098,2681,2280,1885,1555,1288,1067,900,770,678,592,558,539,526,493,484,488,496,503,507,511,530,544,552,559,571,590,615,631,639,641,645,650,649,649,645,640,640,645,653,662,676,690,703,709,708,701,701,696,687,672,661,662,658,648,633,613,597,588,585,582,579,578,581,589,602,609,611,607,604,594,587,575,579,588,594,604,616,631,629,613,589,585,589,590,582,568,556,543,534,527,535,537,524,521,527
