,PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon,pow_gen,gen_carbon_emission_rate
378,54936,3,1096,Natural Gas Fired Combustion Turbine,2.60001902,2.6,0,0,24.5645161,-14.3219355,32.583571,-116.930907,2.600000978,0.44
379,54951,EG1,636,Other Waste Biomass,0.0,0.6,0,0,13.9,-9.5,36.7056,-121.7714,0.600000964,0.23
380,54951,EG2,636,Other Waste Biomass,0.0,0.6,0,0,13.9,-9.5,36.7056,-121.7714,0.600000964,0.23
381,54951,EG3,636,Other Waste Biomass,0.0,0.6,0,0,13.9,-9.5,36.7056,-121.7714,0.600000964,0.23
382,54996,4100,1707,Geothermal,47.5003509,47.5,0,0,29.4,-15.8,33.157,-115.6386,47.49999909,0.038
383,55084,GE1,2117,Natural Gas Fired Combined Cycle,247.401827,247.4,0,0,0.0,0.0,38.0569,-122.2161,227.302221,0.44
384,55094,UNT1,1086,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,32.844845,-117.162747,1.600000997,0.11
385,55094,UNT2,1086,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,32.844845,-117.162747,1.600000997,0.11
386,55094,UNT3,1086,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,32.844845,-117.162747,1.600000997,0.11
387,55094,UNT4,1086,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,32.844845,-117.162747,1.600000997,0.11
388,55112,CT01,1389,Natural Gas Fired Combined Cycle,133.650381,212.0,0,0,69.7,-69.7,39.053139,-121.695873,122.0000012,0.44
389,55112,CT02,1389,Natural Gas Fired Combined Cycle,133.650381,212.0,0,0,69.7,-69.7,39.053139,-121.695873,122.0000012,0.44
390,55112,ST01,1389,Natural Gas Fired Combined Cycle,133.650381,212.0,0,0,69.7,-69.7,39.053139,-121.695873,122.0000012,0.44
391,55151,GEN1,282,Natural Gas Fired Combined Cycle,300.002216,300.0,0,0,108.9,-108.9,35.2956,-119.5919,300.000003,0.44
392,55151,GEN2,282,Natural Gas Fired Combined Cycle,300.002216,300.0,0,0,108.9,-108.9,35.2956,-119.5919,300.000003,0.44
393,55151,GEN3,282,Natural Gas Fired Combined Cycle,300.002216,300.0,0,0,108.9,-108.9,35.2956,-119.5919,300.000003,0.44
394,55151,GEN4,282,Natural Gas Fired Combined Cycle,300.002216,300.0,0,0,108.9,-108.9,35.2956,-119.5919,300.000003,0.44
395,55161,UNT1,8018,Landfill Gas,0.0,3.0,0,0,23.1666667,-13.7,34.2925,-118.389444,3.00000098,0.11
396,55182,STG,1937,Natural Gas Fired Combined Cycle,213.071417,270.0,0,0,0.0,0.0,35.2097,-119.585,270.0000027,0.44
397,55182,X718,1937,Natural Gas Fired Combined Cycle,167.701239,167.7,0,0,0.0,0.0,35.2097,-119.585,167.7000017,0.44
398,55182,X719,1937,Natural Gas Fired Combined Cycle,167.701239,167.7,0,0,0.0,0.0,35.2097,-119.585,167.7000017,0.44
399,55184,UN-A,631,Natural Gas Fired Combustion Turbine,3.00002198,3.0,0,0,24.5645161,-14.3219355,35.953293,-120.859952,2.066006518,0.44
400,55184,UN-B,631,Natural Gas Fired Combustion Turbine,3.20002346,3.2,0,0,24.5645161,-14.3219355,35.953293,-120.859952,2.231003971,0.44
401,55217,CTG1,1589,Natural Gas Fired Combined Cycle,182.290086,198.9,0,0,123.3,-66.3,38.030071,-121.873004,73.94964751,0.44
402,55217,CTG2,1589,Natural Gas Fired Combined Cycle,182.290086,198.9,0,0,123.3,-66.3,38.030071,-121.873004,73.94964751,0.44
403,55217,STG3,1589,Natural Gas Fired Combined Cycle,220.574694,280.5,0,0,173.8,-93.5,38.030071,-121.873004,90.1007072,0.44
404,55295,CT1,8185,Natural Gas Fired Combined Cycle,182.001344,182.0,0,0,0.0,0.0,33.6157,-114.6865,182.0000007,0.44
405,55295,CT2,8185,Natural Gas Fired Combined Cycle,182.001344,182.0,0,0,0.0,0.0,33.6157,-114.6865,182.0000007,0.44
406,55295,ST1,8185,Natural Gas Fired Combined Cycle,175.549984,227.0,0,0,0.0,0.0,33.6157,-114.6865,227.0000012,0.44
407,55345,44927,8003,Natural Gas Fired Combined Cycle,182.139982,198.9,0,0,61.2301676,-35.8709497,32.581481,-116.914969,184.9784673,0.44
408,55345,44928,8003,Natural Gas Fired Combined Cycle,182.139982,198.9,0,0,61.2301676,-35.8709497,32.581481,-116.914969,184.9784673,0.44
409,55345,44929,8003,Natural Gas Fired Combined Cycle,136.38184,290.7,0,0,61.2301676,-35.8709497,32.581481,-116.914969,154.2564631,0.44
410,55393,CTG1,1820,Natural Gas Fired Combined Cycle,186.631657,200.0,0,0,123.9,-66.7,37.2207,-121.7457,200.000002,0.44
411,55393,CTG2,1820,Natural Gas Fired Combined Cycle,186.631657,200.0,0,0,123.9,-66.7,37.2207,-121.7457,200.000002,0.44
412,55393,STG1,1820,Natural Gas Fired Combined Cycle,184.065279,235.0,0,0,145.6,-78.3,37.2207,-121.7457,235.0000023,0.44
413,55400,CTG1,1671,Natural Gas Fired Combined Cycle,182.809044,199.0,0,0,123.3,-66.3,35.280318,-119.470707,185.4664225,0.44
414,55400,CTG2,1671,Natural Gas Fired Combined Cycle,182.809044,199.0,0,0,123.3,-66.3,35.280318,-119.470707,185.4664225,0.44
415,55400,STG,1671,Natural Gas Fired Combined Cycle,174.439606,225.0,0,0,109.0,-75.0,35.280318,-119.470707,195.720533,0.44
416,55499,CPP1,8704,Natural Gas Fired Combustion Turbine,52.4259797,60.5,0,0,37.5,-20.2,38.398867,-121.923973,60.50000087,0.44
417,55508,CPP2,8461,Natural Gas Fired Combustion Turbine,52.4961268,60.5,0,0,37.5,-20.2,36.652905,-120.580609,60.50000098,0.44
418,55510,CPP4,1050,Natural Gas Fired Combustion Turbine,52.4535441,60.5,0,0,37.5,-20.2,32.562448,-116.943869,60.50000095,0.44
419,55513,CPP7,8752,Natural Gas Fired Combustion Turbine,51.637591,58.9,0,0,36.5,-19.6,33.121943,-117.117441,43.28804985,0.44
420,55518,CTG1,1834,Natural Gas Fired Combined Cycle,173.001278,173.0,0,0,83.8,-57.7,34.5953,-117.3647,173.0000017,0.44
421,55518,CTG2,1834,Natural Gas Fired Combined Cycle,173.001278,173.0,0,0,83.8,-57.7,34.5953,-117.3647,173.0000017,0.44
422,55518,CTG3,1834,Natural Gas Fired Combined Cycle,173.001278,173.0,0,0,83.8,-57.7,34.5953,-117.3647,173.0000017,0.44
423,55518,STG1,1834,Natural Gas Fired Combined Cycle,160.834434,333.0,0,0,161.3,-111.0,34.5953,-117.3647,333.0000033,0.44
424,55538,CTG1,8838,Natural Gas Fired Combustion Turbine,49.9003641,49.9,0,0,24.5645161,-14.3219355,33.1261,-117.1172,49.89999467,0.44
425,55540,GEN1,1881,Natural Gas Fired Combustion Turbine,44.0003244,44.0,0,0,21.3,-14.7,32.591667,-117.058611,44.00000099,0.44
426,55541,CTG1,1858,Natural Gas Fired Combustion Turbine,49.9003647,49.9,0,0,16.4,-16.4,33.910873,-116.552994,49.90000092,0.44
427,55541,CTG2,1858,Natural Gas Fired Combustion Turbine,49.9003647,49.9,0,0,16.4,-16.4,33.910873,-116.552994,49.90000092,0.44
428,55541,CTG3,1858,Natural Gas Fired Combustion Turbine,49.9003647,49.9,0,0,16.4,-16.4,33.910873,-116.552994,49.90000092,0.44
429,55542,CTG1,1882,Natural Gas Fired Combustion Turbine,49.9003645,49.9,0,0,16.4,-16.4,32.567041,-116.944197,49.58712405,0.44
430,55542,CTG2,1882,Natural Gas Fired Combustion Turbine,49.9003645,49.9,0,0,16.4,-16.4,32.567041,-116.944197,49.58712405,0.44
431,55557,T101,8774,All Other,31.9002338,31.9,0,0,23.9,-10.6,33.7803,-118.24,31.90000097,0.104261
432,55602,UNT1,2039,Landfill Gas,0.0,0.9,0,0,23.1666667,-13.7,32.8817,-117.1958,0.900000997,0.11
433,55602,UNT2,2039,Landfill Gas,0.0,0.9,0,0,23.1666667,-13.7,32.8817,-117.1958,0.900000997,0.11
434,55602,UNT3,2039,Landfill Gas,0.0,0.9,0,0,23.1666667,-13.7,32.8817,-117.1958,0.900000997,0.11
435,55602,UNT4,2039,Landfill Gas,0.0,0.9,0,0,23.1666667,-13.7,32.8817,-117.1958,0.900000997,0.11
436,55603,UNT1,2209,Landfill Gas,0.0,3.0,0,0,23.1666667,-13.7,34.4383,-119.9397,3.000000982,0.11
437,55625,CT1,1784,Natural Gas Fired Combustion Turbine,47.0003451,47.0,0,0,29.1,-15.7,38.242158,-121.854722,47.00000088,0.44
438,55626,CT1,8032,Natural Gas Fired Combustion Turbine,47.0003459,47.0,0,0,29.1,-15.7,38.221577,-121.868333,47.00000084,0.44
439,55627,CT1,1785,Natural Gas Fired Combustion Turbine,47.0003463,47.0,0,0,29.1,-15.7,38.226752,-121.843271,47.00000087,0.44
440,55656,CT01,220,Natural Gas Fired Combined Cycle,168.001241,168.0,0,0,104.1,-56.0,34.9556,-118.844,168.0000017,0.44
441,55656,CT02,220,Natural Gas Fired Combined Cycle,168.001241,168.0,0,0,104.1,-56.0,34.9556,-118.844,168.0000017,0.44
442,55656,CT04,220,Natural Gas Fired Combined Cycle,168.001241,168.0,0,0,104.1,-56.0,34.9556,-118.844,168.0000017,0.44
443,55656,ST03,220,Natural Gas Fired Combined Cycle,138.695125,185.0,0,0,114.7,-61.7,34.9556,-118.844,185.0000018,0.44
444,55656,ST05,220,Natural Gas Fired Combined Cycle,88.5914517,90.0,0,0,55.8,-30.0,34.9556,-118.844,90.00000098,0.44
445,55748,CAG5,2300,Natural Gas Fired Combined Cycle,126.100931,126.1,0,0,61.2301676,-35.8709497,37.425,-121.9319,126.1000012,0.44
446,55748,CTG1,2300,Natural Gas Fired Combined Cycle,45.0003322,45.0,0,0,27.9,-15.0,37.425,-121.9319,45.00000097,0.44
447,55748,CTG2,2300,Natural Gas Fired Combined Cycle,45.0003322,45.0,0,0,27.9,-15.0,37.425,-121.9319,45.00000097,0.44
448,55748,CTG3,2300,Natural Gas Fired Combined Cycle,45.0003322,45.0,0,0,27.9,-15.0,37.425,-121.9319,45.00000097,0.44
449,55748,CTG4,2300,Natural Gas Fired Combined Cycle,45.0003322,45.0,0,0,27.9,-15.0,37.425,-121.9319,45.00000097,0.44
450,55810,S3,1821,Natural Gas Fired Combustion Turbine,45.0003322,45.0,0,0,0.0,0.0,36.999,-121.5363,45.00000096,0.44
451,55810,S4,1821,Natural Gas Fired Combustion Turbine,45.0003322,45.0,0,0,0.0,0.0,36.999,-121.5363,45.00000096,0.44
452,55810,S5,1821,Natural Gas Fired Combustion Turbine,45.0003322,45.0,0,0,0.0,0.0,36.999,-121.5363,45.00000096,0.44
453,55851,GT 1,1326,Natural Gas Fired Combustion Turbine,51.0003643,51.0,0,0,24.5645161,-14.3219355,38.0736,-122.1411,51.00000079,0.44
454,55855,CTG1,1330,Natural Gas Fired Combustion Turbine,47.0003463,47.0,0,0,29.1,-15.7,38.228522,-122.07525,47.00000089,0.44
455,55874,8,8461,Natural Gas Fired Combustion Turbine,49.9003646,49.9,0,0,24.2,-16.6,36.6535,-120.5783,49.90000098,0.44
456,55933,TCC1,1797,Natural Gas Fired Combined Cycle,167.301236,167.3,0,0,61.2301676,-35.8709497,37.7107,-121.4906,167.3000017,0.44
457,55933,TPP1,1797,Natural Gas Fired Combined Cycle,84.4006222,84.4,0,0,52.3,-28.1,37.7107,-121.4906,84.40000098,0.44
458,55933,TPP2,1797,Natural Gas Fired Combined Cycle,84.4006222,84.4,0,0,52.3,-28.1,37.7107,-121.4906,84.40000098,0.44
459,55934,C1,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0606,-117.3533,11.200001,0.44
460,55934,C2,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0606,-117.3533,11.200001,0.44
461,55934,C3,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0606,-117.3533,11.200001,0.44
462,55934,C4,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0606,-117.3533,11.200001,0.44
463,55935,D1,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0609,-117.3532,11.200001,0.44
464,55935,D2,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0609,-117.3532,11.200001,0.44
465,55935,D3,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0609,-117.3532,11.200001,0.44
466,55935,D4,7698,Natural Gas Fired Combustion Turbine,11.2000826,11.2,0,0,0.0,0.0,34.0609,-117.3532,11.200001,0.44
467,55951,AMP1,1844,Natural Gas Fired Combustion Turbine,52.6435878,60.5,0,0,37.5,-20.2,34.0414,-117.3603,60.50000099,0.44
468,55963,CTG1,1596,Natural Gas Fired Combustion Turbine,47.0003462,47.0,0,0,29.1,-15.7,38.014423,-121.790679,47.00000077,0.44
469,55983,TG51,2044,Geothermal,58.3004307,58.3,0,0,28.2,-19.4,33.1533,-115.6384,58.29999909,0.038
470,55984,TG21,2332,Geothermal,11.500085,11.5,0,0,13.1222222,-7.60444444,33.1669,-115.5114,11.49999938,0.038
471,55985,CTG1,8752,Natural Gas Fired Combined Cycle,165.001219,165.0,0,0,102.3,-55.0,33.1197,-117.117778,139.7169149,0.44
472,55985,CTG2,8752,Natural Gas Fired Combined Cycle,165.001219,165.0,0,0,102.3,-55.0,33.1197,-117.117778,139.7169149,0.44
473,55985,STG,8752,Natural Gas Fired Combined Cycle,179.665827,229.0,0,0,141.9,-76.3,33.1197,-117.117778,161.3393396,0.44
474,56026,CTG1,1239,Natural Gas Fired Combined Cycle,50.0003693,50.0,0,0,24.2,-16.7,37.3767,-121.9508,50.00000097,0.44
475,56026,CTG2,1239,Natural Gas Fired Combined Cycle,50.0003693,50.0,0,0,24.2,-16.7,37.3767,-121.9508,50.00000097,0.44
476,56026,STG,1239,Natural Gas Fired Combined Cycle,29.2058688,54.0,0,0,26.2,-18.0,37.3767,-121.9508,54.00000097,0.44
477,56039,G1,552,Natural Gas Fired Combustion Turbine,5.90004347,5.9,0,0,4.5,-2.0,33.9986,-118.2219,5.900000983,0.44
478,56039,G2,552,Natural Gas Fired Combustion Turbine,5.90004347,5.9,0,0,4.5,-2.0,33.9986,-118.2219,5.900000983,0.44
479,56041,M1,552,Natural Gas Fired Combined Cycle,40.0002954,40.0,0,0,4.5,-2.0,33.9986,-118.2219,40.00000098,0.44
480,56041,M2,552,Natural Gas Fired Combined Cycle,40.0002954,40.0,0,0,4.5,-2.0,33.9986,-118.2219,40.00000098,0.44
481,56041,M3,552,Natural Gas Fired Combined Cycle,25.7785845,50.0,0,0,4.5,-2.0,33.9986,-118.2219,50.00000098,0.44
482,56046,1,1694,Natural Gas Fired Combined Cycle,183.553742,198.9,0,0,123.3,-66.3,34.1786,-118.3153,198.900002,0.44
483,56046,2,1694,Natural Gas Fired Combined Cycle,140.561158,188.7,0,0,116.9,-62.9,34.1786,-118.3153,188.7000019,0.44
484,56051,GEN1,2217,Natural Gas Fired Combustion Turbine,52.5612844,57.4,0,0,35.6,-19.1,33.7684,-118.2141,57.40000097,0.44
485,56078,1,1806,Natural Gas Fired Combined Cycle,94.9007009,94.9,0,0,58.8,-31.6,37.4878,-120.8956,11.06883875,0.44
486,56078,2,1806,Natural Gas Fired Combined Cycle,94.9007009,94.9,0,0,58.8,-31.6,37.4878,-120.8956,11.06883875,0.44
487,56078,3,1806,Natural Gas Fired Combined Cycle,108.710192,110.8,0,0,68.7,-36.9,37.4878,-120.8956,8.836167794,0.44
488,56080,EG1,1236,Natural Gas Internal Combustion Engine,2.80002064,2.8,0,0,61.5666667,-27.3666667,37.4344,-121.9464,2.800000968,0.44
489,56080,EG2,1236,Natural Gas Internal Combustion Engine,2.80002064,2.8,0,0,61.5666667,-27.3666667,37.4344,-121.9464,2.800000968,0.44
490,56080,EG3,1236,Natural Gas Internal Combustion Engine,2.80002064,2.8,0,0,61.5666667,-27.3666667,37.4344,-121.9464,2.800000968,0.44
491,56090,D182,698,Other Gases,4.00002824,4.0,0,0,26.48,-13.1,33.9328,-117.855,3.472680904,0.77656
492,56090,D189,698,Other Gases,3.7000261,3.7,0,0,26.48,-13.1,33.9328,-117.855,3.186651021,0.77656
493,56090,D190,698,Other Gases,0.30000153,0.3,0,0,26.48,-13.1,33.9328,-117.855,0.167454817,0.77656
494,56134,101,1791,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,37.9369,-121.3294,0.308923772,0.23
495,56134,301,1791,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,37.9369,-121.3294,0.308923772,0.23
496,56134,401,1791,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,37.9369,-121.3294,0.308923772,0.23
497,56143,1,1861,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,31.0,-16.7,33.9636,-117.4528,50.00000099,0.44
498,56143,2,1861,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,31.0,-16.7,33.9636,-117.4528,50.00000099,0.44
499,56143,3,1861,Natural Gas Fired Combustion Turbine,48.0003518,48.0,0,0,24.5645161,-14.3219355,33.9636,-117.4528,48.00000099,0.44
500,56143,4,1861,Natural Gas Fired Combustion Turbine,48.0003518,48.0,0,0,24.5645161,-14.3219355,33.9636,-117.4528,48.00000099,0.44
501,56144,1,1859,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.5,-3.325,33.9308,-117.2933,10.000001,0.44
502,56144,2,1859,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.5,-3.325,33.9308,-117.2933,10.000001,0.44
503,56144,3,1859,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.5,-3.325,33.9308,-117.2933,10.000001,0.44
504,56144,4,1859,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.5,-3.325,33.9308,-117.2933,10.000001,0.44
505,56184,IC1,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
506,56184,IC10,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
507,56184,IC11,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
508,56184,IC12,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
509,56184,IC13,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
510,56184,IC14,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
511,56184,IC15,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
512,56184,IC16,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
513,56184,IC2,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
514,56184,IC3,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
515,56184,IC4,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
516,56184,IC5,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
517,56184,IC6,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
518,56184,IC7,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
519,56184,IC8,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
520,56184,IC9,1399,Natural Gas Internal Combustion Engine,2.90002138,2.9,0,0,2.175,-0.96875,40.1501,-122.2124,2.900000926,0.44
521,56232,1,1878,Natural Gas Fired Combustion Turbine,53.000247,53.0,0,0,32.8,-17.7,32.8769,-117.166389,53.000001,0.44
522,56232,2,1878,Natural Gas Fired Combustion Turbine,53.000247,53.0,0,0,32.8,-17.7,32.8769,-117.166389,53.000001,0.44
523,56239,GT-1,1652,Natural Gas Fired Combustion Turbine,52.733345,60.5,0,0,37.5,-20.2,36.6697,-119.7404,60.500001,0.44
524,56239,GT-2,1652,Natural Gas Fired Combustion Turbine,52.733345,60.5,0,0,37.5,-20.2,36.6697,-119.7404,60.500001,0.44
525,56284,EPG,1186,Other Gases,5.50003882,5.5,0,0,26.48,-13.1,35.040833,-120.636667,5.500000776,0.77656
526,56346,ICE1,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
527,56346,ICE2,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
528,56346,ICE3,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
529,56346,ICE4,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
530,56346,ICE5,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
531,56346,ICE6,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
532,56346,ICE7,2396,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,34.2506,-116.9025,1.200000988,0.44
533,56356,CT1,2022,Natural Gas Fired Combined Cycle,41.0003028,41.0,0,0,25.4,-13.7,33.8912,-117.6085,41.000001,0.44
534,56356,ST1,2022,Natural Gas Fired Combined Cycle,8.00005781,8.0,0,0,31.4,-16.3,33.8912,-117.6085,8.000000997,0.44
535,56428,Unit1,1822,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,36.9178,-121.8156,1.000000964,0.11
536,56428,Unit2,1822,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,36.9178,-121.8156,1.000000964,0.11
537,56428,Unit3,1822,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,36.9178,-121.8156,1.000000964,0.11
538,56467,CTG1,7823,Natural Gas Fired Combined Cycle,200.001477,200.0,0,0,61.2301676,-35.8709497,37.63466,-122.13381,131.7431574,0.44
539,56467,CTG2,7823,Natural Gas Fired Combined Cycle,200.001477,200.0,0,0,61.2301676,-35.8709497,37.63466,-122.13381,131.7431574,0.44
540,56467,STG1,7823,Natural Gas Fired Combined Cycle,255.001883,255.0,0,0,61.2301676,-35.8709497,37.63466,-122.13381,144.1059387,0.44
541,56469,1,1298,Wood/Wood Waste Biomass,0.0,13.4,0,0,18.50625,-10.325,41.435556,-122.376944,4.865601145,0.23
542,56471,1,1481,Natural Gas Fired Combustion Turbine,49.8003635,49.8,0,0,24.5645161,-14.3219355,34.205556,-119.246944,49.80000098,0.44
543,56472,1,1997,Natural Gas Fired Combustion Turbine,49.8003639,49.8,0,0,30.9,-16.6,34.0903,-117.5343,49.80000098,0.44
544,56472,BA1,1997,Batteries,10.0000718,10.0,0,0,0.0,0.0,34.0903,-117.5343,10.00000098,0.0
545,56473,1,8082,Natural Gas Fired Combustion Turbine,49.8003639,49.8,0,0,30.9,-16.6,34.0053,-117.5604,49.80000098,0.44
546,56474,1,668,Natural Gas Fired Combustion Turbine,49.800364,49.8,0,0,30.9,-16.6,33.8073,-117.9832,49.80000098,0.44
547,56475,1,8569,Natural Gas Fired Combustion Turbine,49.8003642,49.8,0,0,30.9,-16.6,33.9296,-118.1046,49.80000098,0.44
548,56475,BA1,8569,Batteries,10.0000718,10.0,0,0,0.0,0.0,33.9296,-118.1046,10.00000098,0.0
549,56476,A,1595,Natural Gas Fired Combined Cycle,203.2015,203.2,0,0,125.9,-67.7,38.0175,-121.7587,170.44305,0.44
550,56476,B,1595,Natural Gas Fired Combined Cycle,203.2015,203.2,0,0,125.9,-67.7,38.0175,-121.7587,170.44305,0.44
551,56476,C,1595,Natural Gas Fired Combined Cycle,164.563841,213.3,0,0,132.2,-71.1,38.0175,-121.7587,177.2366132,0.44
552,56532,A,2107,Natural Gas Fired Combined Cycle,181.50134,181.5,0,0,112.5,-60.5,39.3661,-122.27,132.1822984,0.44
553,56532,B,2107,Natural Gas Fired Combined Cycle,181.50134,181.5,0,0,112.5,-60.5,39.3661,-122.27,132.1822984,0.44
554,56532,C,2107,Natural Gas Fired Combined Cycle,176.943849,349.4,0,0,216.5,-116.5,39.3661,-122.27,234.7745816,0.44
555,56569,1,198,Natural Gas Fired Combustion Turbine,52.7379789,60.5,0,0,37.5,-20.2,33.238842,-115.504456,60.49999949,0.44
556,56569,2,198,Natural Gas Fired Combustion Turbine,52.7379789,60.5,0,0,37.5,-20.2,33.238842,-115.504456,60.49999949,0.44
557,56639,1,8461,Natural Gas Fired Combustion Turbine,69.900516,69.9,0,0,43.3,-23.3,36.654114,-120.579727,69.90000098,0.44
558,56639,2,8461,Natural Gas Fired Combustion Turbine,69.900516,69.9,0,0,43.3,-23.3,36.654114,-120.579727,69.90000098,0.44
559,56707,AMPC,607,Wood/Wood Waste Biomass,0.0,12.5,0,0,18.50625,-10.325,37.1867,-120.4903,12.500001,0.23
560,56803,1,8461,Natural Gas Fired Combustion Turbine,66.971731,108.0,0,0,52.3,-36.0,36.6514,-120.5833,108.0000011,0.44
561,56803,2,8461,Natural Gas Fired Combustion Turbine,66.971731,108.0,0,0,52.3,-36.0,36.6514,-120.5833,108.0000011,0.44
562,56803,3,8461,Natural Gas Fired Combustion Turbine,66.971731,108.0,0,0,52.3,-36.0,36.6514,-120.5833,108.0000011,0.44
563,56803,4,8461,Natural Gas Fired Combustion Turbine,66.971731,108.0,0,0,52.3,-36.0,36.6514,-120.5833,108.0000011,0.44
564,56832,GE1,181,Geothermal,16.0001182,16.0,0,0,12.0,-5.325,33.0139,-115.5439,15.99999977,0.038
565,56832,GE2,181,Geothermal,16.0001182,16.0,0,0,12.0,-5.325,33.0139,-115.5439,15.99999977,0.038
566,56832,GE3,181,Geothermal,16.0001182,16.0,0,0,12.0,-5.325,33.0139,-115.5439,15.99999977,0.038
567,56832,GE4,181,Geothermal,16.0001182,16.0,0,0,12.0,-5.325,33.0139,-115.5439,15.99999977,0.038
568,56832,GE5,181,Geothermal,16.0001182,16.0,0,0,12.0,-5.325,33.0139,-115.5439,15.99999977,0.038
569,56895,1,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
570,56895,2,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
571,56895,3,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
572,56895,4,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
573,56895,5,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
