Date,Hour,Load,Solar,Wind,Net Load,Renewables,Nuclear,Large Hydro,Imports,Generation,Thermal,Load Less (Generation+Imports)
1/1/2019 0:00,1,22320.49429,0,2862.309099,19458.18519,4662.44597,2272.38118,2366.01883,6275.014973,16047.98977,6747.14379,-2.510453
1/1/2019 1:00,2,21527.97042,0,2515.56231,19012.40811,4282.111911,2273.184635,2384.25768,6232.057172,15298.45224,6358.898014,-2.538992
1/1/2019 2:00,3,20836.4152,0,2351.416739,18484.99846,4130.582703,2274.356083,2160.2123,6007.834256,14833.19079,6268.039704,-4.609846
1/1/2019 3:00,4,20422.81794,0,2445.068525,17977.74942,4215.448265,2274.105854,1963.69373,5886.635995,14539.40932,6086.161471,-3.227375
1/1/2019 4:00,5,20263.46628,0,2313.330378,17950.1359,4088.050291,2273.530573,1965.07719,5883.068751,14382.30385,6055.645796,-1.906321
1/1/2019 5:00,6,20572.36929,0,2197.45235,18374.91694,3977.735038,2274.716148,2162.459746,5830.569932,14741.25529,6326.344358,0.544068
1/1/2019 6:00,7,21239.98307,0,2113.920771,19126.0623,3895.312616,2274.896431,2385.791364,6012.233232,15227.68049,6671.68008,0.069348
1/1/2019 7:00,8,21655.14036,120.7486299,2020.217875,19514.17386,3915.982881,2274.325148,2524.693306,6120.070713,15538.35826,6823.356925,-3.288613
1/1/2019 8:00,9,21276.32783,3323.465166,1912.787588,16040.07508,7008.667589,2274.365081,1915.928004,4872.739353,16401.61804,5202.657366,1.970437
1/1/2019 9:00,10,20549.05128,7083.321642,2005.659654,11460.06998,10821.76783,2273.798847,1874.470085,1955.538222,18596.88868,3626.851917,-3.375622
1/1/2019 10:00,11,19971.50823,8246.12511,1764.749779,9960.633341,11743.96854,2273.551987,1754.168028,1207.424275,18768.09309,2996.404536,-4.009135
1/1/2019 11:00,12,19357.3163,8213.483251,2134.707655,9009.125394,12067.14494,2273.635753,1638.897745,561.7469544,18796.25637,2816.577937,-0.6870244
1/1/2019 12:00,13,18782.41305,8134.754779,1845.316659,8802.341612,11702.84739,2273.466015,1513.278947,384.8372026,18398.70435,2909.112002,-1.1285026
1/1/2019 13:00,14,18623.49571,8209.571849,1599.288739,8814.635122,11538.53437,2272.450811,1520.667346,79.2124792,18539.50607,3207.853544,4.7771608
1/1/2019 14:00,15,18972.96778,8144.152757,1230.01239,9598.802633,11101.54477,2273.382511,1654.737123,513.9563047,18458.81288,3429.148475,0.1985953
1/1/2019 15:00,16,19870.34404,6600.789762,879.3761065,12390.17817,9216.039447,2273.019975,1878.029823,2259.946249,17613.11618,4246.026936,-2.718389
1/1/2019 16:00,17,21612.12003,2179.982793,574.6648897,18857.47235,4572.142213,2271.848619,2524.966043,6109.796261,15510.68096,6141.724085,-8.357191
1/1/2019 17:00,18,24854.7669,0,496.7340867,24358.03281,2403.281208,2272.970496,3139.981059,8138.975206,16721.93179,8905.699027,-6.140096
1/1/2019 18:00,19,26906.95656,0,424.2454701,26482.71109,2397.940217,2273.147035,3382.409881,9178.554946,17725.86647,9672.369337,2.535144
1/1/2019 19:00,20,26827.0943,0,378.3051842,26448.78912,2350.166045,2272.384061,3288.932016,9438.91177,17396.11852,9484.636398,-7.93599
1/1/2019 20:00,21,26597.86466,0,355.7423677,26242.12229,2277.479563,2272.139347,3126.525996,9627.625076,16970.28905,9294.144144,-0.049466
1/1/2019 21:00,22,25928.58601,0,343.6428066,25584.9432,2208.454132,2272.66853,2609.253918,9721.299818,16208.27495,9117.89837,-0.988758
1/1/2019 22:00,23,24585.28957,0,284.3460237,24300.94355,2095.025008,2272.186847,2393.749637,9322.654457,15261.75963,8500.798138,0.875483
1/1/2019 23:00,24,22959.91243,0,244.0472577,22715.86517,2035.78856,2274.920359,2196.33506,8477.614961,14482.18592,7975.141941,0.111549
2/1/2019 0:00,1,21633.61875,0,244.68714,21388.93161,2028.773742,2273.799125,2012.877306,8017.7109,13622.33565,7306.885477,-6.4278
2/1/2019 1:00,2,20870.02115,0,185.721107,20684.30004,1962.342948,2270.827124,1974.087196,7416.381701,13454.71707,7247.459802,-1.077621
2/1/2019 2:00,3,20348.85095,0,262.9209558,20085.92999,2039.328889,2272.030364,1797.580514,7131.02207,13214.71082,7105.771053,3.11806
2/1/2019 3:00,4,20265.13942,0,288.3642907,19976.77513,2071.479192,2271.870265,1797.399962,6802.011826,13463.4439,7322.694481,-0.316306
2/1/2019 4:00,5,20662.20984,0,300.4617068,20361.74813,2077.341749,2271.504119,1775.504508,7252.596301,13413.44755,7289.097174,-3.834011
2/1/2019 5:00,6,21896.33914,0,368.9774941,21527.36165,2164.430642,2271.995251,2226.736454,7448.94171,14445.42313,7782.260783,1.9743
2/1/2019 6:00,7,23756.91346,0,391.6341904,23365.27927,2217.023344,2272.221119,2616.592052,8133.976946,15624.31261,8518.476095,-1.376096
2/1/2019 7:00,8,25669.68026,106.2458184,467.4681241,25095.96632,2391.047792,2272.065257,3097.476695,8869.632503,16803.58738,9042.997636,-3.539623
2/1/2019 8:00,9,25903.23221,3406.888845,426.7785365,22069.56483,5647.218811,2271.79049,2533.154927,7604.15464,18300.06313,7847.898902,-0.98556
2/1/2019 9:00,10,25048.35671,7279.473819,365.1541965,17403.72869,9429.550985,2272.987184,2055.353276,5072.022584,19973.6849,6215.793455,2.649226
2/1/2019 10:00,11,23997.94771,8172.562872,411.2468222,15414.13802,10351.99069,2273.195893,1660.438933,4091.506086,19906.16533,5620.539814,0.276294
2/1/2019 11:00,12,23176.45437,8098.465423,366.9450035,14711.04394,10214.12314,2272.130587,1592.783787,3443.858506,19724.55355,5645.516034,8.042314
2/1/2019 12:00,13,22466.60197,8034.147597,491.4250371,13941.02934,10245.25448,2271.053746,1533.722859,2861.529545,19604.17311,5554.142026,0.899315
2/1/2019 13:00,14,22265.04429,8156.417158,303.376274,13805.25086,10176.27372,2271.34002,1509.663614,2890.775445,19376.87431,5419.596953,-2.605465
2/1/2019 14:00,15,22402.34281,8220.990502,273.649285,13907.70302,10252.69658,2272.55714,1499.532337,3168.297763,19235.75265,5210.966598,-1.707603
2/1/2019 15:00,16,23059.74686,6904.620718,224.4720777,15930.65406,8909.090896,2271.579588,1682.670562,4007.990639,19054.92609,6191.585044,-3.169869
2/1/2019 16:00,17,24588.88599,2323.883872,246.106184,22018.89593,4392.610938,2270.380115,2295.450172,7346.533393,17260.28658,8301.845355,-17.933983
2/1/2019 17:00,18,27227.50637,87.71705322,156.528272,26983.26104,2179.471092,2271.578851,3195.531871,8650.519688,18579.70878,10933.12697,-2.722098
2/1/2019 18:00,19,29175.12039,54.06613467,231.9056236,28889.14863,2246.049032,2271.988515,3363.186373,9807.133987,19371.87349,11490.64957,-3.887087
2/1/2019 19:00,20,29018.31309,55.34692941,309.006392,28653.95977,2323.484501,2270.648651,3540.142457,9473.083256,19544.91834,11410.64273,0.311494
2/1/2019 20:00,21,28759.32579,44.08771266,349.6094679,28365.62861,2355.653433,2271.312999,3621.718177,9514.708334,19248.88066,11000.19605,-4.263204
2/1/2019 21:00,22,28097.14465,0,477.3284007,27619.81625,2368.066529,2271.084041,3081.262146,10135.8434,17965.73341,10245.32069,-4.43216
2/1/2019 22:00,23,26483.14455,0,537.7153602,25945.42919,2403.305999,2270.853514,2591.269943,9747.428377,16729.24498,9463.815524,6.471193
2/1/2019 23:00,24,24630.88112,0,559.9648354,24070.91628,2350.626413,2273.738001,2160.143066,8971.857625,15658.24974,8873.74226,0.773755
3/1/2019 0:00,1,23103.58395,0,619.2186228,22484.36533,2388.866817,2272.711502,1995.489851,8310.251569,14789.47953,8132.41136,3.852851
3/1/2019 1:00,2,22119.32597,0,676.4410226,21442.88495,2441.984572,2268.974912,1699.102215,7841.184948,14281.5713,7871.509601,-3.430278
3/1/2019 2:00,3,21509.61081,0,676.6853718,20832.92544,2396.262334,2269.021547,1607.870275,7646.684462,13865.63969,7592.485534,-2.713342
3/1/2019 3:00,4,21326.08733,0,537.5771229,20788.51021,2257.5489,2269.574168,1616.625298,7938.816747,13389.97126,7246.222894,-2.700677
3/1/2019 4:00,5,21683.61355,0,554.5749224,21129.03863,2277.922035,2268.951154,1680.156802,8215.636652,13468.52511,7241.495119,-0.548212
3/1/2019 5:00,6,22813.96755,0,324.8339055,22489.13364,2059.252662,2270.699885,2055.291244,8760.997063,14057.03578,7671.791989,-4.065293
3/1/2019 6:00,7,24868.79413,0,505.9462823,24362.84785,2253.673361,2270.45999,2584.696342,9565.21253,15309.7502,8200.920507,-6.1686
3/1/2019 7:00,8,26818.08742,110.9030632,463.4234562,26243.7609,2346.227605,2269.338076,2729.50139,10734.39602,16082.39643,8737.329359,1.29497
3/1/2019 8:00,9,26981.40498,3451.031292,470.4905058,23059.88318,5722.230314,2270.518064,2234.247717,8844.717206,18130.71302,7903.716925,5.974754
3/1/2019 9:00,10,25863.65939,7334.769336,384.8692319,18144.02082,9468.633297,2270.542683,1755.339914,6443.128985,19419.71805,5925.202156,0.812355
3/1/2019 10:00,11,24764.81298,8183.500787,354.1928164,16227.11938,10269.84745,2270.195872,1547.12414,5580.175427,19178.86675,5091.699289,5.770803
3/1/2019 11:00,12,23878.01275,8141.347975,361.3892438,15375.27553,10213.46503,2270.967041,1369.824727,5464.713138,18419.38217,4565.125373,-6.082558
3/1/2019 12:00,13,23157.79005,8082.208622,396.638787,14678.94264,10175.421,2269.658453,1333.995282,5163.839999,17991.09327,4212.018538,2.856781
3/1/2019 13:00,14,23148.19135,8165.58555,395.5583523,14587.04745,10262.14416,2269.173748,1327.575062,5077.670861,18070.59967,4211.706704,-0.079181
3/1/2019 14:00,15,23466.47901,8068.317124,376.7674849,15021.3944,10132.6595,2269.300823,1408.70534,5504.694026,17967.54705,4156.881388,-5.762066
3/1/2019 15:00,16,23806.65042,6746.01149,340.8372344,16719.8017,8797.051323,2268.948963,1793.925418,5822.399787,17982.97582,5123.050116,1.274813
3/1/2019 16:00,17,24954.29538,2348.972141,330.4900724,22274.83317,4479.89025,2268.843707,2656.619999,7989.798114,16966.40675,7561.052794,-1.909484
3/1/2019 17:00,18,27350.51327,214.3078249,274.4559658,26861.74948,2407.553037,2269.59804,3452.60494,8745.743225,18613.57803,10483.82201,-8.807985
3/1/2019 18:00,19,29060.51314,0,343.3453837,28717.16776,2257.161482,2268.770036,3853.027331,9586.421151,19475.205,11096.24615,-1.113011
3/1/2019 19:00,20,28900.01982,0,357.6993117,28542.32051,2264.882469,2267.85954,3660.449505,9896.106055,19002.61016,10809.41865,1.303605
3/1/2019 20:00,21,28616.1144,0,383.1525863,28232.96181,2209.003715,2268.881272,3309.442139,10414.15684,18208.76365,10421.43652,-6.80609
3/1/2019 21:00,22,27710.42533,0,380.5111052,27329.91422,2139.414441,2269.331461,2712.595585,10774.43458,16940.59302,9819.251533,-4.60227
3/1/2019 22:00,23,26196.07447,0,378.6293248,25817.44515,2081.335389,2268.437187,2328.723493,10420.50233,15774.78313,9096.287061,0.78901
3/1/2019 23:00,24,24326.99339,0,357.3833826,23969.61001,2036.822532,2269.268112,2190.27794,9566.317731,14761.28302,8264.914436,-0.607361
4/1/2019 0:00,1,22835.2089,0,351.6086506,22483.60025,2041.86576,2268.493869,2105.843174,8569.503838,14270.82201,7854.619207,-5.116948
4/1/2019 1:00,2,21959.79287,0,346.2077808,21613.58509,2035.998281,2268.161159,1902.23777,8403.49934,13558.1961,7351.798891,-1.90257
4/1/2019 2:00,3,21391.38212,0,364.2183398,21027.16378,2013.925507,2269.243677,1774.664111,8109.56767,13283.05439,7225.221095,-1.23994
4/1/2019 3:00,4,21171.92123,0,425.9276794,20745.99355,2078.482361,2268.639979,1721.570571,8007.69016,13164.7562,7096.063289,-0.52513
4/1/2019 4:00,5,21510.11619,0,408.79119,21101.325,2069.045294,2270.387719,1856.775766,8168.80524,13345.56269,7149.353911,-4.25174
4/1/2019 5:00,6,22555.40477,0,348.2111762,22207.19359,2042.81231,2270.724636,2130.321299,8792.092688,13759.39673,7315.538485,3.915352
4/1/2019 6:00,7,24700.70141,0,320.6312346,24380.07018,2021.711528,2272.655898,2510.100645,9474.649235,15231.60436,8427.136289,-5.552185
4/1/2019 7:00,8,26567.99707,105.0376086,248.7454611,26214.214,2046.331609,2272.596849,2784.140979,10081.79656,16482.36818,9379.298743,3.83233
4/1/2019 8:00,9,26688.35543,3577.423298,247.162567,22863.76957,5558.411201,2272.843389,2182.785189,8475.452649,18211.54275,8197.502971,1.360031
4/1/2019 9:00,10,25892.57352,7381.511567,208.7730949,18302.28886,9230.280152,2272.777058,1766.145682,6245.769371,19655.5414,6386.338508,-8.737251
4/1/2019 10:00,11,24892.02535,8172.101464,221.9619235,16497.96196,10035.81403,2272.823672,1469.566308,5552.817865,19336.17168,5557.967672,3.035805
4/1/2019 11:00,12,23956.57142,8166.395481,225.6913311,15564.48461,9999.258806,2273.56112,1382.443961,5349.8247,18608.79871,4953.534824,-2.05199
4/1/2019 12:00,13,23201.60386,8078.545189,219.9555997,14903.10307,9915.835749,2272.988223,1332.736343,5169.205212,18027.2246,4505.664285,5.174048
4/1/2019 13:00,14,22980.16314,8220.989563,242.37149,14516.80209,10052.45449,2271.981331,1340.536766,4787.778342,18193.53266,4528.560078,-1.147862
4/1/2019 14:00,15,23035.1966,8147.370999,59.51569863,14828.3099,9805.502062,2273.259813,1397.404239,4759.138241,18277.57625,4801.410136,-1.517891
4/1/2019 15:00,16,23480.76259,6825.959632,78.82190072,16575.98106,8549.772101,2271.709816,1882.797633,5437.342924,18045.3507,5341.07115,-1.931034
4/1/2019 16:00,17,24633.00851,2406.160625,193.7254941,22033.12239,4299.332894,2271.445157,2520.120915,7861.621211,16779.95688,7689.057915,-8.569581
4/1/2019 17:00,18,26927.89886,12.35974513,233.2388291,26682.30029,1992.503434,2271.229202,3117.63929,8991.903629,17936.92546,10555.55353,-0.930229
4/1/2019 18:00,19,28476.7788,0,260.2523574,28216.52644,2064.541363,2270.786005,3372.613269,9863.900084,18614.95636,10907.01572,-2.077644
4/1/2019 19:00,20,28140.01339,0,241.0965747,27898.91682,2058.828799,2269.724059,3136.469233,10175.24845,17963.57999,10498.5579,1.18495
4/1/2019 20:00,21,27640.0187,0,347.7035098,27292.31519,2102.51284,2271.49525,3018.490219,9624.978097,18009.92368,10617.42537,5.116923
4/1/2019 21:00,22,26777.04261,0,464.6680647,26312.37455,2193.901291,2270.362312,2513.908295,10044.55036,16733.73302,9755.561123,-1.24077
4/1/2019 22:00,23,25457.83916,0,497.0846481,24960.75451,2201.271324,2270.695347,2304.360466,9832.876247,15625.09169,8848.764554,-0.128777
4/1/2019 23:00,24,23825.77202,0,574.7939335,23250.97809,2247.851916,2271.765173,2279.484848,8889.437304,14932.44015,8133.338213,3.894566
5/1/2019 0:00,1,22391.28529,0,451.616767,21939.66852,2094.876536,2271.180101,2090.330389,7688.414921,14697.62534,8241.238314,5.245029
5/1/2019 1:00,2,21426.39988,0,429.2860701,20997.11381,2059.738789,2270.126679,1951.155599,7129.965845,14299.22291,8018.201844,-2.788875
5/1/2019 2:00,3,20979.59568,0,294.5963673,20684.99931,1916.151916,2271.196721,1896.084081,7322.587635,13667.7323,7584.299582,-10.724255
5/1/2019 3:00,4,20703.8583,0,362.0141501,20341.84415,1988.666411,2271.444381,1733.397596,7268.20254,13437.40403,7443.895642,-1.74827
5/1/2019 4:00,5,20611.98281,0,340.5420804,20271.44073,1970.710921,2270.487667,1867.988437,7181.680513,13431.74282,7322.555795,-1.440523
5/1/2019 5:00,6,21018.59578,0,415.7180736,20602.87771,2041.687386,2270.372976,1884.413242,7568.539861,13454.44519,7257.971586,-4.389271
5/1/2019 6:00,7,21984.70791,0,553.768557,21430.93935,2184.256709,2272.557123,1926.450607,8421.558832,13568.15873,7184.894291,-5.009652
5/1/2019 7:00,8,22980.08676,0,723.3374375,22256.74932,2358.211343,2271.950757,1955.503638,8587.913855,14391.65801,7805.992272,0.514895
5/1/2019 8:00,9,23820.16969,639.5571008,744.3197699,22436.29282,3020.093781,2271.628939,1935.291064,8492.202504,15334.91383,8107.900046,-6.946644
5/1/2019 9:00,10,24829.37764,1244.784466,891.0889395,22693.50423,3738.586357,2271.101942,1978.655274,8615.817215,16210.90388,8222.560307,2.656545
5/1/2019 10:00,11,25037.94456,2027.069102,1207.207382,21803.66808,4840.502635,2272.14792,1693.946588,8170.602715,16863.92511,8057.327967,3.416735
5/1/2019 11:00,12,24998.4327,2394.435613,1125.246902,21478.75019,5153.044511,2271.83226,1829.519535,7723.874918,17269.98698,8015.590674,4.570802
5/1/2019 12:00,13,24942.57117,2425.348417,1152.859187,21364.36357,5225.94854,2270.591772,1781.607433,7507.143822,17427.03397,8148.886225,8.393378
5/1/2019 13:00,14,24710.0746,1684.995816,1498.398396,21526.68039,4817.503575,2270.309546,1652.5115,7673.218885,17040.75175,8300.427129,-3.896035
5/1/2019 14:00,15,24874.39221,1137.303798,1625.996041,22111.09237,4398.964813,2270.771843,1611.753082,8110.641377,16768.76778,8487.278042,-5.016947
5/1/2019 15:00,16,25041.21641,616.1772109,1856.918236,22568.12096,4130.270315,2270.141334,1925.389032,8129.960252,16917.72466,8591.923979,-6.468502
5/1/2019 16:00,17,25306.08385,165.6725182,1446.917901,23693.49343,3333.675252,2268.94239,2293.977036,8899.487219,16407.43614,8510.841462,-0.839509
5/1/2019 17:00,18,26964.64131,0,1609.364419,25355.27689,3479.811688,2269.90817,2805.933017,9705.682844,17256.30663,8700.653755,2.651836
5/1/2019 18:00,19,27639.22785,0,1362.107979,26277.11987,3243.250614,2271.624014,2779.258725,10687.6869,16954.052,8659.918647,-2.51105
5/1/2019 19:00,20,27269.85361,0,1006.245522,26263.60809,2876.015979,2271.171284,2344.092705,10982.09805,16284.64164,8793.361672,3.11392
5/1/2019 20:00,21,26614.61012,0,784.1190555,25830.49106,2615.321288,2272.411397,2248.329116,10358.32059,16255.14347,9119.081669,1.14606
5/1/2019 21:00,22,25821.39348,0,737.714554,25083.67893,2509.793852,2271.765729,2121.017741,9768.629167,16054.54508,9151.967758,-1.780767
5/1/2019 22:00,23,24597.48532,0,798.5686721,23798.91665,2511.30286,2271.92734,1878.2873,9197.97869,15396.10975,8734.59225,3.39688
5/1/2019 23:00,24,23048.79954,0,754.7732474,22294.02629,2453.536201,2272.619749,1939.272764,8210.791345,14829.8256,8164.396886,8.182595
6/1/2019 0:00,1,22015.7773,0,701.6682881,21314.10901,2439.207519,2271.19326,1900.40772,8241.087016,13778.68536,7167.876861,-3.995076
6/1/2019 1:00,2,21042.41125,0,844.4348225,20197.97643,2591.369071,2270.412355,1750.408615,8504.539244,12537.42794,5925.237899,0.444066
6/1/2019 2:00,3,20370.19224,0,1194.319655,19175.87259,2935.845092,2271.677295,1710.84186,8173.630994,12194.97354,5276.609293,1.587706
6/1/2019 3:00,4,19958.32843,0,1295.226947,18663.10148,3041.806454,2270.967607,1657.618332,8013.510869,11946.77424,4976.381847,-1.956679
6/1/2019 4:00,5,19894.85027,0,1334.054321,18560.79595,3069.71731,2269.845289,1676.391352,8207.79177,11684.02366,4668.069709,3.03484
6/1/2019 5:00,6,20158.42658,0,1656.062293,18502.36429,3389.584161,2270.457436,1718.841066,8228.340921,11931.0252,4552.142537,-0.939541
6/1/2019 6:00,7,20469.02974,0,1658.145882,18810.88386,3390.571961,2271.273163,1863.754088,8325.056332,12146.51852,4620.919308,-2.545112
6/1/2019 7:00,8,21143.72895,0,1555.42745,19588.3015,3290.765017,2270.781291,1932.225996,8627.714964,12514.50677,5020.734466,1.507216
6/1/2019 8:00,9,21300.35557,1884.138189,1606.16952,17810.04786,5208.619844,2270.676503,1938.620912,7724.715254,13573.04156,4155.124301,2.598756
6/1/2019 9:00,10,21579.19716,4071.287281,1793.865167,15714.04471,7539.844697,2270.096761,1749.061638,5990.292339,15598.41357,4039.410474,-9.508749
6/1/2019 10:00,11,22097.72474,5843.701517,1716.994031,14537.02919,9235.017732,2269.419979,1708.97358,5554.509788,16543.6874,3330.276109,-0.472448
6/1/2019 11:00,12,22165.3658,6091.267764,2083.062229,13991.03581,9842.417817,2268.064156,1700.11899,5159.219965,17006.40074,3195.799777,-0.254905
6/1/2019 12:00,13,22188.24656,5599.443675,2102.989524,14485.81336,9382.110485,2267.838289,1680.522688,5471.713065,16718.36685,3387.895388,-1.833355
6/1/2019 13:00,14,22285.21298,5447.233219,2154.145045,14683.83472,9285.979028,2266.742826,1589.939113,5642.006894,16648.15851,3505.497543,-4.952424
6/1/2019 14:00,15,22740.55254,5389.407537,2337.17449,15013.97051,9415.823582,2267.5928,1608.732096,5748.803863,16998.21833,3706.069853,-6.469653
6/1/2019 15:00,16,23099.98278,4594.426568,2239.892175,16265.66404,8537.86298,2265.688616,1800.145464,6527.401555,16582.15757,3978.46051,-9.576345
6/1/2019 16:00,17,24034.99145,1506.952347,2250.107416,20277.93169,5518.509523,2264.238324,2206.401949,8073.637063,15966.61197,5977.462174,-5.257583
6/1/2019 17:00,18,26183.23721,0,2345.029962,23838.20725,4235.56348,2264.098291,2964.378333,8609.63016,17574.18241,8110.142306,-0.57536
6/1/2019 18:00,19,27554.73112,0,2540.644063,25014.08706,4431.808952,2265.493638,2949.457556,9659.855557,17894.71087,8247.950724,0.164693
6/1/2019 19:00,20,27320.51022,0,2702.687694,24617.82253,4581.587295,2265.259534,2642.171471,10024.57768,17295.08731,7806.06901,0.84523
6/1/2019 20:00,21,26775.08232,0,2479.237465,24295.84486,4349.747458,2266.628342,2210.603895,10091.0631,16682.39472,7855.415025,1.6245
6/1/2019 21:00,22,25699.34259,0,2836.0969,22863.24569,4569.714592,2266.632193,1999.362434,9391.601091,16308.99233,7473.283111,-1.250831
6/1/2019 22:00,23,24155.55664,0,3035.782485,21119.77416,4738.194184,2267.42028,1960.424608,8625.933566,15525.40985,6559.370778,4.213224
6/1/2019 23:00,24,22752.06828,0,3243.225633,19508.84265,4899.669341,2268.045813,1855.179346,7573.138789,15178.03488,6155.14038,0.894611
7/1/2019 0:00,1,21425.28912,0,2890.395214,18534.89391,4546.099642,2267.094689,1633.278361,7728.817557,13696.36844,5249.895748,0.103123
7/1/2019 1:00,2,20419.69569,0,3199.4478,17220.24789,4846.20994,2265.960683,1510.511934,7508.168952,12910.05936,4287.376804,1.467378
7/1/2019 2:00,3,20251.70834,0,2713.015919,17538.69242,4316.585215,2267.484573,1557.904282,7516.352379,12735.70884,4593.73477,-0.352879
7/1/2019 3:00,4,20055.5283,0,2506.560157,17548.96814,4123.34687,2267.66546,1512.716453,7235.752539,12817.13933,4913.410547,2.636431
7/1/2019 4:00,5,20382.92525,0,1814.919825,18568.00543,3381.065885,2265.842288,1610.345807,7797.906059,12588.03187,5330.77789,-3.012679
7/1/2019 5:00,6,20777.84411,0,1306.646043,19471.19807,2871.078051,2266.780204,1855.754094,7697.762505,13083.98939,6090.377041,-3.907785
7/1/2019 6:00,7,23072.9415,0,1145.027697,21927.9138,2706.434997,2268.056275,2096.45901,8295.53814,14785.57662,7714.626338,-8.17326
7/1/2019 7:00,8,25609.35628,48.52733538,1019.009871,24541.81907,2584.930577,2266.901737,2577.14211,9273.838808,16337.76027,8908.785846,-2.242798
7/1/2019 8:00,9,25956.83075,1680.636653,890.5023054,23385.69179,4094.299922,2268.095191,2145.412201,9450.554473,16500.93663,7993.129316,5.339647
7/1/2019 9:00,10,25657.10011,3929.457035,736.3928985,20991.25018,6182.833759,2267.748021,2013.198038,7848.494915,17813.40359,7349.623773,-4.798395
7/1/2019 10:00,11,25102.54567,5340.80577,775.4111451,18986.32875,7631.554987,2267.939071,1760.869722,7564.348452,17536.68719,5876.32341,1.510028
7/1/2019 11:00,12,24441.59008,6533.42366,750.2430467,17157.92337,8783.980841,2268.036611,1682.911373,6119.081782,18320.94242,5586.013596,1.565878
7/1/2019 12:00,13,24118.37821,6651.003617,679.816865,16787.55773,8835.529325,2267.993263,1621.748207,5639.642145,18481.89989,5756.629095,-3.163825
7/1/2019 13:00,14,23740.08428,6958.244013,661.3054086,16120.53486,9128.113346,2266.1714,1604.806371,5128.1403,18611.98215,5612.891033,-0.03817
7/1/2019 14:00,15,24043.0235,7241.980309,565.5565473,16235.48664,9311.742343,2265.999168,1650.210754,4911.176549,19130.03628,5902.084016,1.810671
7/1/2019 15:00,16,24366.37724,6029.87392,949.5494827,17386.95384,8446.750784,2265.325074,1808.869746,5456.303937,18912.6042,6391.658596,-2.530897
7/1/2019 16:00,17,25167.27229,2019.181347,935.2470476,22212.8439,4477.287713,2263.686361,2188.452344,7954.975084,17212.87942,8283.453002,-0.582214
7/1/2019 17:00,18,27256.00578,40.7783438,1469.833244,25745.39419,3132.313288,2263.280399,2973.299762,8057.213184,19198.22511,10829.33166,0.567486
7/1/2019 18:00,19,28666.36296,0,1569.301718,27097.06124,3199.309638,2264.377952,3236.581657,8458.953596,20208.48551,11508.21626,-1.076146
7/1/2019 19:00,20,28342.66564,0,1033.728925,27308.93672,2662.364939,2263.74129,2902.320301,9187.508654,19160.49216,11332.06563,-5.335174
7/1/2019 20:00,21,27725.30797,0,755.295436,26970.01253,2410.818276,2264.2791,2603.107487,9421.529468,18306.80283,11028.59797,-3.024328
7/1/2019 21:00,22,26579.90191,0,961.2671229,25618.63479,2530.417012,2265.340343,2338.739345,9370.812784,17207.50632,10073.00962,1.582806
7/1/2019 22:00,23,24741.77123,0,1132.423352,23609.34788,2697.361749,2265.278984,1918.149069,8655.495753,16086.1068,9205.316998,0.168677
7/1/2019 23:00,24,22944.45728,0,875.8478303,22068.60945,2417.717984,2265.717816,1798.860258,8305.151448,14640.11997,8157.823912,-0.814138
8/1/2019 0:00,1,21523.37838,0,807.050136,20716.32824,2320.452642,2265.184277,1758.576506,7654.66064,13863.91505,7519.701625,4.80269
8/1/2019 1:00,2,20944.77935,0,667.048669,20277.73068,2190.154132,2264.201293,1556.122545,7211.237355,13730.02395,7719.54598,3.518045
8/1/2019 2:00,3,20318.84027,0,536.0579607,19782.78231,2065.190784,2264.263759,1470.37531,6791.856322,13528.41633,7728.586477,-1.432382
8/1/2019 3:00,4,20029.38908,0,735.8902117,19293.49887,2265.168489,2264.134841,1479.638423,6519.657489,13512.36427,7503.422517,-2.632679
8/1/2019 4:00,5,20316.47186,0,940.4914901,19375.98037,2468.973713,2263.182972,1527.18279,6782.499225,13538.02918,7278.689705,-4.056545
8/1/2019 5:00,6,21417.62608,0,926.8530254,20490.77305,2459.166298,2264.514559,1757.442008,7172.934637,14251.76774,7770.644875,-7.076297
8/1/2019 6:00,7,23595.10804,0,798.4455727,22796.66247,2370.015964,2265.128845,2048.304298,8022.330835,15583.7235,8900.274393,-10.946295
8/1/2019 7:00,8,25690.75053,94.78263929,701.7386219,24894.22927,2375.770144,2263.643683,2090.636975,8406.806939,17272.77915,10542.72835,11.164441
8/1/2019 8:00,9,25739.86448,2116.703773,475.2594695,23147.90124,4165.438022,2264.0222,1941.209083,7058.85017,18678.59487,10307.92557,2.41944
8/1/2019 9:00,10,25577.64235,4380.851391,407.6314432,20789.15952,6358.965918,2264.866844,1746.295777,6540.132862,19039.19065,8669.062111,-1.681162
8/1/2019 10:00,11,25197.99894,5741.145716,448.0380034,19008.81522,7755.377472,2264.527341,1669.316179,5772.45919,19432.5859,7743.364908,-7.04615
8/1/2019 11:00,12,24690.3969,6028.657997,439.9460296,18221.79287,8030.405828,2264.458035,1653.414619,4995.088865,19691.71898,7743.440498,3.589055
8/1/2019 12:00,13,24470.33838,6219.461404,472.9418513,17777.93512,8250.530716,2263.89443,1463.158737,4624.486989,19848.70549,7871.121607,-2.854099
8/1/2019 13:00,14,24419.93422,5994.936329,358.4851655,18066.51273,7917.514174,2262.978768,1450.303566,4906.502717,19519.73899,7888.942482,-6.307487
