county,0
Alameda County,0.11662008827015516
Alpine County,0.023820754136299416
Amador County,0.5654492941815803
Butte County,0.32119008228333573
Calaveras County,1.42667733969135
Clark County,inf
Colusa County,0.47795092633534764
Contra Costa County,0.18589538751400045
El Dorado County,0.34664628441157913
Esmeralda County,0.39983898507266746
Fresno County,0.13404037733118054
Glenn County,0.21806185659791524
Humboldt County,0.03691846538135214
Imperial County,0.453880559363369
Inyo County,0.2942777064099942
Jackson County,0.9866214088167056
Josephine County,inf
Kern County,0.20351614539563942
Kings County,0.14193263524198887
Klamath County,inf
La Paz County,7.06276315147735
Lake County,0.0928975753100993
Lassen County,0.2750172463037773
Los Angeles,0.9246040634606706
Los Angeles County,0.22762951637666554
Madera County,0.1512627809143321
Maricopa County,inf
Marin County,0.07164848735929773
Mariposa County,0.2563928842567321
Mendocino County,0.08967210763857938
Merced County,0.21219222208271893
Modoc County,0.47018915352369733
Mono County,0.6848562960059357
Monterey County,0.24907726770923014
Municipio de Mexicali,0.36045623016243855
Municipio de Tijuana,0.2696941311520334
Napa County,0.12387003092301657
Nevada County,0.5542809762923864
Orange County,0.24403107010868086
Placer County,0.20266302444619727
Plumas County,0.703589610144276
Riverside County,0.21012609694087694
Sacramento County,0.38056817669337667
San Benito County,0.43171838225773856
San Bernardino County,0.24446481329311015
San Diego County,0.26425575349126423
San Francisco County,0.060449945778636716
San Joaquin County,0.20974509691321358
San Luis Obispo County,0.06160128097472206
San Mateo County,0.11660461875112839
Santa Barbara County,0.11617175954519705
Santa Clara County,0.15282566064442465
Santa Cruz County,0.0911880450030765
Shasta County,0.4561159023293458
Sierra County,0.32445526023846605
Siskiyou County,0.32053942470027535
Solano County,0.17894992410551966
Sonoma County,0.0618236813736957
Stanislaus County,0.2151965316601174
Sutter County,0.22408897882339984
Tehama County,0.04824169385769162
Trinity County,0.07776022235218752
Tulare County,0.17394885610605929
Tuolumne County,0.6273266556873209
Ventura County,0.22009253726020697
Yolo County,0.07982186676176277
Yuba County,0.2735674667448259
Yuma County,1.9835828083809046
