Net Demand 10/06/2019undefined,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,0:00
Hour-ahead forecast,21642,21319,21319,21319,21039,21039,21039,20720,20720,20720,20480,20480,20480,20270,20270,20270,20065,20065,20065,19936,19936,19936,19748,19748,19748,19598,19598,19598,19440,19440,19440,19292,19292,19292,19168,19168,19168,19045,19045,19045,18996,18996,18996,18925,18925,18925,18895,18895,18895,18931,18931,18931,18919,18919,18919,18895,18895,18895,18909,18909,18909,18939,18939,18939,19037,19037,19037,19141,19141,19141,19265,19265,19265,19575,19575,19575,19703,19703,19703,19822,19822,19822,19762,19762,19762,19640,19640,19640,19652,19652,19652,19693,19693,19693,19746,19746,19746,19859,19859,19859,19854,19854,19854,19888,19888,19888,19836,19836,19836,19867,19867,19867,19717,19717,19717,19682,19682,19682,19600,19600,19600,19713,19713,19713,19733,19733,19733,19600,19600,19600,19566,19566,19566,19667,19667,19667,19648,19648,19648,19787,19787,19787,19880,19880,19880,20023,20023,20023,20235,20235,20235,20397,20397,20397,20564,20564,20564,20667,20667,20667,20928,20928,20928,21215,21215,21215,21506,21506,21506,21896,21896,21896,22436,22436,22436,22791,22791,22791,23262,23262,23262,23671,23671,23671,24108,24108,24108,24536,24536,24536,24889,24889,24889,25248,25248,25248,25765,25765,25765,26320,26320,26320,26852,26852,26852,27011,27011,27011,27275,27275,27275,27772,27772,27772,27923,27923,27923,28130,28130,28130,28320,28320,28320,28494,28494,28494,28879,28879,28879,28929,28929,28929,28904,28904,28904,28708,28708,28708,28442,28442,28442,28156,28156,28156,27845,27845,27845,27476,27476,27476,27156,27156,27156,26767,26767,26767,26351,26351,26351,25933,25933,25933,25443,25443,25443,24868,24868,24868,24346,24346,24346,23860,23860,23860,23309,23309,23309,22860,22860,22860,22464,22464,22464,22102,22102,22102,21715,21715,21715
Demand,21429,21332,21287,21163,21082,20997,20855,20788,20721,20639,20539,20483,20430,20349,20285,20225,20186,20118,20045,19956,19903,19843,19793,19742,19683,19663,19625,19580,19528,19498,19368,19307,19276,19221,19182,19149,19100,19099,19082,19080,19060,19034,19015,18976,18937,18903,18883,18861,18850,18871,18853,18861,18853,18834,18824,18834,18847,18853,18830,18833,18840,18983,19018,19046,19070,19130,19178,19203,19226,19272,19286,19336,19374,19499,19591,19629,19681,19734,19767,19758,19788,19760,19731,19672,19655,19663,19706,19683,19689,19684,19684,19682,19697,19683,19684,19766,19895,19882,19959,19948,19907,19914,19907,19855,19804,19859,19893,19804,19771,19806,19849,19805,19800,19756,19729,19707,19679,19675,19677,19659,19561,19600,19667,19631,19621,19601,19572,19532,19553,19562,19554,19564,19549,19576,19588,19594,19667,19731,19772,19724,19738,19798,19816,19853,19903,19963,20004,20049,20107,20133,20173,20264,20333,20365,20398,20441,20509,20580,20655,20773,20862,20962,21058,21156,21239,21382,21484,21630,21838,21929,22069,22199,22330,22454,22610,22758,22876,22984,23116,23244,23393,23543,23728,23879,23984,24060,24183,24325,24475,24686,24966,25108,25278,25396,25544,25677,25815,25996,26140,26265,26413,26540,26673,26807,26913,27054,27179,27306,27415,27547,27660,27764,27836,27895,27939,27989,28046,28022,28039,28055,28094,28155,28181,28250,28334,28477,28596,28703,28772,28816,28833,28852,28812,28791,28729,28683,28627,28540,28483,28398,28304,28190,28087,27979,27878,27793,27700,27555,27449,27339,27219,27102,26960,26874,26728,26576,26464,26328,26180,25996,25853,25698,25531,25368,25183,24988,24812,24638,24472,24300,24138,23956,23800,23613,23455,23300,23106,22971,22825,22672,22534,22422,22262,22127,22005,21860,21735,21623,21504
Day-ahead net forecast,20894,20833,20809,20712,20638,20552,20410,20346,20277,20193,20097,20046,19990,19905,19834,19770,19712,19616,19512,19391,19304,19213,19128,19052,18976,18947,18891,18829,18760,18717,18580,18483,18428,18363,18324,18285,18234,18236,18203,18179,18138,18066,18007,17931,17876,17840,17804,17754,17731,17764,17755,17762,17739,17715,17712,17747,17772,17771,17748,17770,17798,17952,17978,18000,18012,18064,18110,18148,18190,18238,18242,18305,18369,18524,18658,18748,18842,18938,19000,19000,19043,19026,18994,18899,18820,18696,18580,18337,18081,17770,17416,17025,16649,16176,15760,15420,15086,14625,14312,13827,13269,12790,12313,11816,11330,11104,11001,10865,10688,10416,10187,10053,9982,9971,9888,9748,9657,9579,9553,9464,9148,8803,8779,8748,8609,8568,8737,9052,9134,9100,9010,9059,9145,9297,9492,9285,8734,8468,8648,9247,9446,9613,9577,9569,9502,9283,9167,9059,9023,9136,9130,8983,8937,8957,8998,9084,9196,9217,9274,9358,9453,9630,9756,9854,9957,10174,10252,10261,10365,10457,10697,10949,11138,11232,11350,11466,11544,11716,11982,12079,12185,12359,12566,12827,13044,13075,13262,13521,13803,14152,14441,14539,14772,15016,15319,15642,15984,16382,16880,17274,17643,18095,18650,19139,19711,20229,20803,21409,22053,22789,23357,23920,24466,25034,25554,25996,26414,26687,26888,27044,27188,27351,27470,27578,27689,27861,28016,28121,28225,28284,28302,28324,28289,28265,28200,28154,28092,27993,27926,27833,27740,27631,27528,27414,27306,27212,27113,26971,26865,26751,26631,26516,26369,26281,26140,25987,25873,25730,25571,25390,25250,25102,24935,24778,24625,24445,24271,24100,23939,23770,23603,23419,23261,23070,22905,22746,22550,22401,22245,22088,21954,21852,21712,21598,21500,21375,21266,21172,
Large hydro,2220,2233,2273,2255,2248,2238,2169,2196,2214,2240,2223,2213,2218,2091,2063,2123,2199,2170,2069,2041,2003,2015,1995,1995,1933,1914,1912,1937,1961,2002,2016,2021,2012,2000,2018,2009,1978,1850,1823,1814,1811,1806,1802,1806,1795,1774,1737,1717,1698,1704,1717,1705,1701,1706,1701,1705,1709,1705,1703,1704,1709,1769,1848,1849,1845,1827,1827,1836,1837,1833,1838,1832,1842,1892,1910,1923,1959,1952,1912,1917,1910,1901,1902,1921,1986,1894,1827,1825,1867,1907,1850,1766,1710,1718,1721,1707,1654,1469,1435,1408,1414,1429,1393,1301,1138,1140,1239,1269,1279,1231,1178,1181,1188,1203,1188,1188,1196,1195,1188,1185,1172,883,865,867,854,836,845,827,837,828,838,846,885,892,889,891,884,871,833,833,854,893,902,901,900,882,878,877,891,888,887,878,875,837,830,855,886,870,858,859,871,911,917,956,988,995,994,985,942,1006,1037,971,1129,1250,1283,1159,1131,1120,1109,1105,1088,1255,1280,1315,1710,1647,1671,1682,1689,1710,1774,1792,1819,1831,1866,1896,1946,2011,2047,2098,2096,2132,2159,2191,2312,2721,2886,2841,2897,2958,3015,3068,3192,3364,3396,3396,3326,3415,3446,3430,3412,3440,3431,3447,3433,3503,3558,3569,3601,3623,3647,3624,3590,3566,3555,3585,3594,3547,3520,3507,3488,3469,3476,3486,3487,3478,3439,3463,3403,3378,3386,3375,3371,3158,3167,3146,3126,3110,3070,3073,3088,3054,3054,2985,2911,2670,2605,2552,2534,2529,2521,2527,2519,2465,2440,2432,2419,2399,2396,2401,2294,2273,2278,2278,2266,2269,2266,2259,
Imports,5790,5734,5573,5511,5495,5496,5555,5550,5528,5499,5511,5539,5548,5681,5711,5644,5529,5508,5559,5479,5474,5404,5422,5405,5427,5420,5405,5389,5368,5273,5112,5047,5041,5071,5071,5116,5080,5157,5191,5190,5115,5068,4982,4976,4996,4991,4991,4981,4995,4852,4822,4815,4819,4787,4793,4864,4904,4917,4896,4926,4961,4985,4976,4977,4967,4997,4977,5003,5024,5074,5067,5121,5183,5321,5475,5558,5599,5613,5576,5515,5556,5554,5486,5407,5329,5365,5395,5320,5250,5167,4976,4845,4670,4603,4526,4556,4399,4361,4267,4245,4169,4053,3865,3502,3201,3005,2868,2739,2639,2543,2441,2426,2345,2347,2374,2257,2143,2131,2228,2198,2048,1903,1846,1826,1787,1794,1845,2213,2413,2397,2264,2235,2240,2367,2508,2428,1936,1613,1564,2134,2328,2372,2408,2374,2426,2159,2026,1926,1766,1903,1927,1915,1844,1845,1857,1808,1819,1680,1643,1661,1597,1635,1730,1736,1751,1858,1985,2079,2071,1999,2079,2299,2293,2257,2426,2578,2607,2670,2789,2937,3032,2862,2848,2868,2584,2658,2744,2894,2954,3117,3136,3050,3143,3270,3391,3494,3564,3695,3875,3966,4086,4315,4590,4935,5316,5001,5184,5386,5564,5749,5798,5872,5983,6096,6186,6400,6814,6884,7191,7383,7463,7620,7632,7561,7775,7888,7846,7860,7845,7789,7772,7827,7906,7943,7911,7997,7993,7988,8008,7928,7885,7834,7833,7779,7885,7926,7852,7740,7722,7696,7616,7548,7397,7636,7535,7443,7374,7300,7226,7206,7130,7033,6830,6742,6594,6747,6729,6638,6506,6362,6230,6111,6030,6006,5943,5866,5718,5717,5658,5584,5618,5620,5468,5419,5324,5263,5246,5259,
netd,12884,12866,12963,12946,12895,12818,12686,12600,12535,12454,12363,12294,12224,12133,12060,12003,11984,11938,11884,11871,11827,11794,11711,11652,11616,11613,11574,11503,11431,11442,11452,11415,11375,11292,11235,11160,11176,11229,11189,11175,11212,11192,11223,11149,11085,11075,11076,11056,11038,11208,11216,11242,11219,11222,11218,11178,11159,11149,11149,11140,11128,11198,11154,11174,11200,11240,11306,11309,11329,11331,11337,11352,11344,11311,11273,11267,11284,11373,11512,11568,11577,11571,11606,11571,11505,11437,11358,11192,10964,10696,10590,10414,10269,9855,9513,9157,9033,8795,8610,8174,7686,7308,7055,7013,6991,6959,6894,6857,6770,6642,6568,6446,6449,6421,6326,6303,6318,6253,6137,6081,5928,6017,6068,6055,5968,5938,6047,6012,5884,5875,5908,5978,6020,6038,6095,5966,5914,5984,6251,6280,6264,6348,6267,6294,6176,6242,6263,6256,6366,6345,6316,6190,6218,6275,6311,6421,6491,6667,6773,6838,6985,7084,7109,7162,7218,7321,7273,7197,7352,7452,7581,7679,7716,7725,7641,7729,7806,7926,8084,8037,8065,8242,8438,8644,8750,8770,8847,8945,9160,9325,9531,9697,9810,9915,10062,10252,10474,10676,10958,11210,11461,11648,11901,12013,12083,12507,12733,13182,13592,14082,14544,14980,15291,15574,15972,16200,16274,16388,16251,16231,16313,16291,16407,16570,16481,16470,16612,16692,16779,16872,16883,16873,16793,16756,16734,16572,16505,16458,16398,16398,16367,16328,16219,16149,15934,15808,15822,15768,15740,15677,15629,15593,15601,15487,15438,15398,15373,15320,15275,15111,15032,15015,15051,15051,15120,15028,14937,14910,14899,14879,14852,14781,14712,14599,14522,14448,14413,14285,14191,14103,14042,13959,13966,13901,13910,13843,13754,13654,
td-im,15639,15598,15714,15652,15587,15501,15300,15238,15193,15140,15028,14944,14882,14668,14574,14581,14657,14610,14486,14477,14429,14439,14371,14337,14256,14243,14220,14191,14160,14225,14256,14260,14235,14150,14111,14033,14020,13942,13891,13890,13945,13966,14033,14000,13941,13912,13892,13880,13855,14019,14031,14046,14034,14047,14031,13970,13943,13936,13934,13907,13879,13998,14042,14069,14103,14133,14201,14200,14202,14198,14219,14215,14191,14178,14116,14071,14082,14121,14191,14243,14232,14206,14245,14265,14326,14298,14311,14363,14439,14517,14708,14837,15027,15080,15158,15210,15496,15521,15692,15703,15738,15861,16042,16353,16603,16854,17025,17065,17132,17263,17408,17379,17455,17409,17355,17450,17536,17544,17449,17461,17513,17697,17821,17805,17834,17807,17727,17319,17140,17165,17290,17329,17309,17209,17080,17166,17731,18118,18208,17590,17410,17426,17408,17479,17477,17804,17978,18123,18341,18230,18246,18349,18489,18520,18541,18633,18690,18900,19012,19112,19265,19327,19328,19420,19488,19524,19499,19551,19767,19930,19990,19900,20037,20197,20184,20180,20269,20314,20327,20307,20361,20681,20880,21011,21400,21402,21439,21431,21521,21569,21830,22058,22135,22126,22153,22183,22251,22301,22265,22299,22327,22225,22083,21872,21597,22053,21995,21920,21851,21798,21862,21892,21853,21799,21753,21589,21232,21138,20848,20672,20631,20535,20549,20689,20559,20589,20750,20843,20927,21027,21061,21025,20906,20848,20818,20686,20634,20552,20475,20470,20419,20356,20254,20200,19993,19867,19848,19815,19727,19643,19603,19554,19563,19238,19193,19133,19090,19028,18954,18790,18723,18665,18701,18626,18589,18241,18083,18000,17966,17938,17908,17845,17770,17607,17512,17434,17388,17254,17167,17088,16916,16802,16794,16708,16681,16597,16489,16364,
netd+im,18674,18600,18536,18457,18390,18314,18241,18150,18063,17953,17874,17833,17772,17814,17771,17647,17513,17446,17443,17350,17301,17198,17133,17057,17043,17033,16979,16892,16799,16715,16564,16462,16416,16363,16306,16276,16256,16386,16380,16365,16327,16260,16205,16125,16081,16066,16067,16037,16033,16060,16038,16057,16038,16009,16011,16042,16063,16066,16045,16066,16089,16183,16130,16151,16167,16237,16283,16312,16353,16405,16404,16473,16527,16632,16748,16825,16883,16986,17088,17083,17133,17125,17092,16978,16834,16802,16753,16512,16214,15863,15566,15259,14939,14458,14039,13713,13432,13156,12877,12419,11855,11361,10920,10515,10192,9964,9762,9596,9409,9185,9009,8872,8794,8768,8700,8560,8461,8384,8365,8279,7976,7920,7914,7881,7755,7732,7892,8225,8297,8272,8172,8213,8260,8405,8603,8394,7850,7597,7815,8414,8592,8720,8675,8668,8602,8401,8289,8182,8132,8248,8243,8105,8062,8120,8168,8229,8310,8347,8416,8499,8582,8719,8839,8898,8969,9179,9258,9276,9423,9451,9660,9978,10009,9982,10067,10307,10413,10596,10873,10974,11097,11104,11286,11512,11334,11428,11591,11839,12114,12442,12667,12747,12953,13185,13453,13746,14038,14371,14833,15176,15547,15963,16491,16948,17399,17508,17917,18568,19156,19831,20342,20852,21274,21670,22158,22600,23088,23272,23442,23614,23776,23911,24039,24131,24256,24358,24458,24552,24624,24661,24655,24700,24699,24699,24645,24569,24498,24446,24406,24326,24252,24162,24052,23928,23819,23734,23674,23508,23462,23373,23245,23141,22998,23123,22973,22841,22747,22620,22501,22317,22162,22048,21881,21793,21714,21775,21666,21548,21405,21241,21082,20892,20742,20605,20465,20314,20131,20002,19849,19687,19660,19579,19434,19320,19234,19106,19000,18913,
