county,c_vec
Alameda County,85.6035304686425
Alpine County,0.07740277270824152
Amador County,5.361362993871242
Butte County,40.49148060214216
Calaveras County,7.101021440450921
Colusa County,17.65946439212996
Contra Costa County,129.54762654462715
El Dorado County,8.674520851587332
Fresno County,36.29864186471596
Glenn County,10.522510992354066
Humboldt County,10.173658801741361
Imperial County,14.897766556235869
Inyo County,16.668138257299198
Kern County,147.00749531033193
Kings County,3.4732877035520624
Lake County,2.3280719810602313
Lassen County,11.284981317574658
Los Angeles County,1156.8159489447517
Madera County,5.300976203992042
Marin County,11.416537297195758
Mariposa County,1.5421405289425347
Mendocino County,1.360435031534845
Merced County,16.229261408477075
Modoc County,5.162463632903993
Mono County,3.3432034437852463
Monterey County,31.025906343172203
Napa County,15.492036795308872
Nevada County,13.704928267834038
Orange County,274.61825548297986
Placer County,32.50286406035863
Plumas County,17.75897372829878
Riverside County,159.0939702756743
Sacramento County,190.7528442496225
San Benito County,7.691435748965602
San Bernardino County,273.92632599491674
San Diego County,343.8981198327804
San Francisco County,18.400537378565584
San Joaquin County,63.79683025958485
San Luis Obispo County,0.4812915668602207
San Mateo County,33.10772809864416
Santa Barbara County,24.90658960426062
Santa Clara County,122.05632611119917
Santa Cruz County,3.016988630381483
Shasta County,37.6079732328012
Sierra County,2.759137027578209
Siskiyou County,10.978433025787018
Solano County,45.68187011921051
Sonoma County,13.63251898386014
Stanislaus County,65.22116356202929
Sutter County,16.241979679893372
Tehama County,6.958066463833632
Trinity County,6.963360959160248
Tulare County,89.94633272253596
Tuolumne County,12.502070699803642
Ventura County,90.11021709404471
Yolo County,12.506272072992232
Yuba County,15.67263134914321
