county,c_vec
Alameda County,138.44824049171265
Alpine County,0.3388572812154485
Amador County,18.003666260850235
Butte County,50.77865062664421
Calaveras County,13.820697940920319
Colusa County,21.582608666323868
Contra Costa County,195.51531260831274
El Dorado County,16.520296137353444
Fresno County,43.29051132336017
Glenn County,13.94933954335246
Humboldt County,13.951724398429603
Imperial County,38.0834898773719
Inyo County,26.18833851071791
Kern County,202.77185532167286
Kings County,17.920297621798696
Lake County,3.7728988308925557
Lassen County,14.770649149816744
Los Angeles County,1498.7213564731228
Madera County,6.708086705362524
Marin County,15.507140584051623
Mariposa County,2.126401153218043
Mendocino County,4.135557878781976
Merced County,22.346544436244
Modoc County,7.302804470676651
Mono County,4.173058825374219
Monterey County,44.738316240135795
Napa County,18.48657170905327
Nevada County,19.269134611347063
Orange County,406.46160839642124
Placer County,52.113097057057225
Plumas County,22.262574359008944
Riverside County,211.44448048468547
Sacramento County,289.85013966422537
San Benito County,3.273172746596689
San Bernardino County,360.2593549598977
San Diego County,497.7320099358021
San Francisco County,28.892791644466637
San Joaquin County,117.89382241733416
San Luis Obispo County,1.2258513481795417
San Mateo County,59.366545364875094
Santa Barbara County,34.79840311480837
Santa Clara County,162.64228964121628
Santa Cruz County,9.795347998293515
Shasta County,47.91974767681996
Sierra County,3.8376453898084155
Siskiyou County,14.562398014492521
Solano County,67.65302400166186
Sonoma County,24.029972517648865
Stanislaus County,83.77649609038643
Sutter County,20.709718083978238
Tehama County,9.255266548494244
Trinity County,9.16749165101307
Tulare County,107.60880337102797
Tuolumne County,18.638675912453056
Ventura County,129.34015859624589
Yolo County,16.51586519079944
Yuba County,19.344139008175432
