county,c_vec
Alameda County,119.70793917787346
Alpine County,0.2671597384516729
Amador County,13.470643389290135
Butte County,46.89935940822458
Calaveras County,11.032381012587589
Colusa County,19.99939639371414
Contra Costa County,171.5177947993646
El Dorado County,13.56112343079383
Fresno County,40.60682500797964
Glenn County,12.75284413053404
Humboldt County,12.355407352668838
Imperial County,24.085522524172703
Inyo County,21.205713636032254
Kern County,183.6684690996688
Kings County,12.64212023804195
Lake County,3.191351949390121
Lassen County,13.225990957580345
Los Angeles County,1375.9512689033684
Madera County,6.189128426379907
Marin County,14.814075236695603
Mariposa County,2.028076505759064
Mendocino County,2.5928836061809535
Merced County,19.969093222514044
Modoc County,6.0848789766117415
Mono County,3.6349327482515013
Monterey County,39.90868308394714
Napa County,17.314146168078846
Nevada County,15.761306336059441
Orange County,358.301502969404
Placer County,45.49418499855541
Plumas County,20.132612944265464
Riverside County,184.82019641077258
Sacramento County,254.1306116580921
San Benito County,2.575609825936196
San Bernardino County,312.626807674957
San Diego County,445.6831206201604
San Francisco County,25.167047359345688
San Joaquin County,97.3596699187377
San Luis Obispo County,1.0278040357616667
San Mateo County,50.03854411567269
Santa Barbara County,30.199498313552105
Santa Clara County,150.8244514062921
Santa Cruz County,7.623412872778053
Shasta County,43.003570805353746
Sierra County,3.339698125798016
Siskiyou County,12.93911912594238
Solano County,59.060256072598705
Sonoma County,20.135681430194914
Stanislaus County,76.17826501732979
Sutter County,19.273832361588934
Tehama County,8.397038771075552
Trinity County,8.160764088043559
Tulare County,96.98749816454225
Tuolumne County,16.276942876125656
Ventura County,114.24574139391287
Yolo County,15.218067314033716
Yuba County,18.16658015168839
