county,c_vec
Alameda County,108.56017550617729
Alpine County,0.17823794186590428
Amador County,10.964414544267575
Butte County,45.52570992856725
Calaveras County,9.85956639990173
Colusa County,19.891098318543467
Contra Costa County,159.49855025242155
El Dorado County,11.82219274790416
Fresno County,39.35177390355552
Glenn County,12.342951978983727
Humboldt County,11.580826170449022
Imperial County,19.168214930572947
Inyo County,19.28392501208179
Kern County,171.94644550311028
Kings County,9.664642975854047
Lake County,2.7301401408345654
Lassen County,12.968369411021275
Los Angeles County,1315.0996291510137
Madera County,5.942139460202494
Marin County,13.673012827165438
Mariposa County,1.784174657765597
Mendocino County,1.5985147817217151
Merced County,18.564281584685194
Modoc County,5.84004673804769
Mono County,3.615681091623127
Monterey County,36.6589707723782
Napa County,16.805142793773342
Nevada County,15.57131112010705
Orange County,329.6447959733491
Placer County,41.486334386593626
Plumas County,20.08795739562868
Riverside County,174.89257530918204
Sacramento County,235.6059498311535
San Benito County,2.036196038181359
San Bernardino County,300.832104525979
San Diego County,416.10061870425653
San Francisco County,22.910666509930387
San Joaquin County,86.78566003417987
San Luis Obispo County,0.8352038523306549
San Mateo County,44.19094103491982
Santa Barbara County,27.56559097465807
Santa Clara County,142.93375782527448
Santa Cruz County,5.7394798083789915
Shasta County,42.13109824754603
Sierra County,3.1570542157965504
Siskiyou County,12.364918913012307
Solano County,56.2434917039589
Sonoma County,17.445299150605827
Stanislaus County,72.19930571555466
Sutter County,18.50498187160201
Tehama County,7.993939818751902
Trinity County,7.846995384933314
Tulare County,93.91967199845024
Tuolumne County,14.914330337179013
Ventura County,102.71325936945522
Yolo County,14.380948545880788
Yuba County,17.589944782959996
