county,c_vec
Alameda County,71.19589279231056
Alpine County,0.03436434153342183
Amador County,2.5868938575179485
Butte County,35.41938950455183
Calaveras County,6.086959655351041
Colusa County,14.960604824000868
Contra Costa County,110.79465010539802
El Dorado County,6.959792958167145
Fresno County,34.311833893775194
Glenn County,11.24119167476303
Humboldt County,9.150056789260944
Imperial County,13.844490648006904
Inyo County,15.376316379056789
Kern County,134.30698883986338
Kings County,2.4380645424836724
Lake County,2.0810064917248514
Lassen County,9.329249111763216
Los Angeles County,1030.1987137510325
Madera County,5.13432104274098
Marin County,8.156852915085118
Mariposa County,1.3779265716476505
Mendocino County,1.2490487455720758
Merced County,18.221820273750513
Modoc County,4.823065386674852
Mono County,3.164580511546259
Monterey County,28.619170220741278
Napa County,12.02139719985599
Nevada County,12.551899880804521
Orange County,234.12709187427467
Placer County,25.655826832821855
Plumas County,14.717926093064916
Riverside County,146.7339642788699
Sacramento County,157.00921091350529
San Benito County,9.970646144177595
San Bernardino County,255.84263989605202
San Diego County,305.9849057666513
San Francisco County,16.03431763287611
San Joaquin County,52.198066629744176
San Luis Obispo County,0.31496722095521956
San Mateo County,27.89262950724022
Santa Barbara County,22.85431930525241
Santa Clara County,109.43545565856077
Santa Cruz County,1.9827438754990787
Shasta County,32.68269341769333
Sierra County,2.49689678897582
Siskiyou County,10.022354713973382
Solano County,33.516398044278475
Sonoma County,10.163985941597183
Stanislaus County,62.75953106985426
Sutter County,13.484457101767296
Tehama County,6.200044899087457
Trinity County,6.300072779847298
Tulare County,80.40234251796659
Tuolumne County,12.130005236676016
Ventura County,81.42613197620116
Yolo County,10.1195217398961
Yuba County,13.373466198676779
