county,c_vec
Alameda County,256.75908474537806
Alpine County,0.6262910589690647
Amador County,30.487728447888728
Butte County,68.7318971493124
Calaveras County,21.98320308790583
Colusa County,27.391760410755587
Contra Costa County,345.53743592895785
El Dorado County,25.41133894693667
Fresno County,108.06355612569044
Glenn County,17.76234316240086
Humboldt County,21.013424641732705
Imperial County,82.95994181005089
Inyo County,42.43318853429612
Kern County,383.6259756218557
Kings County,32.226590802118196
Lake County,6.910039531690126
Lassen County,20.408345707459063
Los Angeles County,2162.211921663373
Madera County,18.63764002704012
Marin County,27.41168871647154
Mariposa County,4.787836319007606
Mendocino County,12.855370477084085
Merced County,51.528638895040686
Modoc County,10.717437581467648
Mono County,8.227216943099608
Monterey County,84.30909201637819
Napa County,27.856911670329602
Nevada County,29.87896892179621
Orange County,577.3705276263473
Placer County,73.55902153083339
Plumas County,29.584434098586172
Riverside County,366.83641588780756
Sacramento County,407.0804466768363
San Benito County,12.725557458802898
San Bernardino County,544.0171642402315
San Diego County,723.5306359101204
San Francisco County,58.84337366440327
San Joaquin County,191.12084395130893
San Luis Obispo County,2.6062227245632763
San Mateo County,136.49726387594384
Santa Barbara County,42.599536110831025
Santa Clara County,293.02514474471025
Santa Cruz County,23.583038749625402
Shasta County,66.27391365828464
Sierra County,4.839798439526663
Siskiyou County,21.70743311731009
Solano County,107.10082119475106
Sonoma County,48.919585224307774
Stanislaus County,136.60233600313896
Sutter County,29.692122907719213
Tehama County,13.236397561108534
Trinity County,13.217596288595276
Tulare County,145.15881087559848
Tuolumne County,28.372633220392498
Ventura County,173.19494992818028
Yolo County,23.32326327488166
Yuba County,26.214672898736556
