county,c_vec
Alameda County,223.35832790185302
Alpine County,0.5575751449315265
Amador County,28.676736874322962
Butte County,65.44169367050871
Calaveras County,20.875370616576838
Colusa County,26.569916050605773
Contra Costa County,300.6455536441029
El Dorado County,24.691579345991453
Fresno County,99.23273295737641
Glenn County,17.303728509133173
Humboldt County,19.812432955733552
Imperial County,79.97070279902763
Inyo County,40.44265455958273
Kern County,364.9508680205813
Kings County,29.84301856807715
Lake County,6.169794734528634
Lassen County,19.262965231671842
Los Angeles County,2021.5914702984007
Madera County,17.11976117915268
Marin County,23.56012379095261
Mariposa County,4.41272415703902
Mendocino County,10.59732070628721
Merced County,45.3760207103021
Modoc County,9.793422121796832
Mono County,7.953129569104947
Monterey County,75.69137531702975
Napa County,25.429165275856153
Nevada County,28.85449373777359
Orange County,537.3405134420248
Placer County,70.36506123685184
Plumas County,28.19286623028019
Riverside County,343.4701950530239
Sacramento County,395.47007511090044
San Benito County,6.669447119815363
San Bernardino County,521.1738426017224
San Diego County,678.7428887766999
San Francisco County,49.69441202120882
San Joaquin County,179.5636652087819
San Luis Obispo County,2.4443768490066335
San Mateo County,114.66358980050468
Santa Barbara County,37.775556474630946
Santa Clara County,263.1690982836334
Santa Cruz County,19.866519851489855
Shasta County,63.95051250962981
Sierra County,4.4995607641683035
Siskiyou County,20.794867546381738
Solano County,96.17380250007132
Sonoma County,42.50387665659442
Stanislaus County,125.28959403410752
Sutter County,27.42823458276336
Tehama County,12.46077342081777
Trinity County,12.623925484350153
Tulare County,138.97452654414278
Tuolumne County,26.884235265036317
Ventura County,162.22566571435206
Yolo County,21.733046646006464
Yuba County,25.053617006016452
