county,c_vec
Alameda County,87.9796901615084
Alpine County,0.0870253865856419
Amador County,5.90873480275903
Butte County,41.08209567015443
Calaveras County,7.3302509753239296
Colusa County,17.91541058274018
Contra Costa County,132.60971819189695
El Dorado County,8.987795134431053
Fresno County,36.58616885274038
Glenn County,10.736099357992266
Humboldt County,10.323072198697767
Imperial County,15.059643460629664
Inyo County,16.74635986765145
Kern County,148.85745859161253
Kings County,3.994613821584353
Lake County,2.372516599364552
Lassen County,11.483763296231198
Los Angeles County,1174.4217761358857
Madera County,5.361715094895253
Marin County,11.69811627041546
Mariposa County,1.569820881438285
Mendocino County,1.3808213271064564
Merced County,16.4506962168353
Modoc County,5.216358179499184
Mono County,3.352237781303311
Monterey County,31.544691940764476
Napa County,15.64644007714438
Nevada County,13.866295469722505
Orange County,280.70025911504877
Placer County,33.51378945821571
Plumas County,18.042814916143943
Riverside County,160.53280641957048
Sacramento County,195.62285543304648
San Benito County,7.067721047347382
San Bernardino County,276.2673976713324
San Diego County,351.0762193478047
San Francisco County,18.846070592619498
San Joaquin County,65.99192902448574
San Luis Obispo County,0.5188531631813036
San Mateo County,34.16218242886733
Santa Barbara County,25.217372087727714
Santa Clara County,124.10238060865424
Santa Cruz County,3.2682194695362865
Shasta County,38.075834527213104
Sierra County,2.7995360897813617
Siskiyou County,11.118489348984145
Solano County,46.85718226040668
Sonoma County,13.964265711515418
Stanislaus County,65.82378831102291
Sutter County,16.5129682573975
Tehama County,7.071619440054099
Trinity County,7.055039618541098
Tulare County,90.50608137197736
Tuolumne County,12.70849546683512
Ventura County,91.50145257981393
Yolo County,12.718989965442777
Yuba County,15.904162480439302
