county,c_vec
Alameda County,112.5634068868609
Alpine County,0.22138589957108346
Amador County,11.611572469372375
Butte County,46.048103947337914
Calaveras County,9.971670474429738
Colusa County,19.56049054648835
Contra Costa County,162.97086674947667
El Dorado County,12.50817150167029
Fresno County,39.69465767198673
Glenn County,12.332008441968762
Humboldt County,11.867410687370286
Imperial County,20.584597518894714
Inyo County,19.731166004284113
Kern County,175.88268673848862
Kings County,10.555638004858011
Lake County,2.928882977390901
Lassen County,13.03430273509616
Los Angeles County,1334.8654364629679
Madera County,6.015280455679409
Marin County,14.445138327261647
Mariposa County,1.9381587454511244
Mendocino County,1.9652299612284616
Merced County,19.020452601668104
Modoc County,6.011584166204431
Mono County,3.531038742828489
Monterey County,37.75718977288172
Napa County,16.92965253882721
Nevada County,15.61700125175092
Orange County,341.5207919821975
Placer County,43.422605731192014
Plumas County,19.949909755038618
Riverside County,178.3750284798767
Sacramento County,241.963442218181
San Benito County,2.240756847248325
San Bernardino County,301.5503165689646
San Diego County,425.58641957969763
San Francisco County,23.65621679501408
San Joaquin County,89.64997787366774
San Luis Obispo County,0.9133371268027641
San Mateo County,46.08739448775308
Santa Barbara County,27.96388897708562
Santa Clara County,145.84337993706723
Santa Cruz County,6.509328698101299
Shasta County,42.03690439421578
Sierra County,3.2731483650745674
Siskiyou County,12.593119171651715
Solano County,56.61803070845164
Sonoma County,18.54528289312292
Stanislaus County,73.2758399324175
Sutter County,18.738238644520035
Tehama County,8.105185584143427
Trinity County,7.906438126437656
Tulare County,93.6630382108978
Tuolumne County,15.301063115751788
Ventura County,106.43054124251238
Yolo County,14.71185073522605
Yuba County,17.731543999524238
