county,c_vec
Alameda County,75.77835730384601
Alpine County,0.046116123884039205
Amador County,3.443679757867272
Butte County,37.332557717280835
Calaveras County,6.497376970247025
Colusa County,15.91310324183025
Contra Costa County,116.99376436456497
El Dorado County,7.473858223439242
Fresno County,35.24390062684266
Glenn County,11.925576544392646
Humboldt County,9.64712182529005
Imperial County,14.30109583057891
Inyo County,15.973186244068822
Kern County,139.7174957272567
Kings County,2.5566571370879934
Lake County,2.161224304130178
Lassen County,10.100466687314281
Los Angeles County,1084.1454814110932
Madera County,5.19319792083373
Marin County,9.30351636783646
Mariposa County,1.4288849753938988
Mendocino County,1.2817699482434872
Merced County,15.3911428447717
Modoc County,4.941822867762514
Mono County,3.262257552223759
Monterey County,29.353703004117005
Napa County,13.176119862178101
Nevada County,13.03067031945739
Orange County,249.3560146765485
Placer County,28.049501848685647
Plumas County,15.945425858041457
Riverside County,151.36695923074453
Sacramento County,168.98284521722428
San Benito County,9.789747304411915
San Bernardino County,263.54917879732136
San Diego County,321.1414926060037
San Francisco County,16.76038793626012
San Joaquin County,55.905723663566654
San Luis Obispo County,0.35838537010423355
San Mateo County,29.451820188472873
Santa Barbara County,23.733930208661963
Santa Clara County,115.19322676582532
Santa Cruz County,2.247899583239592
Shasta County,35.70634772992012
Sierra County,2.5925757180724904
Siskiyou County,10.455707019924372
Solano County,38.1298731445318
Sonoma County,11.289633835933124
Stanislaus County,63.315772159746224
Sutter County,14.610216660890698
Tehama County,6.53949455115041
Trinity County,6.639579569226347
Tulare County,84.49887354638686
Tuolumne County,11.928439327134656
Ventura County,84.80755057008554
Yolo County,11.028891350742208
Yuba County,14.292909426204927
