county,c_vec
Alameda County,80.42299616459489
Alpine County,0.057932730624498184
Amador County,4.335565334086106
Butte County,39.06325465716606
Calaveras County,6.772836915123603
Colusa County,17.102741851573565
Contra Costa County,123.24419867088952
El Dorado County,8.010140023096595
Fresno County,35.93903622554135
Glenn County,10.452828507614417
Humboldt County,9.855072723402957
Imperial County,14.633628449619303
Inyo County,16.145956115149577
Kern County,143.47562562795346
Kings County,2.7207678082946485
Lake County,2.218868219960351
Lassen County,10.795795588920269
Los Angeles County,1120.2022695535609
Madera County,5.219871446190579
Marin County,10.612258158644751
Mariposa County,1.4597117303774323
Mendocino County,1.3024980951379976
Merced County,15.74745785303573
Modoc County,5.0402890718337146
Mono County,3.309482303040303
Monterey County,30.085437123796375
Napa County,15.004378858342077
Nevada County,13.422160104205751
Orange County,261.48215074744684
Placer County,30.162191921092912
Plumas County,17.061373254742684
Riverside County,154.9898891261157
Sacramento County,179.78527998762115
San Benito County,8.884776149164331
San Bernardino County,269.4541156401697
San Diego County,332.11573806283496
San Francisco County,17.50681374464307
San Joaquin County,59.64818600270869
San Luis Obispo County,0.4063708196076539
San Mateo County,31.11688469540541
Santa Barbara County,24.42913891461033
Santa Clara County,118.11055106812508
Santa Cruz County,2.540695790245057
Shasta County,36.68564892199051
Sierra County,2.666897474709913
Siskiyou County,10.679103384351365
Solano County,42.954683775589736
Sonoma County,12.790681063389902
Stanislaus County,64.15444748503741
Sutter County,15.577902482363696
Tehama County,6.716069907318249
Trinity County,6.782922974005796
Tulare County,87.4356987027667
Tuolumne County,12.152037734031115
Ventura County,87.36688082216948
Yolo County,11.980135225463682
Yuba County,15.106657316887578
